epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,5.92938,1.07397,0.9515,1.0852,0.75588,0.61553,0.69711,0.54869,0.94979,0.74847,1.01041,4.76e-06,4.76e-06,4.76e-06
2,7.99755,1.09023,1.00612,1.0586,0.7237,0.65592,0.70762,0.55822,0.94423,0.71575,1.0062,9.64971e-06,9.64971e-06,9.64971e-06
3,9.87422,1.00249,0.83878,1.05447,0.75233,0.65661,0.71448,0.56288,0.93644,0.68715,1.00251,1.33613e-05,1.33613e-05,1.33613e-05
4,11.7975,1.06699,0.97918,1.01709,0.76682,0.67004,0.72782,0.57418,0.92509,0.65762,0.99645,1.58948e-05,1.58948e-05,1.58948e-05
5,13.7012,0.90003,0.80738,1.0319,0.7575,0.68524,0.7335,0.57808,0.9179,0.63762,0.98972,1.72502e-05,1.72502e-05,1.72502e-05
6,15.6679,0.98556,0.98685,1.10579,0.79072,0.67898,0.73807,0.58509,0.90958,0.62325,0.98416,1.74276e-05,1.74276e-05,1.74276e-05
7,17.5786,1.0155,0.80153,1.04573,0.80067,0.68562,0.74887,0.59273,0.90472,0.61002,0.98133,1.64268e-05,1.64268e-05,1.64268e-05
8,19.4895,0.9105,0.87668,1.03167,0.83321,0.66733,0.75283,0.59492,0.90354,0.60385,0.98037,1.42479e-05,1.42479e-05,1.42479e-05
9,21.4247,1.09464,0.81784,1.0815,0.83314,0.67203,0.75583,0.59857,0.89063,0.59755,0.97,1.08909e-05,1.08909e-05,1.08909e-05
10,23.3257,0.92499,0.76244,0.98468,0.83673,0.67438,0.75787,0.60161,0.88751,0.59718,0.96702,6.35579e-06,6.35579e-06,6.35579e-06
