epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,1.93839,1.18082,1.9117,1.25879,0.63891,0.52339,0.5829,0.43758,1.0372,0.97187,1.03769,4.76e-06,4.76e-06,4.76e-06
2,3.28369,1.38912,1.85721,1.32353,0.64468,0.54612,0.58498,0.43682,1.03996,0.96411,1.04073,1.01799e-05,1.01799e-05,1.01799e-05
3,4.65761,1.3023,1.75491,1.28053,0.64693,0.54517,0.58485,0.43925,1.04029,0.94281,1.03989,1.50107e-05,1.50107e-05,1.50107e-05
4,6.02569,1.23976,1.71423,1.22869,0.73083,0.50577,0.59023,0.44538,1.04802,0.92908,1.04154,1.92524e-05,1.92524e-05,1.92524e-05
5,7.39625,1.28839,1.55387,1.23793,0.65852,0.56549,0.61107,0.46236,1.04827,0.90834,1.04137,2.29051e-05,2.29051e-05,2.29051e-05
6,8.78521,1.27182,1.60334,1.24101,0.77601,0.50749,0.61821,0.46252,1.04763,0.91141,1.03898,2.59688e-05,2.59688e-05,2.59688e-05
7,10.1788,1.18131,1.41126,1.20027,0.76716,0.52794,0.6257,0.46703,1.04959,0.93145,1.0434,2.84434e-05,2.84434e-05,2.84434e-05
8,11.7114,1.22861,1.3492,1.21843,0.77518,0.52457,0.63303,0.47663,1.04275,0.94816,1.04253,3.03289e-05,3.03289e-05,3.03289e-05
9,13.1165,1.20377,1.27646,1.20024,0.76924,0.53369,0.63722,0.47979,1.03678,0.95348,1.04243,3.16254e-05,3.16254e-05,3.16254e-05
10,14.5288,1.16842,1.26578,1.17241,0.77701,0.54258,0.63984,0.48066,1.03757,0.94976,1.04376,3.23329e-05,3.23329e-05,3.23329e-05
11,20.1249,1.09329,1.13152,1.04656,0.77426,0.54865,0.64264,0.48253,1.01936,0.91572,1.03163,3.24513e-05,3.24513e-05,3.24513e-05
12,21.471,1.1047,1.31919,1.12081,0.7734,0.54899,0.65312,0.48763,1.01054,0.89154,1.02595,3.19807e-05,3.19807e-05,3.19807e-05
13,22.8061,1.07388,1.09162,1.10853,0.7516,0.55621,0.66079,0.49527,0.99547,0.85461,1.01642,3.0921e-05,3.0921e-05,3.0921e-05
14,24.1359,1.09312,1.09857,1.16121,0.76122,0.5587,0.66747,0.50384,0.98678,0.83034,1.01082,2.92722e-05,2.92722e-05,2.92722e-05
15,25.4492,1.08073,1.107,1.10306,0.74607,0.59184,0.67853,0.51888,0.97626,0.80446,1.00687,2.70344e-05,2.70344e-05,2.70344e-05
16,26.7386,1.05798,0.98579,1.06515,0.728,0.60782,0.67948,0.52079,0.97042,0.78722,1.00338,2.42076e-05,2.42076e-05,2.42076e-05
17,28.0648,1.06583,1.4046,1.11958,0.74867,0.61404,0.68419,0.52385,0.96649,0.77435,1.00026,2.07917e-05,2.07917e-05,2.07917e-05
18,29.4484,1.11727,1.16263,1.1082,0.77608,0.60044,0.68559,0.52598,0.96512,0.76762,0.99883,1.67867e-05,1.67867e-05,1.67867e-05
19,30.791,1.09173,1.19339,1.12864,0.76666,0.61248,0.68475,0.52895,0.96527,0.75974,0.99878,1.21927e-05,1.21927e-05,1.21927e-05
20,32.1109,0.99258,0.98151,1.04127,0.77894,0.60461,0.68758,0.52957,0.96275,0.75705,0.99768,7.0097e-06,7.0097e-06,7.0097e-06
