epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,14.0227,0.83931,0.71061,1.00663,0.82526,0.74204,0.81708,0.6661,0.74893,0.52246,0.92545,1.428e-05,1.428e-05,1.428e-05
2,21.8205,0.79335,0.62897,0.97997,0.86685,0.73428,0.823,0.67873,0.74021,0.51079,0.91508,2.68048e-05,2.68048e-05,2.68048e-05
3,29.2707,0.78643,0.56264,0.97031,0.84105,0.75918,0.8245,0.68264,0.74067,0.51127,0.91305,3.62664e-05,3.62664e-05,3.62664e-05
4,36.6513,0.81989,0.57521,0.97926,0.86039,0.76771,0.83152,0.69066,0.74632,0.48965,0.91611,4.26651e-05,4.26651e-05,4.26651e-05
5,44.1314,0.81182,0.58457,1.00109,0.86564,0.77246,0.84233,0.69842,0.73413,0.46683,0.90543,4.60006e-05,4.60006e-05,4.60006e-05
6,51.562,0.80875,0.56623,0.99722,0.89433,0.77233,0.85224,0.71387,0.70621,0.44852,0.89222,4.62732e-05,4.62732e-05,4.62732e-05
7,58.9422,0.76009,0.52755,0.94458,0.89425,0.78215,0.8546,0.72213,0.69202,0.44638,0.88824,4.34826e-05,4.34826e-05,4.34826e-05
8,66.2187,0.73877,0.4937,0.95206,0.87161,0.797,0.86073,0.72957,0.68265,0.43061,0.88688,3.6533e-05,3.6533e-05,3.6533e-05
9,73.5301,0.7583,0.49731,0.96019,0.86608,0.8082,0.86232,0.73081,0.6776,0.42182,0.88504,2.4752e-05,2.4752e-05,2.4752e-05
10,81.3081,0.71038,0.48219,0.94054,0.87233,0.81501,0.86587,0.73644,0.6722,0.41312,0.88104,1.2971e-05,1.2971e-05,1.2971e-05
