epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,6.34555,1.26751,2.04925,1.25491,0.69169,0.61311,0.67045,0.51875,0.94573,0.80461,0.97402,3.90469e-05,3.90469e-05,3.90469e-05
2,12.011,1.33194,1.87771,1.29661,0.65918,0.61902,0.66796,0.51138,0.97559,0.82068,0.99205,7.48172e-05,7.48172e-05,7.48172e-05
3,17.4615,1.27834,1.79345,1.25034,0.70807,0.61597,0.6835,0.51318,0.97752,0.82008,0.99171,0.000106661,0.000106661,0.000106661
4,22.7738,1.23194,1.84568,1.23853,0.74542,0.60002,0.67835,0.50925,0.98492,0.81814,1.00237,0.000101329,0.000101329,0.000101329
5,28.0102,1.18129,1.82539,1.24045,0.76416,0.60847,0.69005,0.5115,0.98719,0.79798,0.99761,9.5438e-05,9.5438e-05,9.5438e-05
6,33.2853,1.22105,1.58516,1.24741,0.73706,0.63138,0.6956,0.51976,0.97142,0.79834,0.99128,8.95475e-05,8.95475e-05,8.95475e-05
7,38.7302,1.18288,1.65088,1.19243,0.75094,0.63267,0.709,0.52909,0.97327,0.78755,0.99344,8.3657e-05,8.3657e-05,8.3657e-05
8,44.0513,1.14348,1.48978,1.20229,0.80605,0.6221,0.71304,0.53321,0.96376,0.78279,0.98833,7.77665e-05,7.77665e-05,7.77665e-05
9,49.5109,1.1623,1.40166,1.19728,0.81196,0.63584,0.71753,0.53901,0.96855,0.79084,0.99414,7.1876e-05,7.1876e-05,7.1876e-05
10,55.254,1.12624,1.42746,1.17155,0.79685,0.63825,0.72092,0.54521,0.95354,0.78596,0.98495,6.59855e-05,6.59855e-05,6.59855e-05
11,66.5737,1.15903,1.39929,1.15439,0.82048,0.64676,0.72695,0.54281,0.94372,0.8109,0.97118,6.0095e-05,6.0095e-05,6.0095e-05
12,72.6203,1.12994,1.42838,1.12909,0.77444,0.65795,0.72361,0.54348,0.94516,0.85172,0.96849,5.42045e-05,5.42045e-05,5.42045e-05
13,78.4944,1.09314,1.3336,1.12193,0.80521,0.64645,0.72552,0.54725,0.93682,0.83514,0.96444,4.8314e-05,4.8314e-05,4.8314e-05
14,84.6086,1.1191,1.38516,1.1534,0.82172,0.64977,0.73538,0.55908,0.92035,0.79566,0.9568,4.24235e-05,4.24235e-05,4.24235e-05
15,90.455,1.06268,1.26077,1.10242,0.8237,0.66004,0.74062,0.56359,0.92341,0.79684,0.95889,3.6533e-05,3.6533e-05,3.6533e-05
16,96.4724,1.08632,1.26858,1.09594,0.82689,0.65453,0.7415,0.56282,0.91913,0.77174,0.95738,3.06425e-05,3.06425e-05,3.06425e-05
17,102.611,1.03762,1.1376,1.08415,0.82965,0.66046,0.74325,0.5677,0.91668,0.76392,0.95608,2.4752e-05,2.4752e-05,2.4752e-05
18,108.581,1.07648,1.20673,1.09511,0.8182,0.66759,0.74125,0.56357,0.9106,0.76803,0.9536,1.88615e-05,1.88615e-05,1.88615e-05
19,114.314,1.04614,1.2298,1.0957,0.81819,0.6552,0.73887,0.56668,0.91049,0.76515,0.95171,1.2971e-05,1.2971e-05,1.2971e-05
20,120.58,1.0437,1.13933,1.09836,0.79776,0.67354,0.7443,0.56766,0.91312,0.76639,0.95154,7.0805e-06,7.0805e-06,7.0805e-06
