epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,52.9179,0.81446,0.63597,0.9827,0.82725,0.7036,0.80576,0.66571,0.76134,0.54841,0.94356,4.76e-06,4.76e-06,4.76e-06
2,110.809,0.82333,0.65471,1.01548,0.84292,0.73738,0.82354,0.67122,0.74128,0.49674,0.93367,9.64971e-06,9.64971e-06,9.64971e-06
3,172.967,0.81564,0.56586,0.9914,0.84354,0.76565,0.83399,0.68168,0.71664,0.47214,0.91614,1.33613e-05,1.33613e-05,1.33613e-05
4,239.772,0.78678,0.55499,0.98571,0.86061,0.75694,0.84094,0.69956,0.69045,0.43475,0.90891,1.58948e-05,1.58948e-05,1.58948e-05
5,297.423,0.77314,0.50966,0.96617,0.85954,0.78561,0.8457,0.70887,0.67654,0.41059,0.90537,1.72502e-05,1.72502e-05,1.72502e-05
6,357.032,0.74236,0.48395,0.94857,0.86706,0.80162,0.85746,0.71767,0.66476,0.39909,0.89612,1.74276e-05,1.74276e-05,1.74276e-05
7,420.917,0.7099,0.4484,0.93674,0.8844,0.80455,0.85967,0.72874,0.65326,0.3911,0.88214,1.64268e-05,1.64268e-05,1.64268e-05
8,485.097,0.70731,0.45609,0.91796,0.89689,0.80495,0.86451,0.73066,0.6407,0.38139,0.87674,1.42479e-05,1.42479e-05,1.42479e-05
9,544.91,0.7182,0.44889,0.93905,0.91606,0.80546,0.86813,0.73611,0.63137,0.37151,0.87258,1.08909e-05,1.08909e-05,1.08909e-05
10,602.192,0.70931,0.4387,0.94596,0.88944,0.81841,0.86781,0.73646,0.62719,0.3682,0.87138,6.35579e-06,6.35579e-06,6.35579e-06
