epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,8.58786,1.10685,1.25559,1.0921,0.75464,0.61949,0.70091,0.54849,0.93253,0.73031,0.97526,2.499e-05,2.499e-05,2.499e-05
2,11.3054,1.1222,1.26315,1.12708,0.76043,0.64632,0.71411,0.55544,0.91738,0.71597,0.96623,4.61042e-05,4.61042e-05,4.61042e-05
3,13.9819,1.0518,1.00275,1.08658,0.75732,0.65829,0.72464,0.56431,0.91343,0.72474,0.96509,6.20347e-05,6.20347e-05,6.20347e-05
4,16.8276,0.99974,1.07948,1.0528,0.76934,0.66152,0.7295,0.57485,0.90717,0.74593,0.95883,7.27816e-05,7.27816e-05,7.27816e-05
5,19.4348,0.99143,0.90287,1.06822,0.80356,0.66667,0.73679,0.57591,0.90267,0.74007,0.9534,7.1876e-05,7.1876e-05,7.1876e-05
6,22.1241,1.00701,1.04281,1.05684,0.82268,0.66231,0.73937,0.57925,0.89999,0.72337,0.95088,6.0095e-05,6.0095e-05,6.0095e-05
7,24.9224,0.97986,0.8699,1.03985,0.80409,0.67893,0.7456,0.58465,0.88828,0.71673,0.94542,4.8314e-05,4.8314e-05,4.8314e-05
8,27.5602,0.94623,0.85669,1.02294,0.81852,0.67717,0.74693,0.5892,0.8794,0.70064,0.94307,3.6533e-05,3.6533e-05,3.6533e-05
9,30.2146,0.97035,0.81341,1.01959,0.82106,0.67842,0.7506,0.59028,0.87016,0.68893,0.93805,2.4752e-05,2.4752e-05,2.4752e-05
10,32.7709,0.94724,0.79562,1.01429,0.83127,0.68205,0.75523,0.5938,0.86412,0.68133,0.93567,1.2971e-05,1.2971e-05,1.2971e-05
