epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,13.9592,0.85396,0.73974,1.01913,0.82133,0.72139,0.81188,0.66789,0.75363,0.53965,0.93862,1.666e-05,1.666e-05,1.666e-05
2,21.6458,0.84341,0.70628,1.009,0.83293,0.73051,0.81538,0.66762,0.79206,0.53364,0.98532,3.10935e-05,3.10935e-05,3.10935e-05
3,29.3861,0.84958,0.59159,1.00983,0.8349,0.76537,0.83044,0.66932,0.80474,0.5318,0.96477,4.19927e-05,4.19927e-05,4.19927e-05
4,36.998,0.82682,0.61566,0.99056,0.79417,0.80379,0.83875,0.6827,0.76249,0.50794,0.91379,4.93576e-05,4.93576e-05,4.93576e-05
5,44.6456,0.77794,0.52704,0.97773,0.87272,0.78031,0.84745,0.70174,0.69705,0.45335,0.90514,5.31882e-05,5.31882e-05,5.31882e-05
6,52.2938,0.80557,0.62277,0.99115,0.89599,0.78638,0.85309,0.70655,0.68079,0.4232,0.89488,5.34846e-05,5.34846e-05,5.34846e-05
7,59.8628,0.79386,0.52457,0.94313,0.90896,0.78306,0.85675,0.70485,0.67733,0.42619,0.90194,4.8314e-05,4.8314e-05,4.8314e-05
8,67.2904,0.77224,0.63388,0.96592,0.90716,0.79005,0.85876,0.7125,0.66039,0.41793,0.8973,3.6533e-05,3.6533e-05,3.6533e-05
9,75.2785,0.78244,0.5257,0.96846,0.89588,0.79903,0.86207,0.71595,0.64875,0.40753,0.88759,2.4752e-05,2.4752e-05,2.4752e-05
10,82.9675,0.68813,0.48269,0.92651,0.9059,0.79658,0.86516,0.72243,0.63743,0.39964,0.88234,1.2971e-05,1.2971e-05,1.2971e-05
