epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,6.2941,1.03243,1.00311,1.04666,0.74579,0.63835,0.70449,0.55125,0.93676,0.71712,0.98473,1.19e-05,1.19e-05,1.19e-05
2,8.26386,1.02297,0.99949,1.04366,0.75546,0.64706,0.7165,0.56475,0.92261,0.69607,0.97583,2.2516e-05,2.2516e-05,2.2516e-05
3,10.1822,1.01969,0.89834,1.06264,0.78131,0.64629,0.72403,0.57154,0.90385,0.68339,0.96281,3.05402e-05,3.05402e-05,3.05402e-05
4,12.1046,0.99419,0.85211,1.03207,0.80883,0.64759,0.7325,0.57624,0.89818,0.68476,0.95928,3.59725e-05,3.59725e-05,3.59725e-05
5,13.9999,0.98169,0.85966,1.04464,0.79539,0.6759,0.73676,0.57904,0.89076,0.68449,0.95196,3.8813e-05,3.8813e-05,3.8813e-05
6,15.883,0.94322,0.81841,1.02114,0.82705,0.66569,0.74959,0.58786,0.87733,0.66848,0.94495,3.90618e-05,3.90618e-05,3.90618e-05
7,17.736,0.95163,0.76836,1.00658,0.82352,0.67115,0.75427,0.59463,0.86964,0.66132,0.94111,3.67186e-05,3.67186e-05,3.67186e-05
8,19.7325,0.92039,0.74506,0.98125,0.7951,0.69496,0.75993,0.60006,0.86467,0.6434,0.93888,3.17837e-05,3.17837e-05,3.17837e-05
9,21.6079,0.96328,0.74622,1.0395,0.81432,0.69639,0.76377,0.60483,0.86089,0.6319,0.93565,2.4257e-05,2.4257e-05,2.4257e-05
10,23.4758,0.95403,0.72219,1.00469,0.81264,0.7018,0.7668,0.60553,0.8594,0.62625,0.93426,1.2971e-05,1.2971e-05,1.2971e-05
