epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,58.7514,0.85701,0.64797,0.99412,0.82946,0.70671,0.80798,0.6664,0.75633,0.53687,0.94755,4.76e-06,4.76e-06,4.76e-06
2,121.831,0.82635,0.6273,1.00335,0.84316,0.7168,0.81676,0.67753,0.73696,0.49937,0.93425,9.64971e-06,9.64971e-06,9.64971e-06
3,185.616,0.8251,0.58764,1.00161,0.84737,0.76801,0.83322,0.69254,0.71227,0.47607,0.91715,1.33613e-05,1.33613e-05,1.33613e-05
4,248.88,0.78031,0.54702,0.9925,0.86558,0.77958,0.85004,0.70759,0.69285,0.44798,0.90345,1.58948e-05,1.58948e-05,1.58948e-05
5,309.843,0.74905,0.50164,0.96208,0.87853,0.79155,0.85487,0.70904,0.67075,0.4279,0.89023,1.72502e-05,1.72502e-05,1.72502e-05
6,367.161,0.73003,0.49589,0.95723,0.88759,0.78526,0.85867,0.7144,0.66514,0.41324,0.887,1.74276e-05,1.74276e-05,1.74276e-05
7,432.967,0.72946,0.46974,0.93493,0.91204,0.78015,0.85173,0.71622,0.66361,0.40357,0.88461,1.64268e-05,1.64268e-05,1.64268e-05
8,497.249,0.71055,0.45943,0.91805,0.91619,0.78454,0.85882,0.72192,0.65348,0.39146,0.88037,1.42479e-05,1.42479e-05,1.42479e-05
9,560.482,0.72006,0.46219,0.93476,0.9166,0.78561,0.86862,0.72975,0.64387,0.38045,0.87607,1.08909e-05,1.08909e-05,1.08909e-05
10,624.509,0.69811,0.44012,0.93289,0.91962,0.78615,0.86894,0.73004,0.64169,0.37739,0.87462,6.35579e-06,6.35579e-06,6.35579e-06
