epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,2.28102,1.18077,1.51143,1.16772,0.74421,0.62234,0.6946,0.54575,0.92825,0.7551,0.98838,5.95e-06,5.95e-06,5.95e-06
2,4.47357,1.18596,1.33666,1.15759,0.72875,0.65146,0.7043,0.55039,0.92416,0.73239,0.98671,1.2442e-05,1.2442e-05,1.2442e-05
3,6.66367,1.09521,1.25458,1.15074,0.71485,0.67308,0.71374,0.55836,0.91838,0.70538,0.98464,1.82272e-05,1.82272e-05,1.82272e-05
4,8.77483,1.06303,1.09373,1.12727,0.7732,0.63328,0.71677,0.56228,0.91438,0.69976,0.98146,2.33056e-05,2.33056e-05,2.33056e-05
5,10.8435,1.01303,1.06286,1.13073,0.78796,0.64449,0.72797,0.56755,0.91181,0.70345,0.97996,2.7677e-05,2.7677e-05,2.7677e-05
6,12.9453,1.04735,0.9503,1.12061,0.81825,0.64079,0.73496,0.57153,0.90364,0.69829,0.97451,3.13416e-05,3.13416e-05,3.13416e-05
7,15.0685,1.01653,0.93324,1.09931,0.79533,0.6564,0.74431,0.57879,0.89132,0.68621,0.96744,3.42994e-05,3.42994e-05,3.42994e-05
8,17.0866,1.02862,0.93702,1.09792,0.76168,0.68764,0.74977,0.5906,0.87909,0.6622,0.95915,3.65503e-05,3.65503e-05,3.65503e-05
9,19.1719,1.03578,0.9389,1.09319,0.75812,0.70924,0.75583,0.59659,0.8739,0.64046,0.95663,3.80943e-05,3.80943e-05,3.80943e-05
10,21.148,1.0168,0.91861,1.1322,0.76568,0.70578,0.76453,0.60586,0.87133,0.62335,0.95325,3.89314e-05,3.89314e-05,3.89314e-05
11,29.082,0.90942,0.75518,0.98832,0.81668,0.71617,0.77661,0.61257,0.86848,0.60323,0.94684,3.90618e-05,3.90618e-05,3.90618e-05
12,31.1124,0.93599,0.81077,1.00659,0.78853,0.74304,0.78731,0.62037,0.86304,0.5878,0.94163,3.84852e-05,3.84852e-05,3.84852e-05
13,33.097,0.902,0.83294,1.00582,0.82888,0.72427,0.79376,0.62665,0.85679,0.57805,0.9366,3.72018e-05,3.72018e-05,3.72018e-05
14,35.1243,0.89801,0.80039,1.02506,0.83368,0.7235,0.79833,0.6298,0.84562,0.56756,0.93235,3.52115e-05,3.52115e-05,3.52115e-05
15,37.1438,0.93012,0.80477,0.99059,0.83782,0.72812,0.80129,0.63753,0.83446,0.55635,0.92784,3.25144e-05,3.25144e-05,3.25144e-05
16,39.1829,0.88222,0.68781,0.99202,0.83468,0.73239,0.80523,0.63874,0.83112,0.5503,0.92508,2.91104e-05,2.91104e-05,2.91104e-05
17,41.2954,0.93113,0.69236,1.01817,0.84275,0.73678,0.80978,0.6464,0.81805,0.54605,0.91824,2.4752e-05,2.4752e-05,2.4752e-05
18,43.309,0.92408,0.68372,0.98152,0.84647,0.73579,0.80731,0.64439,0.81252,0.54152,0.91423,1.88615e-05,1.88615e-05,1.88615e-05
19,45.2507,0.86039,0.73188,0.97831,0.85195,0.73928,0.80997,0.64304,0.80644,0.53883,0.91141,1.2971e-05,1.2971e-05,1.2971e-05
20,47.234,0.86573,0.70233,0.97537,0.858,0.73896,0.81,0.64388,0.80386,0.53964,0.91004,7.0805e-06,7.0805e-06,7.0805e-06
