epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,1.48001,1.23027,1.7766,1.26651,0.64602,0.5358,0.59366,0.43633,1.0736,1.01746,1.0446,8.33e-06,8.33e-06,8.33e-06
2,2.97492,1.29388,1.70417,1.26313,0.66257,0.52167,0.60446,0.4418,1.07167,0.98944,1.04353,1.69664e-05,1.69664e-05,1.69664e-05
3,4.4628,1.25394,1.70612,1.23956,0.65643,0.53095,0.60563,0.44318,1.07261,0.979,1.04381,2.46604e-05,2.46604e-05,2.46604e-05
4,5.91753,1.30818,1.5812,1.25856,0.6452,0.54163,0.60796,0.44605,1.07333,0.96984,1.04376,3.14118e-05,3.14118e-05,3.14118e-05
5,7.44288,1.21107,1.55873,1.19986,0.74445,0.50365,0.61081,0.45003,1.06846,0.96267,1.03965,3.72208e-05,3.72208e-05,3.72208e-05
6,8.9467,1.26285,1.46508,1.22413,0.76586,0.5313,0.62788,0.46357,1.0575,0.97382,1.03499,4.20873e-05,4.20873e-05,4.20873e-05
7,10.4175,1.17389,1.32983,1.18698,0.7641,0.52649,0.62429,0.46124,1.05004,0.97791,1.03143,4.60114e-05,4.60114e-05,4.60114e-05
8,11.8958,1.1456,1.27624,1.15397,0.7685,0.53599,0.64344,0.47158,1.03864,0.96871,1.02615,4.89929e-05,4.89929e-05,4.89929e-05
9,13.4769,1.22831,1.30005,1.181,0.76059,0.54056,0.65194,0.48034,1.03175,0.95547,1.02346,5.1032e-05,5.1032e-05,5.1032e-05
10,14.9011,1.17266,1.25893,1.18,0.62156,0.62999,0.65664,0.48633,1.02785,0.94204,1.02105,5.21285e-05,5.21285e-05,5.21285e-05
11,20.5187,1.11039,1.17202,1.10212,0.63872,0.64465,0.6648,0.4971,1.01516,0.92672,1.01093,5.22827e-05,5.22827e-05,5.22827e-05
12,22.0061,1.11934,1.09899,1.11262,0.63576,0.64624,0.67573,0.50506,1.00901,0.90013,1.00565,5.14943e-05,5.14943e-05,5.14943e-05
13,23.4609,1.09848,1.08019,1.08502,0.63765,0.65068,0.67961,0.51193,1.00364,0.87359,0.99984,4.8314e-05,4.8314e-05,4.8314e-05
14,24.93,1.09763,1.00375,1.08545,0.67443,0.64285,0.68251,0.51462,0.99692,0.84564,0.99483,4.24235e-05,4.24235e-05,4.24235e-05
15,26.4447,1.06362,1.01813,1.07375,0.67609,0.64309,0.68469,0.51723,0.99241,0.82603,0.99236,3.6533e-05,3.6533e-05,3.6533e-05
16,27.9359,1.06215,1.00023,1.06403,0.69506,0.63796,0.68475,0.51428,0.99014,0.81702,0.99108,3.06425e-05,3.06425e-05,3.06425e-05
17,29.4559,1.04516,0.97579,1.07298,0.69445,0.63708,0.68463,0.51464,0.98741,0.81497,0.98936,2.4752e-05,2.4752e-05,2.4752e-05
18,30.9375,1.05864,0.96197,1.07594,0.70929,0.63375,0.68403,0.51478,0.9853,0.81145,0.9879,1.88615e-05,1.88615e-05,1.88615e-05
19,32.5612,1.05988,0.9652,1.08306,0.71076,0.63563,0.6851,0.51476,0.98326,0.80975,0.98668,1.2971e-05,1.2971e-05,1.2971e-05
20,34.0695,1.0321,0.93733,1.06873,0.7097,0.63973,0.6854,0.51689,0.98363,0.8094,0.98718,7.0805e-06,7.0805e-06,7.0805e-06
