epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,5.86403,0.95246,1.06069,1.13879,0.85273,0.71256,0.80328,0.66332,0.75177,0.525,0.93569,8.33e-06,8.33e-06,8.33e-06
2,27.6542,0.96736,0.8523,1.14416,0.82211,0.77476,0.81816,0.66874,0.7462,0.57262,0.92978,1.69664e-05,1.69664e-05,1.69664e-05
3,50.8829,0.86502,0.69599,1.04429,0.85653,0.7538,0.82911,0.68483,0.73402,0.54064,0.91827,2.46604e-05,2.46604e-05,2.46604e-05
4,73.2099,0.88494,0.69627,1.04739,0.87845,0.7591,0.83707,0.70011,0.72256,0.48558,0.91412,3.14118e-05,3.14118e-05,3.14118e-05
5,94.3403,0.87135,0.74126,1.10018,0.8811,0.77646,0.84366,0.70817,0.71919,0.46457,0.91447,3.72208e-05,3.72208e-05,3.72208e-05
6,112.564,0.84348,0.63429,1.04118,0.90142,0.78361,0.85016,0.70864,0.72246,0.46437,0.91432,4.20873e-05,4.20873e-05,4.20873e-05
7,132.396,0.84301,0.67379,1.05981,0.87037,0.80435,0.85287,0.71287,0.70911,0.45817,0.90383,4.60114e-05,4.60114e-05,4.60114e-05
8,151.467,0.84565,0.64821,1.02547,0.88129,0.80363,0.85861,0.70825,0.71479,0.44941,0.9029,4.89929e-05,4.89929e-05,4.89929e-05
9,176.169,0.80864,0.58919,1.02433,0.92521,0.77026,0.8611,0.71171,0.70923,0.43293,0.90328,5.1032e-05,5.1032e-05,5.1032e-05
10,199.242,0.77559,0.56633,1.0001,0.92103,0.78723,0.86138,0.72507,0.66586,0.40757,0.88794,5.21285e-05,5.21285e-05,5.21285e-05
11,229.548,0.6705,0.45332,0.92692,0.9032,0.81655,0.87379,0.74064,0.64576,0.40233,0.88001,5.22827e-05,5.22827e-05,5.22827e-05
12,251.948,0.66714,0.48597,0.93106,0.89143,0.81368,0.87094,0.74104,0.64062,0.41391,0.87736,5.14943e-05,5.14943e-05,5.14943e-05
13,274.041,0.69808,0.45179,0.94848,0.90811,0.815,0.87883,0.74817,0.63531,0.39664,0.8728,4.8314e-05,4.8314e-05,4.8314e-05
14,302.711,0.67843,0.47703,0.95289,0.91261,0.81588,0.88178,0.75293,0.62976,0.39407,0.87273,4.24235e-05,4.24235e-05,4.24235e-05
15,330.359,0.67761,0.52138,0.95304,0.90777,0.82406,0.88771,0.76232,0.61854,0.38513,0.86723,3.6533e-05,3.6533e-05,3.6533e-05
16,352.192,0.6906,0.4433,0.92113,0.9214,0.82562,0.88766,0.76484,0.60675,0.37223,0.86039,3.06425e-05,3.06425e-05,3.06425e-05
17,381.035,0.77128,0.47386,0.94954,0.92171,0.83337,0.88801,0.76733,0.60006,0.3645,0.85579,2.4752e-05,2.4752e-05,2.4752e-05
18,402.366,0.661,0.42486,0.9336,0.92168,0.83525,0.88959,0.77115,0.59063,0.3561,0.85407,1.88615e-05,1.88615e-05,1.88615e-05
19,425.082,0.63499,0.40397,0.93388,0.9188,0.84047,0.89165,0.77439,0.57995,0.35173,0.85119,1.2971e-05,1.2971e-05,1.2971e-05
20,448.173,0.63694,0.40819,0.92188,0.92892,0.83891,0.89243,0.77636,0.57336,0.34664,0.84988,7.0805e-06,7.0805e-06,7.0805e-06
