epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,7.06228,1.32581,1.92122,1.23708,0.61901,0.56241,0.59538,0.43827,1.06017,0.98616,1.02375,3.689e-05,3.689e-05,3.689e-05
2,10.0447,1.24087,1.75131,1.17805,0.74288,0.47665,0.59124,0.44336,1.0634,0.99009,1.01777,6.7548e-05,6.7548e-05,6.7548e-05
3,13.1006,1.17788,1.59238,1.16707,0.74416,0.48248,0.59726,0.43562,1.06699,0.99398,1.01944,9.06661e-05,9.06661e-05,9.06661e-05
4,16.0899,1.20389,1.5801,1.16656,0.74524,0.48775,0.58556,0.42653,1.06626,0.99769,1.01773,8.3657e-05,8.3657e-05,8.3657e-05
5,18.9508,1.2195,1.55103,1.16563,0.73471,0.50796,0.60035,0.4417,1.06631,0.98369,1.01809,7.1876e-05,7.1876e-05,7.1876e-05
6,21.9641,1.21329,1.56078,1.19423,0.62502,0.55597,0.60626,0.44472,1.05956,0.98293,1.01337,6.0095e-05,6.0095e-05,6.0095e-05
7,24.9077,1.20983,1.39776,1.15273,0.70792,0.51981,0.60614,0.44934,1.05196,0.96262,1.01172,4.8314e-05,4.8314e-05,4.8314e-05
8,27.8567,1.19521,1.50742,1.14745,0.65063,0.55893,0.61689,0.45369,1.0504,0.94527,1.01215,3.6533e-05,3.6533e-05,3.6533e-05
9,30.802,1.24422,1.43272,1.18524,0.72245,0.53136,0.62153,0.45798,1.04403,0.94417,1.00828,2.4752e-05,2.4752e-05,2.4752e-05
10,33.7692,1.16781,1.48262,1.15474,0.72666,0.53279,0.62517,0.46339,1.04263,0.93861,1.00658,1.2971e-05,1.2971e-05,1.2971e-05
