epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,5.78522,1.18295,1.2572,1.12992,0.63155,0.54666,0.58765,0.43779,1.04227,0.94296,1.0299,7.14e-06,7.14e-06,7.14e-06
2,7.2188,1.19486,1.30798,1.13833,0.62829,0.55316,0.59898,0.44931,1.0299,0.91438,1.02425,1.39385e-05,1.39385e-05,1.39385e-05
3,8.74178,1.1433,1.16711,1.11573,0.70229,0.53239,0.61921,0.46884,1.01746,0.89153,1.01813,1.90876e-05,1.90876e-05,1.90876e-05
4,10.1132,1.14438,1.20573,1.10046,0.73804,0.50509,0.62328,0.4767,1.01189,0.88127,1.01449,2.25874e-05,2.25874e-05,2.25874e-05
5,11.5411,1.08136,1.09251,1.10746,0.73127,0.52815,0.62904,0.48102,1.00823,0.86881,1.01047,2.44378e-05,2.44378e-05,2.44378e-05
6,12.9158,1.12959,1.17686,1.12365,0.76368,0.52839,0.63692,0.48477,1.00098,0.86389,1.00447,2.4639e-05,2.4639e-05,2.4639e-05
7,14.2595,1.1525,1.11905,1.11706,0.75691,0.53678,0.6442,0.49144,0.99516,0.85292,1.00068,2.31907e-05,2.31907e-05,2.31907e-05
8,15.6155,1.10704,1.0628,1.08449,0.71088,0.57158,0.64814,0.49287,0.99069,0.84609,0.99856,2.00932e-05,2.00932e-05,2.00932e-05
9,17.0286,1.17666,1.08741,1.12097,0.72432,0.56934,0.65198,0.49511,0.98744,0.83896,0.99724,1.53462e-05,1.53462e-05,1.53462e-05
10,18.3899,1.10629,0.9973,1.09457,0.73022,0.56885,0.6544,0.49836,0.98546,0.835,0.99544,8.94999e-06,8.94999e-06,8.94999e-06
