epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,2.99817,1.07696,1.33108,1.13797,0.71132,0.70372,0.75515,0.59527,0.83799,0.65644,0.96139,5.95e-06,5.95e-06,5.95e-06
2,6.23044,1.0803,1.15174,1.13173,0.74722,0.71348,0.765,0.60578,0.82223,0.60891,0.95229,1.2442e-05,1.2442e-05,1.2442e-05
3,9.44967,0.96454,0.99533,1.09353,0.8387,0.69921,0.78333,0.6239,0.81226,0.62402,0.94958,1.82272e-05,1.82272e-05,1.82272e-05
4,12.6324,0.95344,0.90441,1.08462,0.78905,0.73801,0.79261,0.62649,0.81253,0.65899,0.94064,2.33056e-05,2.33056e-05,2.33056e-05
5,15.85,0.92836,0.82946,1.10181,0.82785,0.75025,0.81352,0.64283,0.80136,0.62761,0.93427,2.7677e-05,2.7677e-05,2.7677e-05
6,18.9859,0.92598,0.74707,1.06615,0.83952,0.75462,0.8143,0.64256,0.80569,0.57482,0.93337,3.13416e-05,3.13416e-05,3.13416e-05
7,21.9856,0.8917,0.73706,1.05613,0.87225,0.74583,0.82155,0.64603,0.80426,0.54771,0.93008,3.42994e-05,3.42994e-05,3.42994e-05
8,25.0956,0.89557,0.74471,1.04764,0.86868,0.73785,0.81321,0.6561,0.77417,0.51307,0.91577,3.65503e-05,3.65503e-05,3.65503e-05
9,28.2208,0.88398,0.73,1.0432,0.87867,0.74229,0.82439,0.66631,0.75151,0.49338,0.90606,3.80943e-05,3.80943e-05,3.80943e-05
10,31.3832,0.85859,0.73865,1.0697,0.88039,0.74607,0.82942,0.677,0.72792,0.47581,0.89612,3.89314e-05,3.89314e-05,3.89314e-05
11,38.7121,0.79926,0.58337,0.93967,0.85963,0.76426,0.838,0.6859,0.70723,0.46329,0.89038,3.90618e-05,3.90618e-05,3.90618e-05
12,41.8472,0.81899,0.61058,0.95436,0.87317,0.76961,0.84183,0.69068,0.70368,0.46436,0.88782,3.84852e-05,3.84852e-05,3.84852e-05
13,45.0091,0.74252,0.62629,0.9492,0.8621,0.76939,0.84187,0.6939,0.70433,0.46266,0.88652,3.72018e-05,3.72018e-05,3.72018e-05
14,48.2574,0.71348,0.61086,0.94049,0.84328,0.79567,0.84462,0.69683,0.6924,0.44223,0.88071,3.52115e-05,3.52115e-05,3.52115e-05
15,51.4402,0.77253,0.56576,0.94333,0.84895,0.80353,0.85944,0.70008,0.68198,0.42854,0.87752,3.25144e-05,3.25144e-05,3.25144e-05
16,54.5896,0.74185,0.50592,0.9291,0.90145,0.77924,0.862,0.70395,0.67745,0.4226,0.87392,2.91104e-05,2.91104e-05,2.91104e-05
17,57.7367,0.82344,0.66988,0.99412,0.8804,0.79917,0.86473,0.70882,0.66839,0.4165,0.86993,2.4752e-05,2.4752e-05,2.4752e-05
18,60.8585,0.74079,0.565,0.91438,0.8785,0.80103,0.86587,0.7161,0.6602,0.41335,0.86699,1.88615e-05,1.88615e-05,1.88615e-05
19,63.9115,0.72366,0.62051,0.93667,0.88465,0.80684,0.86688,0.71782,0.65348,0.40893,0.86478,1.2971e-05,1.2971e-05,1.2971e-05
20,66.9683,0.77654,0.56863,0.93269,0.88576,0.8073,0.86794,0.71884,0.65035,0.40451,0.86344,7.0805e-06,7.0805e-06,7.0805e-06
