epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,14.9974,0.87768,0.8852,1.0478,0.80344,0.73035,0.80578,0.65257,0.78393,0.62022,0.94779,3.689e-05,3.689e-05,3.689e-05
2,23.3834,0.87803,0.77236,1.03329,0.81323,0.72951,0.79898,0.6475,0.79929,0.60838,0.96406,6.7548e-05,6.7548e-05,6.7548e-05
3,31.4632,0.84707,0.72481,1.03153,0.83035,0.73986,0.82104,0.65834,0.80717,0.6125,0.96463,9.06661e-05,9.06661e-05,9.06661e-05
4,39.8578,0.86923,0.7232,1.04107,0.79235,0.78521,0.83262,0.66578,0.78942,0.60033,0.95634,8.3657e-05,8.3657e-05,8.3657e-05
5,48.1402,0.84619,0.65818,1.02859,0.83551,0.77451,0.83716,0.67775,0.77801,0.56896,0.94889,7.1876e-05,7.1876e-05,7.1876e-05
6,56.6345,0.85406,0.6839,1.03589,0.84498,0.78255,0.84652,0.68913,0.76863,0.55014,0.94661,6.0095e-05,6.0095e-05,6.0095e-05
7,65.6026,0.85867,0.6524,1.02392,0.86533,0.77253,0.85028,0.69043,0.75982,0.55026,0.94045,4.8314e-05,4.8314e-05,4.8314e-05
8,74.4837,0.79782,0.60736,0.99118,0.86109,0.78369,0.85614,0.69422,0.74313,0.53546,0.92998,3.6533e-05,3.6533e-05,3.6533e-05
9,83.077,0.79823,0.56542,1.00783,0.87788,0.78778,0.86239,0.70429,0.7296,0.51357,0.92272,2.4752e-05,2.4752e-05,2.4752e-05
10,91.4269,0.78659,0.58808,1.02186,0.87705,0.793,0.86253,0.70818,0.7183,0.50001,0.91652,1.2971e-05,1.2971e-05,1.2971e-05
