epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,3.65604,0.9473,1.35004,1.17404,0.73893,0.69016,0.75795,0.60184,0.86374,0.69652,0.97082,4.76e-06,4.76e-06,4.76e-06
2,7.30745,1.14199,1.17784,1.19966,0.76802,0.68963,0.7624,0.60994,0.83793,0.64089,0.95381,1.01799e-05,1.01799e-05,1.01799e-05
3,11.2799,1.02948,0.998,1.14833,0.86727,0.68065,0.78022,0.61941,0.82085,0.63662,0.94033,1.50107e-05,1.50107e-05,1.50107e-05
4,15.1766,0.98379,0.88712,1.1136,0.81182,0.71907,0.78772,0.62251,0.80978,0.6453,0.93594,1.92524e-05,1.92524e-05,1.92524e-05
5,19.0604,0.98754,0.83683,1.09457,0.82887,0.72419,0.79489,0.63067,0.80317,0.62158,0.93302,2.29051e-05,2.29051e-05,2.29051e-05
6,23.0135,0.97863,0.85756,1.1001,0.83063,0.74221,0.80044,0.63689,0.80307,0.58012,0.93306,2.59688e-05,2.59688e-05,2.59688e-05
7,26.9941,0.87132,0.75859,1.06272,0.83508,0.74648,0.80179,0.63898,0.8139,0.55017,0.93199,2.84434e-05,2.84434e-05,2.84434e-05
8,30.9169,0.89143,0.72956,1.0539,0.83314,0.75176,0.81232,0.64305,0.8182,0.53277,0.9371,3.03289e-05,3.03289e-05,3.03289e-05
9,34.8497,0.88449,0.69309,1.04758,0.86674,0.75089,0.82089,0.65529,0.80015,0.51832,0.93183,3.16254e-05,3.16254e-05,3.16254e-05
10,38.6503,0.89401,0.704,1.02874,0.87213,0.76607,0.8251,0.66321,0.78831,0.50853,0.92374,3.23329e-05,3.23329e-05,3.23329e-05
11,48.1935,0.80114,0.639,0.94377,0.88463,0.76882,0.83183,0.67577,0.75732,0.46742,0.90932,3.24513e-05,3.24513e-05,3.24513e-05
12,52.0818,0.79863,0.65917,0.97632,0.87987,0.77178,0.83772,0.68449,0.74153,0.45895,0.90419,3.19807e-05,3.19807e-05,3.19807e-05
13,55.9673,0.7619,0.60959,0.95739,0.86654,0.78022,0.84725,0.69363,0.72892,0.45561,0.89888,3.0921e-05,3.0921e-05,3.0921e-05
14,59.7474,0.81696,0.6124,1.04599,0.85541,0.78085,0.84804,0.69821,0.71657,0.45282,0.8969,2.92722e-05,2.92722e-05,2.92722e-05
15,63.5654,0.81188,0.65363,0.97487,0.85144,0.78009,0.85382,0.70074,0.70315,0.44366,0.88901,2.70344e-05,2.70344e-05,2.70344e-05
16,67.3411,0.75245,0.51398,0.93173,0.85824,0.78856,0.8563,0.70955,0.69856,0.43202,0.88717,2.42076e-05,2.42076e-05,2.42076e-05
17,71.176,0.76008,0.84322,0.96348,0.88033,0.78572,0.86143,0.71149,0.69586,0.42211,0.88467,2.07917e-05,2.07917e-05,2.07917e-05
18,74.9927,0.81021,0.65803,0.96656,0.84253,0.81317,0.86395,0.71416,0.69104,0.41627,0.88385,1.67867e-05,1.67867e-05,1.67867e-05
19,78.8056,0.79999,0.64183,1.01961,0.88798,0.7956,0.86198,0.71507,0.68059,0.41161,0.88201,1.21927e-05,1.21927e-05,1.21927e-05
20,82.5429,0.72957,0.52716,0.93669,0.88596,0.79467,0.86263,0.71731,0.6759,0.40786,0.88099,7.0097e-06,7.0097e-06,7.0097e-06
