epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,3.18369,1.34745,2.20732,1.30153,0.64361,0.50767,0.58543,0.43077,1.06711,1.02764,1.04442,2.975e-05,2.975e-05,2.975e-05
2,5.65193,1.33522,1.96174,1.27058,0.62208,0.54641,0.58037,0.43028,1.07433,1.00388,1.04602,5.76858e-05,5.76858e-05,5.76858e-05
3,8.05362,1.29832,1.76951,1.26472,0.75481,0.50041,0.59611,0.43731,1.08447,0.98693,1.04902,8.25586e-05,8.25586e-05,8.25586e-05
4,10.4763,1.31237,1.79713,1.24577,0.75995,0.50444,0.594,0.43492,1.09271,0.97769,1.05359,0.000101329,0.000101329,0.000101329
5,12.9532,1.2712,1.5362,1.2377,0.74254,0.53479,0.60334,0.44219,1.0929,0.986,1.04938,9.5438e-05,9.5438e-05,9.5438e-05
6,15.4918,1.27368,1.56138,1.22244,0.7404,0.53433,0.61292,0.45273,1.08165,0.97936,1.04407,8.95475e-05,8.95475e-05,8.95475e-05
7,17.9209,1.31199,1.56295,1.25831,0.75704,0.5403,0.62065,0.45647,1.07356,0.97902,1.03681,8.3657e-05,8.3657e-05,8.3657e-05
8,20.3778,1.28698,1.60424,1.22687,0.7587,0.55085,0.63249,0.46618,1.06949,0.95811,1.03384,7.77665e-05,7.77665e-05,7.77665e-05
9,22.7813,1.21907,1.48767,1.17125,0.77838,0.5592,0.64803,0.47289,1.05531,0.93977,1.02834,7.1876e-05,7.1876e-05,7.1876e-05
10,25.2335,1.22514,1.47496,1.21939,0.76712,0.55162,0.64324,0.473,1.04773,0.92321,1.02367,6.59855e-05,6.59855e-05,6.59855e-05
11,31.6648,1.19457,1.38975,1.15009,0.74345,0.56994,0.65755,0.48711,1.03493,0.92742,1.01123,6.0095e-05,6.0095e-05,6.0095e-05
12,34.1315,1.1887,1.32223,1.12262,0.72815,0.56567,0.65255,0.48535,1.03867,0.93768,1.01023,5.42045e-05,5.42045e-05,5.42045e-05
13,36.6245,1.18325,1.40614,1.15524,0.7131,0.57644,0.6532,0.48681,1.04014,0.96121,1.01072,4.8314e-05,4.8314e-05,4.8314e-05
14,39.2477,1.20083,1.30257,1.17432,0.71472,0.57428,0.65335,0.48877,1.02927,0.94561,1.00383,4.24235e-05,4.24235e-05,4.24235e-05
15,41.763,1.13895,1.22218,1.1209,0.67823,0.58716,0.65178,0.48875,1.02699,0.95024,1.00293,3.6533e-05,3.6533e-05,3.6533e-05
16,44.2721,1.21789,1.33016,1.15528,0.67941,0.59746,0.65119,0.48975,1.0284,0.94018,1.00424,3.06425e-05,3.06425e-05,3.06425e-05
17,46.7357,1.0978,1.23258,1.09438,0.67757,0.59823,0.65702,0.49984,1.0218,0.91877,1.00214,2.4752e-05,2.4752e-05,2.4752e-05
18,49.2189,1.15503,1.29734,1.13424,0.6658,0.61447,0.65371,0.4969,1.01903,0.91416,1.00036,1.88615e-05,1.88615e-05,1.88615e-05
19,51.7359,1.15995,1.24408,1.12838,0.66028,0.60418,0.65266,0.50328,1.00983,0.90898,0.99703,1.2971e-05,1.2971e-05,1.2971e-05
20,54.076,1.11731,1.18773,1.09853,0.68555,0.61154,0.65253,0.50068,1.00854,0.91082,0.9973,7.0805e-06,7.0805e-06,7.0805e-06
