epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,5.80471,1.23066,1.26054,1.1384,0.65506,0.53212,0.58579,0.43411,1.05974,0.98235,1.04088,5.95e-06,5.95e-06,5.95e-06
2,7.21298,1.21113,1.23828,1.15838,0.66278,0.54076,0.59462,0.44075,1.05325,0.96253,1.03794,1.17941e-05,1.17941e-05,1.17941e-05
3,8.58102,1.09047,1.13103,1.09841,0.66349,0.54523,0.60096,0.4466,1.04338,0.93424,1.03073,1.62245e-05,1.62245e-05,1.62245e-05
4,9.96302,1.27813,1.27641,1.12109,0.74769,0.51529,0.61261,0.45734,1.03646,0.90942,1.02551,1.92411e-05,1.92411e-05,1.92411e-05
5,11.3895,1.11038,1.15134,1.13432,0.66634,0.5533,0.62793,0.47352,1.02683,0.89303,1.01803,2.0844e-05,2.0844e-05,2.0844e-05
6,12.7852,1.2127,1.33793,1.18776,0.65035,0.59403,0.63382,0.47577,1.02273,0.88132,1.0156,2.10333e-05,2.10333e-05,2.10333e-05
7,14.1087,1.1798,1.31611,1.16749,0.67372,0.5756,0.64014,0.47892,1.02267,0.8715,1.01532,1.98087e-05,1.98087e-05,1.98087e-05
8,15.5505,1.05405,1.1734,1.11308,0.68536,0.57509,0.64548,0.48665,1.01683,0.86049,1.01244,1.71705e-05,1.71705e-05,1.71705e-05
9,16.9122,1.28859,1.1719,1.15564,0.70083,0.57778,0.64849,0.48963,1.01571,0.85109,1.0109,1.31186e-05,1.31186e-05,1.31186e-05
10,18.3195,1.09235,1.05728,1.04391,0.70321,0.57858,0.65103,0.49145,1.01286,0.84339,1.00891,7.65289e-06,7.65289e-06,7.65289e-06
