epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,2.88903,0.99993,1.14937,1.15334,0.74178,0.68024,0.75825,0.59981,0.83738,0.65694,0.96071,4.76e-06,4.76e-06,4.76e-06
2,5.99482,1.05597,1.05652,1.13859,0.76927,0.70129,0.76591,0.60051,0.83385,0.62222,0.95972,1.01799e-05,1.01799e-05,1.01799e-05
3,9.11217,0.98177,0.9424,1.12441,0.83996,0.68493,0.77675,0.60945,0.81957,0.61077,0.95609,1.50107e-05,1.50107e-05,1.50107e-05
4,12.3127,0.98243,0.90499,1.08897,0.7985,0.74071,0.78698,0.61681,0.81667,0.63608,0.95018,1.92524e-05,1.92524e-05,1.92524e-05
5,15.4288,0.95432,0.79623,1.10109,0.79401,0.76077,0.80622,0.63054,0.80379,0.62448,0.9407,2.29051e-05,2.29051e-05,2.29051e-05
6,18.5855,0.94471,0.77117,1.06686,0.83016,0.76273,0.81608,0.63892,0.78938,0.59834,0.93115,2.59688e-05,2.59688e-05,2.59688e-05
7,21.6928,0.9216,0.76014,1.05352,0.85525,0.75972,0.82417,0.65057,0.78743,0.55602,0.92719,2.84434e-05,2.84434e-05,2.84434e-05
8,24.6939,0.8937,0.73983,1.04593,0.89848,0.73142,0.82864,0.65458,0.78596,0.5444,0.92452,3.03289e-05,3.03289e-05,3.03289e-05
9,27.7856,0.88806,0.6841,1.04145,0.88725,0.74945,0.82767,0.66199,0.78095,0.51806,0.92028,3.16254e-05,3.16254e-05,3.16254e-05
10,30.8093,0.83479,0.66181,1.04049,0.89078,0.75132,0.83354,0.67277,0.76416,0.50073,0.91586,3.23329e-05,3.23329e-05,3.23329e-05
11,38.0914,0.80764,0.61291,0.9738,0.90127,0.75454,0.8414,0.68768,0.73211,0.47555,0.90462,3.24513e-05,3.24513e-05,3.24513e-05
12,41.1572,0.78598,0.5637,0.97565,0.90787,0.74943,0.8457,0.69491,0.71116,0.46509,0.8959,3.19807e-05,3.19807e-05,3.19807e-05
13,44.1945,0.78345,0.56074,0.96969,0.83391,0.80364,0.85461,0.70082,0.69852,0.4621,0.88954,3.0921e-05,3.0921e-05,3.0921e-05
14,47.2356,0.77354,0.54758,0.95382,0.828,0.80603,0.85636,0.70234,0.68738,0.45354,0.88424,2.92722e-05,2.92722e-05,2.92722e-05
15,50.4034,0.75604,0.51261,0.92439,0.82598,0.82009,0.86068,0.70703,0.67888,0.44677,0.88001,2.70344e-05,2.70344e-05,2.70344e-05
16,53.4891,0.78054,0.51754,0.93803,0.84266,0.82491,0.86256,0.71517,0.67161,0.43939,0.87675,2.42076e-05,2.42076e-05,2.42076e-05
17,56.6633,0.72103,0.48927,0.93035,0.87694,0.81419,0.86479,0.72099,0.65953,0.42915,0.87049,2.07917e-05,2.07917e-05,2.07917e-05
18,59.7696,0.71027,0.48329,0.93279,0.8768,0.81916,0.86678,0.72244,0.65061,0.42053,0.86728,1.67867e-05,1.67867e-05,1.67867e-05
19,62.8736,0.71329,0.49556,0.9205,0.89474,0.80734,0.86745,0.72694,0.6418,0.41152,0.86421,1.21927e-05,1.21927e-05,1.21927e-05
20,65.9864,0.72116,0.47887,0.91903,0.89811,0.8053,0.86769,0.72771,0.63887,0.40839,0.86327,7.0097e-06,7.0097e-06,7.0097e-06
