epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,3.00601,1.00098,1.16489,1.14379,0.73339,0.69887,0.75695,0.60292,0.82787,0.64111,0.94611,9.52e-06,9.52e-06,9.52e-06
2,6.17268,0.99482,0.94753,1.11848,0.80296,0.7037,0.77258,0.61233,0.80997,0.63299,0.93575,1.92286e-05,1.92286e-05,1.92286e-05
3,9.27558,1.01436,0.85242,1.10152,0.82332,0.69434,0.76456,0.5998,0.79788,0.65803,0.93164,2.78769e-05,2.78769e-05,2.78769e-05
4,12.3638,1.01108,0.87613,1.13099,0.83823,0.69781,0.78306,0.61271,0.80249,0.65816,0.93321,3.5465e-05,3.5465e-05,3.5465e-05
5,15.5183,0.94222,0.78608,1.08165,0.84666,0.69123,0.77626,0.6235,0.79333,0.61614,0.93063,4.19927e-05,4.19927e-05,4.19927e-05
6,18.6376,0.89124,0.74246,1.04783,0.8531,0.70586,0.78435,0.62886,0.80203,0.58403,0.92873,4.74602e-05,4.74602e-05,4.74602e-05
7,21.7414,0.91516,0.77451,1.06786,0.84261,0.71824,0.80017,0.63569,0.80659,0.55292,0.92784,5.18673e-05,5.18673e-05,5.18673e-05
8,26.4536,0.85569,0.70646,1.01513,0.86256,0.71816,0.80393,0.66011,0.78444,0.52712,0.91792,5.52142e-05,5.52142e-05,5.52142e-05
9,30.1459,0.88345,0.68375,1.03272,0.89598,0.73616,0.81935,0.67927,0.75011,0.49266,0.90443,5.75008e-05,5.75008e-05,5.75008e-05
10,33.2279,0.86479,0.71281,1.02886,0.91316,0.74472,0.83798,0.69021,0.74006,0.47802,0.89739,5.87271e-05,5.87271e-05,5.87271e-05
11,40.5545,0.79418,0.60897,0.95702,0.84529,0.78992,0.84801,0.70048,0.73481,0.4657,0.89188,5.88931e-05,5.88931e-05,5.88931e-05
12,43.7009,0.81308,0.57135,0.98171,0.88891,0.78243,0.85227,0.70959,0.7151,0.46141,0.88506,5.42045e-05,5.42045e-05,5.42045e-05
13,46.8093,0.77646,0.54771,0.95633,0.855,0.79965,0.85314,0.70772,0.70427,0.45592,0.88095,4.8314e-05,4.8314e-05,4.8314e-05
14,49.8255,0.79652,0.55106,0.96083,0.86501,0.78935,0.85161,0.70842,0.69442,0.44904,0.87695,4.24235e-05,4.24235e-05,4.24235e-05
15,52.9651,0.78075,0.52747,0.95048,0.88492,0.7788,0.85286,0.71242,0.68836,0.44274,0.87624,3.6533e-05,3.6533e-05,3.6533e-05
16,56.1381,0.75843,0.52546,0.93347,0.90257,0.78029,0.8567,0.7164,0.68337,0.44152,0.87589,3.06425e-05,3.06425e-05,3.06425e-05
17,59.2621,0.74005,0.51154,0.94022,0.90716,0.78624,0.85901,0.71836,0.67955,0.4371,0.87376,2.4752e-05,2.4752e-05,2.4752e-05
18,62.3559,0.74046,0.50964,0.93613,0.91164,0.78703,0.8599,0.72447,0.67251,0.4322,0.87059,1.88615e-05,1.88615e-05,1.88615e-05
19,65.4145,0.73444,0.51532,0.93871,0.88947,0.80547,0.86364,0.72383,0.66526,0.42606,0.86842,1.2971e-05,1.2971e-05,1.2971e-05
20,68.4428,0.71616,0.47071,0.9215,0.90527,0.80302,0.86542,0.72389,0.65981,0.42012,0.86651,7.0805e-06,7.0805e-06,7.0805e-06
