epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,1.93486,1.24181,1.7719,1.23652,0.63841,0.55195,0.58235,0.437,1.03766,0.9508,1.03024,4.76e-06,4.76e-06,4.76e-06
2,3.22391,1.28327,1.70792,1.24397,0.64884,0.55311,0.5817,0.43837,1.04049,0.94116,1.03273,1.01799e-05,1.01799e-05,1.01799e-05
3,4.52186,1.29962,1.62581,1.26315,0.65772,0.53149,0.58293,0.4396,1.03977,0.92513,1.03089,1.50107e-05,1.50107e-05,1.50107e-05
4,5.86121,1.29554,1.59658,1.26833,0.7528,0.5175,0.59872,0.44843,1.03399,0.90724,1.02516,1.92524e-05,1.92524e-05,1.92524e-05
5,7.23103,1.24425,1.56284,1.19708,0.75844,0.5234,0.6028,0.45167,1.0274,0.89465,1.02309,2.29051e-05,2.29051e-05,2.29051e-05
6,8.5301,1.26367,1.51299,1.20942,0.75863,0.53111,0.61385,0.45974,1.01763,0.89749,1.01746,2.59688e-05,2.59688e-05,2.59688e-05
7,9.84052,1.16847,1.28749,1.20655,0.78653,0.51711,0.61526,0.45816,1.0094,0.89821,1.01506,2.84434e-05,2.84434e-05,2.84434e-05
8,11.2155,1.15882,1.26674,1.16682,0.79333,0.52561,0.62362,0.46447,1.00172,0.9018,1.01192,3.03289e-05,3.03289e-05,3.03289e-05
9,12.5006,1.17886,1.28289,1.15852,0.77882,0.53569,0.62482,0.4703,0.99974,0.89599,1.0116,3.16254e-05,3.16254e-05,3.16254e-05
10,13.8038,1.17494,1.24255,1.19389,0.7556,0.53966,0.62659,0.47485,0.99639,0.89161,1.0108,3.23329e-05,3.23329e-05,3.23329e-05
11,19.2865,1.09196,1.07502,1.08473,0.7698,0.54071,0.64075,0.48122,0.98272,0.8784,1.00246,3.24513e-05,3.24513e-05,3.24513e-05
12,20.5327,1.09191,1.07145,1.09878,0.80496,0.53126,0.64774,0.49004,0.98,0.86466,0.99874,3.19807e-05,3.19807e-05,3.19807e-05
13,21.7969,1.07211,1.04896,1.06296,0.80815,0.54344,0.65947,0.50332,0.97467,0.83723,0.99404,3.0921e-05,3.0921e-05,3.0921e-05
14,23.0534,1.10104,1.02311,1.09699,0.81898,0.54955,0.66632,0.50734,0.97008,0.8159,0.98996,2.92722e-05,2.92722e-05,2.92722e-05
15,24.3134,1.06682,0.9852,1.07262,0.82477,0.55613,0.67126,0.51348,0.96142,0.7928,0.98544,2.70344e-05,2.70344e-05,2.70344e-05
16,25.548,1.11969,1.03812,1.09403,0.70025,0.61985,0.67467,0.51615,0.9574,0.782,0.98363,2.42076e-05,2.42076e-05,2.42076e-05
17,26.8737,1.02236,0.91609,1.05919,0.71546,0.61703,0.67893,0.52022,0.94986,0.77025,0.98042,2.07917e-05,2.07917e-05,2.07917e-05
18,28.1152,1.06625,0.9749,1.07414,0.76762,0.59115,0.67899,0.51899,0.94809,0.76165,0.97954,1.67867e-05,1.67867e-05,1.67867e-05
19,29.461,1.07601,0.96889,1.0748,0.76916,0.60631,0.68193,0.52314,0.94728,0.75698,0.97863,1.21927e-05,1.21927e-05,1.21927e-05
20,30.7114,1.05258,0.91657,1.07754,0.76177,0.60907,0.68054,0.5239,0.94422,0.75404,0.97686,7.0097e-06,7.0097e-06,7.0097e-06
