epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,7.40789,1.20699,1.2873,1.13644,0.67041,0.51391,0.60004,0.44081,1.06425,0.99252,1.0392,8.33e-06,8.33e-06,8.33e-06
2,9.0582,1.15539,1.32879,1.12129,0.68675,0.51722,0.60579,0.45044,1.05432,0.95736,1.03321,1.60829e-05,1.60829e-05,1.60829e-05
3,10.6818,1.16176,1.20151,1.13402,0.68824,0.53886,0.61547,0.45845,1.0472,0.93391,1.02779,2.19507e-05,2.19507e-05,2.19507e-05
4,12.3323,1.14093,1.20918,1.11382,0.72832,0.52975,0.62506,0.46755,1.03947,0.91466,1.02159,2.59337e-05,2.59337e-05,2.59337e-05
5,13.9371,1.10391,1.14738,1.1029,0.74242,0.5505,0.63288,0.46973,1.03056,0.90065,1.01554,2.80316e-05,2.80316e-05,2.80316e-05
6,15.4482,1.12472,1.17893,1.10401,0.72726,0.55521,0.63535,0.47512,1.026,0.89124,1.01315,2.82447e-05,2.82447e-05,2.82447e-05
7,17.1118,1.1322,1.05054,1.10185,0.72587,0.57017,0.64401,0.48351,1.02074,0.88356,1.01066,2.65727e-05,2.65727e-05,2.65727e-05
8,18.6389,1.09985,1.03174,1.06896,0.73997,0.57993,0.65134,0.49151,1.02129,0.87584,1.00931,2.30158e-05,2.30158e-05,2.30158e-05
9,20.1935,1.13107,1.13102,1.10896,0.74139,0.58461,0.65383,0.49522,1.02095,0.87113,1.00891,1.75739e-05,1.75739e-05,1.75739e-05
10,21.7094,1.12757,1.08188,1.10494,0.75745,0.58548,0.65339,0.49584,1.01859,0.86166,1.00791,1.02471e-05,1.02471e-05,1.02471e-05
