epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,6.36549,1.03294,0.96718,1.05787,0.75348,0.62224,0.70298,0.54658,0.92883,0.73379,0.9787,1.071e-05,1.071e-05,1.071e-05
2,8.30038,1.0966,1.01975,1.07629,0.77896,0.63155,0.71289,0.55938,0.9124,0.71436,0.96895,2.03716e-05,2.03716e-05,2.03716e-05
3,10.1512,1.06667,0.91934,1.10203,0.8011,0.64397,0.72496,0.57078,0.8977,0.68851,0.96018,2.7677e-05,2.7677e-05,2.7677e-05
4,12.04,1.00584,0.92402,1.04062,0.80296,0.66576,0.74118,0.58321,0.88391,0.6731,0.94807,3.26262e-05,3.26262e-05,3.26262e-05
5,14.0087,0.94154,0.79988,1.03386,0.78225,0.67653,0.74333,0.58739,0.88216,0.66653,0.94637,3.52192e-05,3.52192e-05,3.52192e-05
6,15.9132,0.94731,0.95953,1.04453,0.76757,0.69257,0.75263,0.5951,0.86737,0.64575,0.93837,3.54561e-05,3.54561e-05,3.54561e-05
7,17.712,0.99299,0.88804,1.0398,0.80875,0.69372,0.76531,0.60556,0.85561,0.63064,0.93401,3.33367e-05,3.33367e-05,3.33367e-05
8,19.6057,0.94625,0.88676,1.04449,0.82424,0.69894,0.77194,0.6123,0.85541,0.62066,0.93401,2.88611e-05,2.88611e-05,2.88611e-05
9,21.4379,1.11531,0.90247,1.1164,0.77793,0.71566,0.7733,0.61441,0.84674,0.61046,0.92693,2.20293e-05,2.20293e-05,2.20293e-05
10,23.2454,0.87204,0.69459,0.9867,0.79908,0.70626,0.77655,0.61877,0.84287,0.60465,0.92445,1.28413e-05,1.28413e-05,1.28413e-05
