epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,2.32133,1.21703,1.83991,1.24306,0.61453,0.5492,0.58566,0.44082,1.05612,0.98799,1.03416,1.071e-05,1.071e-05,1.071e-05
2,4.11802,1.24852,1.77045,1.26785,0.63496,0.56337,0.59435,0.4424,1.05663,0.9689,1.03501,2.14908e-05,2.14908e-05,2.14908e-05
3,5.80891,1.27603,1.74126,1.24658,0.68573,0.5421,0.60618,0.45236,1.05471,0.94644,1.0342,3.10935e-05,3.10935e-05,3.10935e-05
4,7.53144,1.30738,1.5772,1.236,0.77828,0.5133,0.62513,0.46083,1.06038,0.93216,1.03339,3.95181e-05,3.95181e-05,3.95181e-05
5,9.20543,1.21264,1.53373,1.21177,0.7764,0.52561,0.62934,0.46245,1.05748,0.93267,1.03279,4.67646e-05,4.67646e-05,4.67646e-05
6,10.8807,1.23209,1.40867,1.21265,0.79765,0.51901,0.63659,0.46839,1.04722,0.93852,1.02758,5.2833e-05,5.2833e-05,5.2833e-05
7,12.6308,1.23352,1.58812,1.23239,0.72242,0.57447,0.64184,0.47222,1.03613,0.94649,1.02313,5.77233e-05,5.77233e-05,5.77233e-05
8,14.2559,1.19142,1.30647,1.17153,0.73522,0.58851,0.65225,0.48314,1.03212,0.93067,1.02249,6.14355e-05,6.14355e-05,6.14355e-05
9,15.9005,1.17471,1.25167,1.1646,0.73153,0.60417,0.65889,0.49471,1.02512,0.90496,1.01946,6.39696e-05,6.39696e-05,6.39696e-05
10,17.5814,1.14168,1.21902,1.15225,0.69427,0.61536,0.65901,0.49651,1.02396,0.89568,1.0211,6.53256e-05,6.53256e-05,6.53256e-05
11,24.5441,1.08106,1.2408,1.08583,0.72361,0.61637,0.67119,0.5066,1.01848,0.88811,1.01427,6.0095e-05,6.0095e-05,6.0095e-05
12,26.1204,1.1072,1.27308,1.10905,0.72108,0.61389,0.66918,0.50736,1.01015,0.87988,1.00557,5.42045e-05,5.42045e-05,5.42045e-05
13,27.7385,1.10315,1.24408,1.09154,0.76013,0.59692,0.67217,0.50943,1.00631,0.86314,1.00074,4.8314e-05,4.8314e-05,4.8314e-05
14,29.3426,1.10741,1.22635,1.14915,0.74857,0.59867,0.67193,0.51368,1.00434,0.84366,0.99903,4.24235e-05,4.24235e-05,4.24235e-05
15,30.9723,1.12158,1.27918,1.13046,0.73888,0.60684,0.67465,0.51807,0.99668,0.82867,0.99249,3.6533e-05,3.6533e-05,3.6533e-05
16,32.6935,1.10869,1.07373,1.07858,0.74832,0.60203,0.6759,0.51849,0.99435,0.81542,0.99054,3.06425e-05,3.06425e-05,3.06425e-05
17,34.2627,1.20584,1.28941,1.13114,0.69666,0.62498,0.67608,0.51582,0.99414,0.80871,0.9885,2.4752e-05,2.4752e-05,2.4752e-05
18,35.8752,1.10047,1.06762,1.10674,0.69674,0.62339,0.67312,0.51287,0.99227,0.80509,0.9883,1.88615e-05,1.88615e-05,1.88615e-05
19,37.5086,1.07015,1.11343,1.07969,0.71157,0.62282,0.67515,0.51546,0.99295,0.8036,0.98919,1.2971e-05,1.2971e-05,1.2971e-05
20,39.2124,1.0938,1.0708,1.06479,0.71376,0.62598,0.67599,0.51427,0.98862,0.80141,0.98833,7.0805e-06,7.0805e-06,7.0805e-06
