epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,7.10767,0.96449,0.8678,1.03098,0.78166,0.6901,0.76248,0.60155,0.83821,0.63834,0.95314,1.309e-05,1.309e-05,1.309e-05
2,10.1137,0.92057,0.88013,1.03214,0.84705,0.69127,0.78279,0.6197,0.81802,0.62627,0.94417,2.46604e-05,2.46604e-05,2.46604e-05
3,13.1776,0.90058,0.75715,1.02342,0.84208,0.71176,0.7973,0.62424,0.81102,0.63645,0.93549,3.34033e-05,3.34033e-05,3.34033e-05
4,16.1593,0.87237,0.71033,0.98601,0.87136,0.72216,0.81319,0.64462,0.80086,0.60372,0.92961,3.93188e-05,3.93188e-05,3.93188e-05
5,19.1695,0.86931,0.66667,1.01042,0.86053,0.74419,0.82229,0.65691,0.78706,0.57922,0.92038,4.24068e-05,4.24068e-05,4.24068e-05
6,22.1944,0.82175,0.643,0.98068,0.87411,0.74014,0.81851,0.66406,0.77718,0.5616,0.91359,4.26675e-05,4.26675e-05,4.26675e-05
7,25.158,0.83206,0.62767,0.97176,0.89272,0.74392,0.82236,0.67188,0.76887,0.55365,0.90917,4.01006e-05,4.01006e-05,4.01006e-05
8,28.1841,0.79393,0.56656,0.95026,0.8908,0.74919,0.8265,0.68004,0.75975,0.54006,0.9052,3.47064e-05,3.47064e-05,3.47064e-05
9,31.2081,0.83605,0.59586,0.96425,0.88622,0.75442,0.82856,0.685,0.75088,0.52888,0.90194,2.4752e-05,2.4752e-05,2.4752e-05
10,34.2169,0.7569,0.56461,0.94762,0.88621,0.75093,0.82705,0.68797,0.74767,0.5171,0.90094,1.2971e-05,1.2971e-05,1.2971e-05
