epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,8.93652,1.47231,2.67128,1.33813,0.55681,0.52425,0.54941,0.40434,1.09134,1.05561,1.04293,3.90469e-05,3.90469e-05,3.90469e-05
2,13.8375,1.41593,2.37903,1.31094,0.61631,0.49593,0.54853,0.39653,1.11122,1.08552,1.04976,7.09209e-05,7.09209e-05,7.09209e-05
3,18.9157,1.35036,2.36733,1.26057,0.6137,0.49625,0.547,0.39361,1.11404,1.08495,1.0539,9.49409e-05,9.49409e-05,9.49409e-05
4,23.9924,1.45249,2.28856,1.31917,0.6888,0.4583,0.54462,0.40334,1.09878,1.07052,1.04515,8.3657e-05,8.3657e-05,8.3657e-05
5,28.8666,1.38954,2.17062,1.27448,0.60197,0.51398,0.56914,0.40956,1.10128,1.05903,1.05537,7.1876e-05,7.1876e-05,7.1876e-05
6,33.7739,1.36725,2.16538,1.2712,0.68929,0.45085,0.56508,0.40873,1.11294,1.06857,1.05324,6.0095e-05,6.0095e-05,6.0095e-05
7,38.7018,1.39861,2.07027,1.26887,0.75957,0.44004,0.5651,0.41235,1.09414,1.06119,1.04776,4.8314e-05,4.8314e-05,4.8314e-05
8,43.5802,1.32929,2.14343,1.20861,0.75256,0.4391,0.56923,0.41189,1.09844,1.05616,1.04983,3.6533e-05,3.6533e-05,3.6533e-05
9,48.6719,1.38516,1.94655,1.28799,0.74897,0.45669,0.57495,0.41892,1.09587,1.05496,1.04677,2.4752e-05,2.4752e-05,2.4752e-05
10,53.6423,1.30865,2.07009,1.24345,0.70216,0.46667,0.5703,0.41887,1.1037,1.05226,1.04941,1.2971e-05,1.2971e-05,1.2971e-05
