epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,12.6433,0.92539,1.02153,1.08322,0.79195,0.71423,0.80497,0.64634,0.77952,0.60328,0.95007,3.87442e-05,3.87442e-05,3.87442e-05
2,20.5629,0.89813,0.92557,1.04139,0.79697,0.71071,0.78601,0.6349,0.80342,0.58487,0.95089,7.06482e-05,7.06482e-05,7.06482e-05
3,28.2869,0.85918,0.74609,1.02545,0.85145,0.72554,0.80244,0.64722,0.7978,0.59699,0.94297,9.46982e-05,9.46982e-05,9.46982e-05
4,36.2016,0.86492,0.73009,1.02266,0.78719,0.76992,0.81498,0.65611,0.78363,0.60127,0.93036,8.3657e-05,8.3657e-05,8.3657e-05
5,44.3406,0.8649,0.73197,1.01365,0.81762,0.75261,0.81663,0.64917,0.78886,0.61519,0.93124,7.1876e-05,7.1876e-05,7.1876e-05
6,52.3003,0.85127,0.70927,1.01972,0.77455,0.78789,0.81526,0.64947,0.78458,0.60593,0.92811,6.0095e-05,6.0095e-05,6.0095e-05
7,60.1528,0.85187,0.67404,0.99158,0.82962,0.76524,0.82701,0.66424,0.75988,0.55339,0.91914,4.8314e-05,4.8314e-05,4.8314e-05
8,68.1024,0.80544,0.69002,0.97633,0.84972,0.76204,0.82884,0.67623,0.7482,0.54062,0.91668,3.6533e-05,3.6533e-05,3.6533e-05
9,75.9666,0.80601,0.6223,0.99247,0.82139,0.76931,0.82512,0.67126,0.74874,0.53323,0.91832,2.4752e-05,2.4752e-05,2.4752e-05
10,83.8916,0.80714,0.59767,0.98646,0.8322,0.77341,0.8332,0.67969,0.73784,0.52888,0.9111,1.2971e-05,1.2971e-05,1.2971e-05
