epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,3.39071,1.10931,1.50859,1.16753,0.67619,0.63496,0.69778,0.54352,0.93332,0.74324,0.98084,2.499e-05,2.499e-05,2.499e-05
2,6.12537,1.17708,1.44705,1.22016,0.74071,0.61731,0.69781,0.53602,0.93048,0.73768,0.98109,4.86371e-05,4.86371e-05,4.86371e-05
3,8.61405,1.1251,1.1876,1.16637,0.72143,0.63409,0.70298,0.53559,0.94447,0.7564,0.98528,6.96924e-05,6.96924e-05,6.96924e-05
4,11.1946,1.13568,1.19982,1.13636,0.79887,0.61387,0.71049,0.53979,0.93,0.75261,0.97904,8.81558e-05,8.81558e-05,8.81558e-05
5,13.7423,1.11663,1.17133,1.15612,0.82001,0.62719,0.72028,0.54592,0.92731,0.75594,0.97403,9.5438e-05,9.5438e-05,9.5438e-05
6,16.3183,1.09094,1.02586,1.11666,0.7764,0.66422,0.7229,0.55547,0.9153,0.73078,0.96941,8.95475e-05,8.95475e-05,8.95475e-05
7,18.9193,1.0719,0.98562,1.13794,0.80213,0.65851,0.72643,0.56505,0.89803,0.71181,0.96069,8.3657e-05,8.3657e-05,8.3657e-05
8,21.633,1.02299,1.05422,1.1088,0.83612,0.64832,0.73705,0.57973,0.88728,0.68577,0.95613,7.77665e-05,7.77665e-05,7.77665e-05
9,24.2314,1.07254,1.00612,1.10784,0.82396,0.66041,0.74789,0.59371,0.87966,0.66011,0.95156,7.1876e-05,7.1876e-05,7.1876e-05
10,26.8213,1.00143,0.93575,1.09154,0.84799,0.66773,0.76046,0.60131,0.88043,0.65162,0.95133,6.59855e-05,6.59855e-05,6.59855e-05
11,34.7342,1.00735,0.91217,1.03648,0.83876,0.67243,0.76412,0.60067,0.87869,0.67011,0.94805,6.0095e-05,6.0095e-05,6.0095e-05
12,37.2744,0.98346,0.88877,1.03109,0.80602,0.70171,0.76766,0.6027,0.88329,0.67269,0.94564,5.42045e-05,5.42045e-05,5.42045e-05
13,39.8652,0.94757,0.88929,1.03023,0.7869,0.71916,0.77134,0.60387,0.88554,0.67023,0.94586,4.8314e-05,4.8314e-05,4.8314e-05
14,42.4365,0.96697,0.84293,1.03327,0.83849,0.6891,0.77567,0.6104,0.88496,0.65729,0.9455,4.24235e-05,4.24235e-05,4.24235e-05
15,45.0174,0.96306,0.82717,1.02678,0.83851,0.68968,0.77727,0.6086,0.88164,0.64669,0.94452,3.6533e-05,3.6533e-05,3.6533e-05
16,47.6019,0.99264,0.82836,1.04242,0.8547,0.68914,0.77984,0.61283,0.88019,0.6429,0.94501,3.06425e-05,3.06425e-05,3.06425e-05
17,50.3053,0.93158,0.84763,1.01452,0.84736,0.69337,0.78139,0.62159,0.8753,0.64041,0.94202,2.4752e-05,2.4752e-05,2.4752e-05
18,52.8498,0.91619,0.73308,0.99763,0.85121,0.68915,0.78281,0.62557,0.86865,0.62926,0.93959,1.88615e-05,1.88615e-05,1.88615e-05
19,55.4972,0.94184,0.76409,1.02477,0.80189,0.72031,0.78679,0.62848,0.86272,0.63005,0.9369,1.2971e-05,1.2971e-05,1.2971e-05
20,58.1082,0.93374,0.74576,1.02016,0.80182,0.72227,0.78619,0.6304,0.85963,0.63128,0.93602,7.0805e-06,7.0805e-06,7.0805e-06
