epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,9.9272,1.27187,2.14718,1.20672,0.71032,0.63209,0.68872,0.5217,0.95594,0.77988,0.97941,3.90469e-05,3.90469e-05,3.90469e-05
2,15.3355,1.2541,1.91359,1.22738,0.71529,0.62902,0.6893,0.51772,0.97372,0.79025,0.98763,7.09209e-05,7.09209e-05,7.09209e-05
3,20.8713,1.1988,1.72863,1.18213,0.74194,0.62213,0.69807,0.52592,0.98246,0.8004,0.98817,9.49409e-05,9.49409e-05,9.49409e-05
4,26.1859,1.16313,1.6232,1.18579,0.72266,0.60571,0.67843,0.51723,0.98759,0.79563,0.99204,8.3657e-05,8.3657e-05,8.3657e-05
5,31.2784,1.16513,1.5503,1.15687,0.74598,0.615,0.68784,0.52275,0.9795,0.79457,0.98999,7.1876e-05,7.1876e-05,7.1876e-05
6,36.39,1.15348,1.57763,1.18256,0.73881,0.60346,0.68895,0.51928,0.98648,0.79655,0.98249,6.0095e-05,6.0095e-05,6.0095e-05
7,41.4817,1.15746,1.44524,1.15239,0.71823,0.63213,0.69364,0.52619,0.96508,0.79589,0.97523,4.8314e-05,4.8314e-05,4.8314e-05
8,47.2013,1.12013,1.48004,1.10677,0.72582,0.62544,0.69492,0.53169,0.95985,0.77691,0.97544,3.6533e-05,3.6533e-05,3.6533e-05
9,52.5436,1.16754,1.39354,1.17185,0.7437,0.62525,0.69955,0.53406,0.949,0.78421,0.968,2.4752e-05,2.4752e-05,2.4752e-05
10,57.5204,1.11713,1.36155,1.14957,0.76674,0.61395,0.69796,0.53425,0.95605,0.77252,0.9714,1.2971e-05,1.2971e-05,1.2971e-05
