epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,55.5515,0.8944,0.86042,1.12507,0.82698,0.71542,0.80706,0.6685,0.75461,0.53118,0.94687,4.76e-06,4.76e-06,4.76e-06
2,118.263,0.95928,0.80337,1.15559,0.83901,0.74431,0.82021,0.67656,0.73496,0.51155,0.93333,1.01799e-05,1.01799e-05,1.01799e-05
3,181.14,0.92175,0.70922,1.10351,0.86397,0.74684,0.82959,0.67559,0.73344,0.55047,0.92853,1.50107e-05,1.50107e-05,1.50107e-05
4,243.93,0.89273,0.67229,1.08575,0.87263,0.76153,0.83533,0.68472,0.72887,0.52795,0.92321,1.92524e-05,1.92524e-05,1.92524e-05
5,305.764,0.85162,0.6399,1.03667,0.86465,0.7792,0.8451,0.69258,0.72591,0.4632,0.92162,2.29051e-05,2.29051e-05,2.29051e-05
6,367.889,0.85807,0.64982,1.03276,0.88165,0.79033,0.85906,0.70812,0.7139,0.44478,0.91461,2.59688e-05,2.59688e-05,2.59688e-05
7,437.064,0.77093,0.56945,1.02963,0.90872,0.79711,0.86995,0.71606,0.70742,0.42098,0.91218,2.84434e-05,2.84434e-05,2.84434e-05
8,503.396,0.77901,0.54293,1.00115,0.8964,0.81164,0.87604,0.72642,0.69376,0.40368,0.9047,3.03289e-05,3.03289e-05,3.03289e-05
9,576.15,0.77226,0.54381,0.98283,0.89299,0.81243,0.87421,0.72895,0.69164,0.39322,0.89635,3.16254e-05,3.16254e-05,3.16254e-05
10,643.074,0.788,0.57247,1.01898,0.89693,0.81623,0.87621,0.72919,0.69073,0.39427,0.89598,3.23329e-05,3.23329e-05,3.23329e-05
11,714.997,0.71396,0.46795,0.93902,0.8965,0.82314,0.87964,0.73414,0.66998,0.38196,0.89013,3.24513e-05,3.24513e-05,3.24513e-05
12,786.779,0.69143,0.43959,0.9456,0.90396,0.82877,0.88696,0.75172,0.6369,0.36515,0.87994,3.19807e-05,3.19807e-05,3.19807e-05
13,849.583,0.66825,0.44291,0.92391,0.90267,0.82877,0.88643,0.75861,0.61879,0.35899,0.87161,3.0921e-05,3.0921e-05,3.0921e-05
14,914.593,0.69315,0.44072,0.93125,0.92023,0.82511,0.89103,0.76005,0.61726,0.36068,0.86885,2.92722e-05,2.92722e-05,2.92722e-05
15,976.437,0.67487,0.40744,0.91534,0.8784,0.85196,0.89286,0.7655,0.60552,0.36142,0.85625,2.70344e-05,2.70344e-05,2.70344e-05
16,1040.13,0.66602,0.40734,0.91608,0.92756,0.82382,0.89358,0.76947,0.59867,0.35134,0.85261,2.42076e-05,2.42076e-05,2.42076e-05
17,1102.66,0.63098,0.37751,0.91204,0.92291,0.82637,0.89539,0.77752,0.5825,0.33607,0.847,2.07917e-05,2.07917e-05,2.07917e-05
18,1169.22,0.63877,0.39775,0.91114,0.90697,0.83791,0.89648,0.78075,0.57371,0.33022,0.84347,1.67867e-05,1.67867e-05,1.67867e-05
19,1231.77,0.64939,0.40233,0.92047,0.92502,0.83264,0.89792,0.78618,0.56231,0.32017,0.8397,1.21927e-05,1.21927e-05,1.21927e-05
20,1298.28,0.64029,0.3891,0.91266,0.92788,0.8318,0.8982,0.788,0.55781,0.31586,0.83784,7.0097e-06,7.0097e-06,7.0097e-06
