epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,7.30115,1.31317,1.77308,1.20178,0.62056,0.56652,0.60151,0.4449,1.04195,0.96619,1.01926,2.975e-05,2.975e-05,2.975e-05
2,9.65159,1.24617,1.62027,1.19539,0.68772,0.52643,0.59926,0.44574,1.05051,0.95326,1.01714,5.46817e-05,5.46817e-05,5.46817e-05
3,11.9952,1.21871,1.47454,1.17503,0.70815,0.5211,0.60876,0.44856,1.06611,0.95394,1.0218,7.34873e-05,7.34873e-05,7.34873e-05
4,14.3614,1.21186,1.47889,1.17614,0.74116,0.5161,0.61012,0.44479,1.06087,0.96154,1.01809,8.3657e-05,8.3657e-05,8.3657e-05
5,16.6846,1.225,1.50972,1.15766,0.71471,0.52716,0.61192,0.45318,1.05288,0.9576,1.01685,7.1876e-05,7.1876e-05,7.1876e-05
6,19.022,1.23219,1.50418,1.16968,0.74716,0.52179,0.62305,0.4595,1.04782,0.94704,1.01422,6.0095e-05,6.0095e-05,6.0095e-05
7,21.3491,1.18949,1.36826,1.12994,0.72012,0.54428,0.61711,0.45985,1.04615,0.93676,1.016,4.8314e-05,4.8314e-05,4.8314e-05
8,23.8588,1.15786,1.32787,1.11819,0.75998,0.51282,0.62025,0.46413,1.04374,0.92768,1.01452,3.6533e-05,3.6533e-05,3.6533e-05
9,26.2543,1.19924,1.29624,1.14218,0.78178,0.51062,0.62525,0.46746,1.04103,0.91856,1.01355,2.4752e-05,2.4752e-05,2.4752e-05
10,28.6862,1.16409,1.29939,1.1294,0.77753,0.50987,0.63013,0.46975,1.03861,0.91714,1.01202,1.2971e-05,1.2971e-05,1.2971e-05
