epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,49.315,0.91459,0.94748,1.1416,0.82287,0.70921,0.80727,0.66748,0.74934,0.5326,0.93889,4.76e-06,4.76e-06,4.76e-06
2,109.618,1.0011,0.82842,1.13733,0.82712,0.75206,0.81759,0.67281,0.73502,0.51133,0.93264,1.01799e-05,1.01799e-05,1.01799e-05
3,166.536,0.87488,0.72319,1.08927,0.84532,0.77771,0.82529,0.67533,0.72767,0.55648,0.92325,1.50107e-05,1.50107e-05,1.50107e-05
4,234.401,0.88869,0.71863,1.05723,0.86388,0.7744,0.83852,0.68526,0.72291,0.52442,0.91599,1.92524e-05,1.92524e-05,1.92524e-05
5,291.944,0.83588,0.61094,1.06903,0.89259,0.77708,0.84315,0.6961,0.71645,0.45611,0.91427,2.29051e-05,2.29051e-05,2.29051e-05
6,350.794,0.83069,0.60809,1.02806,0.89551,0.78515,0.84704,0.70347,0.70606,0.43493,0.91513,2.59688e-05,2.59688e-05,2.59688e-05
7,411.359,0.82695,0.59356,1.02578,0.8732,0.80938,0.85695,0.70403,0.72006,0.42588,0.92498,2.84434e-05,2.84434e-05,2.84434e-05
8,473.938,0.79893,0.57934,1.01405,0.86708,0.82393,0.86081,0.703,0.70719,0.42324,0.9121,3.03289e-05,3.03289e-05,3.03289e-05
9,533.317,0.77983,0.54398,1.00478,0.90611,0.79714,0.87207,0.72016,0.67207,0.3875,0.89465,3.16254e-05,3.16254e-05,3.16254e-05
10,594.485,0.74028,0.52227,1.00249,0.89964,0.80466,0.86552,0.72255,0.65997,0.37655,0.88982,3.23329e-05,3.23329e-05,3.23329e-05
11,668.619,0.70535,0.45573,0.95418,0.90241,0.79395,0.87533,0.73124,0.64158,0.37513,0.87418,3.24513e-05,3.24513e-05,3.24513e-05
12,729.982,0.69571,0.43593,0.9436,0.89072,0.8068,0.87035,0.7352,0.63618,0.3798,0.86657,3.19807e-05,3.19807e-05,3.19807e-05
13,786.08,0.70265,0.44676,0.92622,0.88894,0.81434,0.88226,0.75328,0.62206,0.36985,0.85737,3.0921e-05,3.0921e-05,3.0921e-05
14,846.558,0.6802,0.42591,0.92072,0.90412,0.81433,0.8852,0.75671,0.6086,0.35381,0.85507,2.92722e-05,2.92722e-05,2.92722e-05
15,896.247,0.65993,0.39868,0.89454,0.90315,0.83618,0.88839,0.76342,0.58713,0.33893,0.8487,2.70344e-05,2.70344e-05,2.70344e-05
16,949.476,0.67295,0.41014,0.9077,0.91072,0.83409,0.88889,0.76711,0.57608,0.3289,0.8469,2.42076e-05,2.42076e-05,2.42076e-05
17,1011.17,0.61985,0.38927,0.90721,0.92623,0.8329,0.89108,0.7748,0.56119,0.3207,0.84278,2.07917e-05,2.07917e-05,2.07917e-05
18,1071.7,0.61372,0.37065,0.91407,0.92471,0.83809,0.89033,0.77705,0.55532,0.31766,0.84124,1.67867e-05,1.67867e-05,1.67867e-05
19,1126.99,0.62461,0.37673,0.90734,0.92086,0.84308,0.89106,0.77818,0.54851,0.31367,0.84125,1.21927e-05,1.21927e-05,1.21927e-05
20,1186.72,0.6341,0.37724,0.89616,0.91544,0.84585,0.89024,0.77962,0.54784,0.31096,0.84095,7.0097e-06,7.0097e-06,7.0097e-06
