epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,3.54151,1.11415,1.65114,1.19237,0.68396,0.63451,0.69168,0.53525,0.94284,0.75659,0.98032,3.689e-05,3.689e-05,3.689e-05
2,6.45145,1.25598,1.44129,1.24899,0.75739,0.61036,0.70355,0.52726,0.95689,0.74734,0.987,7.1259e-05,7.1259e-05,7.1259e-05
3,9.30964,1.1446,1.37963,1.17088,0.75611,0.63472,0.70861,0.53019,0.96432,0.75054,0.99001,0.000101858,0.000101858,0.000101858
4,12.3202,1.15854,1.24083,1.17375,0.80674,0.60841,0.70755,0.53079,0.96243,0.7545,0.98661,0.000101329,0.000101329,0.000101329
5,15.3811,1.11882,1.28363,1.18112,0.8006,0.60827,0.72181,0.53983,0.9665,0.75695,0.98643,9.5438e-05,9.5438e-05,9.5438e-05
6,18.556,1.09334,1.19557,1.14871,0.78601,0.63665,0.7276,0.55271,0.94394,0.75274,0.97738,8.95475e-05,8.95475e-05,8.95475e-05
7,21.5877,1.09429,1.14473,1.14406,0.79363,0.642,0.73687,0.56513,0.93287,0.737,0.97416,8.3657e-05,8.3657e-05,8.3657e-05
8,24.7147,1.11539,1.15831,1.14161,0.8004,0.64468,0.74702,0.57244,0.92075,0.72396,0.97293,7.77665e-05,7.77665e-05,7.77665e-05
9,27.9914,1.086,1.05982,1.14359,0.72733,0.69482,0.7498,0.57831,0.91215,0.71224,0.96788,7.1876e-05,7.1876e-05,7.1876e-05
10,31.1859,1.03622,1.11632,1.13458,0.76554,0.67746,0.7566,0.58146,0.90714,0.70476,0.96419,6.59855e-05,6.59855e-05,6.59855e-05
11,38.4823,0.9969,0.96811,1.05416,0.73524,0.71403,0.76365,0.59431,0.90227,0.71947,0.95418,6.0095e-05,6.0095e-05,6.0095e-05
12,41.5908,0.99357,1.01378,1.04318,0.75156,0.70917,0.7677,0.59848,0.90096,0.72256,0.9488,5.42045e-05,5.42045e-05,5.42045e-05
13,44.6485,0.97998,0.96512,1.04676,0.74324,0.71349,0.76635,0.59973,0.9,0.72998,0.94883,4.8314e-05,4.8314e-05,4.8314e-05
14,47.8227,1.00956,0.94991,1.05556,0.74968,0.70555,0.76796,0.60064,0.89555,0.72099,0.94572,4.24235e-05,4.24235e-05,4.24235e-05
15,51.0101,1.00136,0.91625,1.05412,0.76398,0.71582,0.77453,0.6052,0.89078,0.70245,0.94406,3.6533e-05,3.6533e-05,3.6533e-05
16,54.3428,0.9902,0.8947,1.05056,0.76931,0.7243,0.77406,0.60522,0.88572,0.68927,0.94132,3.06425e-05,3.06425e-05,3.06425e-05
17,57.4956,0.93336,0.83886,1.02373,0.77763,0.72606,0.77999,0.60973,0.88078,0.68544,0.94006,2.4752e-05,2.4752e-05,2.4752e-05
18,60.6362,0.93186,0.8286,1.02104,0.77344,0.72931,0.77988,0.60953,0.87571,0.68368,0.93858,1.88615e-05,1.88615e-05,1.88615e-05
19,63.9428,0.96129,0.85169,1.03339,0.78496,0.72766,0.78228,0.61686,0.87105,0.67769,0.93655,1.2971e-05,1.2971e-05,1.2971e-05
20,67.0585,0.92682,0.78581,1.02067,0.78463,0.73002,0.78109,0.61603,0.86764,0.682,0.93513,7.0805e-06,7.0805e-06,7.0805e-06
