epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,1.87178,1.21096,1.84173,1.24536,0.64308,0.53495,0.58241,0.43737,0.9965,0.91466,1.02046,4.76e-06,4.76e-06,4.76e-06
2,3.38021,1.25381,1.56958,1.2269,0.64372,0.55264,0.58449,0.4376,0.9948,0.90141,1.02339,1.01799e-05,1.01799e-05,1.01799e-05
3,4.88993,1.32151,1.74251,1.28217,0.64793,0.54871,0.58781,0.44091,0.99193,0.88562,1.02089,1.50107e-05,1.50107e-05,1.50107e-05
4,6.41152,1.28977,1.67105,1.26343,0.72824,0.51448,0.59259,0.44473,0.99,0.87129,1.01814,1.92524e-05,1.92524e-05,1.92524e-05
5,7.91452,1.26118,1.50706,1.25407,0.75012,0.52098,0.61042,0.45517,0.98125,0.85684,1.01368,2.29051e-05,2.29051e-05,2.29051e-05
6,9.44815,1.18851,1.44842,1.22102,0.73315,0.52826,0.61576,0.46021,0.97853,0.86465,1.0115,2.59688e-05,2.59688e-05,2.59688e-05
7,11.1294,1.2174,1.37517,1.19524,0.70286,0.5342,0.61893,0.46066,0.98049,0.87913,1.01161,2.84434e-05,2.84434e-05,2.84434e-05
8,12.6574,1.23985,1.35412,1.20295,0.74076,0.52802,0.62175,0.4671,0.97387,0.88495,1.01185,3.03289e-05,3.03289e-05,3.03289e-05
9,14.1832,1.24731,1.37412,1.20157,0.67039,0.56204,0.62239,0.46874,0.96851,0.87588,1.01038,3.16254e-05,3.16254e-05,3.16254e-05
10,15.6521,1.13682,1.24313,1.18124,0.74322,0.54163,0.62521,0.4679,0.97059,0.8657,1.01212,3.23329e-05,3.23329e-05,3.23329e-05
11,22.7413,1.08701,1.05384,1.0791,0.73216,0.55233,0.6329,0.47307,0.96193,0.86317,1.00739,3.24513e-05,3.24513e-05,3.24513e-05
12,24.226,1.12263,1.09155,1.11152,0.74258,0.55966,0.65065,0.49368,0.95076,0.83406,0.99718,3.19807e-05,3.19807e-05,3.19807e-05
13,25.704,1.07981,1.04243,1.07345,0.77333,0.56505,0.65805,0.50127,0.94919,0.81232,0.99446,3.0921e-05,3.0921e-05,3.0921e-05
14,27.1693,1.07465,1.00435,1.08257,0.79142,0.57038,0.66242,0.50888,0.94558,0.78488,0.99337,2.92722e-05,2.92722e-05,2.92722e-05
15,28.6101,1.06424,0.99835,1.06547,0.80184,0.58176,0.67206,0.51778,0.94272,0.7683,0.99037,2.70344e-05,2.70344e-05,2.70344e-05
16,30.0863,1.07376,0.97887,1.06976,0.76941,0.60606,0.67596,0.51635,0.93944,0.75368,0.9865,2.42076e-05,2.42076e-05,2.42076e-05
17,31.6878,1.02833,0.94271,1.06546,0.76634,0.60888,0.67735,0.5198,0.93586,0.74776,0.98483,2.07917e-05,2.07917e-05,2.07917e-05
18,33.1846,1.08402,0.97166,1.08512,0.79931,0.60298,0.6741,0.5215,0.93327,0.74145,0.98399,1.67867e-05,1.67867e-05,1.67867e-05
19,34.6994,1.04608,0.97031,1.07416,0.80229,0.60349,0.67634,0.52294,0.93097,0.73768,0.9829,1.21927e-05,1.21927e-05,1.21927e-05
20,36.1952,1.04739,0.90322,1.05824,0.79968,0.60605,0.67531,0.52077,0.92895,0.73513,0.98222,7.0097e-06,7.0097e-06,7.0097e-06
