epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,49.5262,0.92779,0.96821,1.10603,0.82111,0.71496,0.80513,0.6668,0.75293,0.536,0.93635,4.76e-06,4.76e-06,4.76e-06
2,105.939,0.91208,0.81172,1.11935,0.73945,0.78667,0.81612,0.6688,0.73857,0.51148,0.92355,1.01799e-05,1.01799e-05,1.01799e-05
3,166.869,0.91802,0.7388,1.09287,0.80995,0.77385,0.8235,0.67164,0.72514,0.59069,0.91038,1.50107e-05,1.50107e-05,1.50107e-05
4,229.589,0.88495,0.67493,1.08709,0.84945,0.77175,0.83307,0.68739,0.70151,0.53775,0.89845,1.92524e-05,1.92524e-05,1.92524e-05
5,292.76,0.84819,0.64147,1.05308,0.8361,0.79411,0.842,0.69123,0.69898,0.46958,0.89996,2.29051e-05,2.29051e-05,2.29051e-05
6,351.347,0.83553,0.61229,1.02974,0.86428,0.81322,0.85783,0.70167,0.69084,0.42414,0.89445,2.59688e-05,2.59688e-05,2.59688e-05
7,408.338,0.81647,0.5729,1.02079,0.90645,0.77965,0.85741,0.70957,0.68099,0.4143,0.88864,2.84434e-05,2.84434e-05,2.84434e-05
8,469.132,0.78427,0.56034,1.02433,0.91241,0.78839,0.85892,0.71976,0.66545,0.40661,0.88519,3.03289e-05,3.03289e-05,3.03289e-05
9,528.24,0.78061,0.58842,1.01009,0.88049,0.81693,0.86747,0.72375,0.65838,0.3908,0.88161,3.16254e-05,3.16254e-05,3.16254e-05
10,589.433,0.74161,0.53903,1.00856,0.87473,0.82164,0.868,0.72974,0.66082,0.38729,0.8797,3.23329e-05,3.23329e-05,3.23329e-05
11,653.574,0.72693,0.4657,0.93773,0.87395,0.82172,0.86776,0.73725,0.65279,0.37337,0.87354,3.24513e-05,3.24513e-05,3.24513e-05
12,714.281,0.68852,0.4336,0.93476,0.91453,0.807,0.86942,0.73873,0.63647,0.37468,0.86731,3.19807e-05,3.19807e-05,3.19807e-05
13,776.999,0.70465,0.46565,0.92034,0.91729,0.81489,0.87469,0.74778,0.61819,0.36201,0.86096,3.0921e-05,3.0921e-05,3.0921e-05
14,839.219,0.71694,0.45611,0.93722,0.90843,0.82389,0.87765,0.75478,0.61213,0.35806,0.85916,2.92722e-05,2.92722e-05,2.92722e-05
15,901.053,0.64055,0.41007,0.89968,0.91415,0.82395,0.88207,0.76133,0.60164,0.34941,0.85174,2.70344e-05,2.70344e-05,2.70344e-05
16,956.6,0.69178,0.42961,0.9245,0.92146,0.82527,0.88182,0.76624,0.58776,0.3412,0.84572,2.42076e-05,2.42076e-05,2.42076e-05
17,1013.12,0.64244,0.40546,0.89586,0.91789,0.83265,0.88664,0.77176,0.57201,0.33085,0.83957,2.07917e-05,2.07917e-05,2.07917e-05
18,1073.54,0.61667,0.37153,0.89129,0.91895,0.83249,0.88675,0.77409,0.56477,0.32431,0.83783,1.67867e-05,1.67867e-05,1.67867e-05
19,1131.08,0.63325,0.39249,0.90766,0.9263,0.83274,0.88844,0.77604,0.55461,0.31902,0.83412,1.21927e-05,1.21927e-05,1.21927e-05
20,1194.09,0.61384,0.37633,0.89148,0.92409,0.83831,0.88887,0.77818,0.54886,0.31584,0.83262,7.0097e-06,7.0097e-06,7.0097e-06
