epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,6.65096,1.01707,0.94562,1.03666,0.73267,0.63918,0.69899,0.54757,0.94848,0.75783,0.98107,8.33e-06,8.33e-06,8.33e-06
2,9.22055,1.00604,0.95327,1.07435,0.72782,0.66543,0.71791,0.56528,0.92601,0.72411,0.9671,1.60829e-05,1.60829e-05,1.60829e-05
3,11.5531,1.00129,0.86195,1.04793,0.73309,0.67226,0.7233,0.5732,0.91608,0.70921,0.96283,2.19507e-05,2.19507e-05,2.19507e-05
4,14.0417,0.99169,0.88987,1.05073,0.72722,0.68055,0.72588,0.58061,0.90056,0.70456,0.95113,2.59337e-05,2.59337e-05,2.59337e-05
5,16.8613,0.95573,0.80218,1.02178,0.74501,0.67049,0.73537,0.5873,0.88451,0.70018,0.94207,2.80316e-05,2.80316e-05,2.80316e-05
6,19.2649,0.97179,0.79664,1.02372,0.76172,0.68265,0.74628,0.59401,0.87601,0.68906,0.93579,2.82447e-05,2.82447e-05,2.82447e-05
7,21.8674,0.94304,0.74174,1.00989,0.77419,0.68612,0.75027,0.5948,0.86638,0.67756,0.93136,2.65727e-05,2.65727e-05,2.65727e-05
8,24.4189,0.96713,0.75264,0.99932,0.79273,0.68647,0.75733,0.60163,0.86025,0.66192,0.92832,2.30158e-05,2.30158e-05,2.30158e-05
9,27.3651,0.95959,0.75652,1.01656,0.80315,0.69294,0.76401,0.6104,0.85759,0.64899,0.92628,1.75739e-05,1.75739e-05,1.75739e-05
10,30.6436,0.90107,0.71035,1.00114,0.80501,0.69158,0.76543,0.61138,0.85731,0.64256,0.92552,1.02471e-05,1.02471e-05,1.02471e-05
