epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,6.18616,1.02773,0.98652,1.04157,0.72022,0.64224,0.69921,0.54813,0.93951,0.74881,0.98301,8.33e-06,8.33e-06,8.33e-06
2,8.04584,1.02643,0.95704,1.05579,0.7165,0.65459,0.70958,0.55998,0.92039,0.7157,0.97305,1.60829e-05,1.60829e-05,1.60829e-05
3,9.85529,0.97712,0.86188,1.03244,0.74985,0.65397,0.72198,0.56963,0.90442,0.69414,0.96053,2.19507e-05,2.19507e-05,2.19507e-05
4,11.6822,1.00901,0.892,1.03341,0.74453,0.66299,0.73229,0.57657,0.89748,0.67887,0.95556,2.59337e-05,2.59337e-05,2.59337e-05
5,13.5507,0.96564,0.84206,1.02885,0.7227,0.69458,0.73969,0.58467,0.88311,0.66497,0.94584,2.80316e-05,2.80316e-05,2.80316e-05
6,15.3369,0.95377,0.81644,1.01797,0.78598,0.68097,0.74944,0.59327,0.87248,0.65268,0.94034,2.82447e-05,2.82447e-05,2.82447e-05
7,17.1923,0.93878,0.71499,1.00402,0.78521,0.6898,0.75242,0.60099,0.86228,0.64369,0.93393,2.65727e-05,2.65727e-05,2.65727e-05
8,19.0359,0.92848,0.71579,0.98052,0.79134,0.69509,0.76073,0.60791,0.85416,0.63517,0.93013,2.30158e-05,2.30158e-05,2.30158e-05
9,20.7671,0.93908,0.7573,0.99711,0.7983,0.6936,0.76238,0.60638,0.8501,0.62985,0.92787,1.75739e-05,1.75739e-05,1.75739e-05
10,22.4875,0.92298,0.71538,1.00141,0.80503,0.69464,0.76457,0.61181,0.84573,0.62164,0.92605,1.02471e-05,1.02471e-05,1.02471e-05
