epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,1.89887,1.32495,1.90701,1.29231,0.63696,0.53423,0.58805,0.44054,1.04424,0.95838,1.03188,7.14e-06,7.14e-06,7.14e-06
2,3.38276,1.25956,1.56798,1.23111,0.63646,0.53757,0.58851,0.44407,1.03647,0.93956,1.03066,1.47042e-05,1.47042e-05,1.47042e-05
3,4.85691,1.26073,1.58849,1.21615,0.7064,0.51907,0.59025,0.44359,1.03628,0.91936,1.0291,2.14438e-05,2.14438e-05,2.14438e-05
4,6.2771,1.29667,1.5777,1.26984,0.71383,0.51729,0.59487,0.44812,1.03115,0.91351,1.02665,2.73587e-05,2.73587e-05,2.73587e-05
5,7.78422,1.26353,1.41036,1.20964,0.72862,0.51643,0.60839,0.4545,1.03177,0.91127,1.0257,3.24489e-05,3.24489e-05,3.24489e-05
6,9.22154,1.18186,1.3566,1.19559,0.78185,0.5095,0.61695,0.46019,1.03102,0.91908,1.02428,3.67145e-05,3.67145e-05,3.67145e-05
7,10.6992,1.21052,1.37232,1.19623,0.75749,0.52656,0.62644,0.46165,1.01913,0.93008,1.01872,4.01554e-05,4.01554e-05,4.01554e-05
8,12.2202,1.21448,1.29189,1.1967,0.79438,0.52135,0.63323,0.46977,1.00984,0.93822,1.01448,4.27716e-05,4.27716e-05,4.27716e-05
9,13.6893,1.18319,1.26487,1.16956,0.80892,0.53443,0.64027,0.47775,1.00514,0.93085,1.01089,4.45631e-05,4.45631e-05,4.45631e-05
10,15.1599,1.20187,1.27957,1.17543,0.82806,0.5298,0.63974,0.47902,1.00421,0.92197,1.00965,4.553e-05,4.553e-05,4.553e-05
11,20.6374,1.08546,1.07043,1.09111,0.6881,0.60659,0.64666,0.48471,0.99938,0.91366,1.0061,4.56722e-05,4.56722e-05,4.56722e-05
12,22.0401,1.10264,1.12701,1.10825,0.68872,0.5928,0.65569,0.49314,0.99873,0.89141,1.00177,4.49897e-05,4.49897e-05,4.49897e-05
13,23.4683,1.0941,1.09643,1.106,0.7623,0.57823,0.67752,0.50319,0.99305,0.86269,0.99618,4.34826e-05,4.34826e-05,4.34826e-05
14,24.8325,1.10593,1.02759,1.10583,0.72411,0.5956,0.68361,0.51443,0.98725,0.83346,0.99235,4.11508e-05,4.11508e-05,4.11508e-05
15,26.2964,1.07545,1.03321,1.08134,0.66194,0.64734,0.68828,0.52063,0.9826,0.79949,0.98848,3.6533e-05,3.6533e-05,3.6533e-05
16,27.6768,1.08402,1.03263,1.07897,0.668,0.63971,0.68633,0.52253,0.97859,0.78593,0.98517,3.06425e-05,3.06425e-05,3.06425e-05
17,29.0698,1.02461,0.97856,1.07992,0.6796,0.63911,0.69062,0.52607,0.97451,0.77774,0.98323,2.4752e-05,2.4752e-05,2.4752e-05
18,30.5957,1.08716,1.04368,1.08578,0.6784,0.65263,0.69525,0.52562,0.9715,0.76637,0.98212,1.88615e-05,1.88615e-05,1.88615e-05
19,32.001,1.0347,1.00794,1.07559,0.67679,0.64362,0.6957,0.53217,0.96891,0.76387,0.98124,1.2971e-05,1.2971e-05,1.2971e-05
20,33.3944,1.05075,0.93743,1.06807,0.81928,0.57054,0.69589,0.53376,0.96824,0.76094,0.98091,7.0805e-06,7.0805e-06,7.0805e-06
