epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,11.3452,0.8611,0.78868,1.02311,0.84219,0.73414,0.82018,0.66338,0.77039,0.54618,0.94174,2.499e-05,2.499e-05,2.499e-05
2,18.0123,0.89799,0.78488,1.045,0.7821,0.76397,0.8132,0.65849,0.76677,0.57403,0.93538,4.61042e-05,4.61042e-05,4.61042e-05
3,24.3909,0.84771,0.67182,1.01273,0.84983,0.74887,0.82963,0.66332,0.76677,0.56598,0.93486,6.20347e-05,6.20347e-05,6.20347e-05
4,30.8575,0.83532,0.65627,1.00213,0.79815,0.81016,0.84711,0.67632,0.76421,0.57855,0.92754,7.27816e-05,7.27816e-05,7.27816e-05
5,37.4393,0.81224,0.61376,1.02044,0.8188,0.79797,0.84509,0.67842,0.75318,0.56429,0.92209,7.1876e-05,7.1876e-05,7.1876e-05
6,44.0084,0.83709,0.67696,1.02279,0.88791,0.7666,0.84578,0.69029,0.73723,0.52646,0.91721,6.0095e-05,6.0095e-05,6.0095e-05
7,50.7117,0.78387,0.57512,0.98045,0.84482,0.79536,0.85364,0.69873,0.72718,0.50541,0.91386,4.8314e-05,4.8314e-05,4.8314e-05
8,57.5029,0.76406,0.54387,0.9642,0.87355,0.79082,0.85632,0.70843,0.71862,0.48509,0.91002,3.6533e-05,3.6533e-05,3.6533e-05
9,64.1258,0.7432,0.50346,0.96417,0.88033,0.79185,0.86045,0.71624,0.70485,0.4811,0.90395,2.4752e-05,2.4752e-05,2.4752e-05
10,70.8112,0.71942,0.49445,0.94763,0.88104,0.79692,0.85952,0.71573,0.69294,0.47226,0.89836,1.2971e-05,1.2971e-05,1.2971e-05
