epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,6.58993,0.88314,0.90241,1.11863,0.85791,0.70699,0.8086,0.65873,0.75953,0.5305,0.93678,1.19e-05,1.19e-05,1.19e-05
2,14.1064,0.94433,0.79888,1.11863,0.82508,0.7491,0.80439,0.6493,0.77148,0.60337,0.94042,2.3753e-05,2.3753e-05,2.3753e-05
3,21.4542,0.88912,0.73092,1.0829,0.85198,0.75222,0.82233,0.66634,0.75301,0.53595,0.93284,3.43101e-05,3.43101e-05,3.43101e-05
4,28.9952,0.87841,0.68491,1.05303,0.86396,0.76475,0.83724,0.67644,0.75386,0.48689,0.92838,4.35713e-05,4.35713e-05,4.35713e-05
5,37.8051,0.82655,0.6264,1.0432,0.8789,0.74801,0.8363,0.68105,0.75921,0.47349,0.94486,5.15365e-05,5.15365e-05,5.15365e-05
6,45.1518,0.8522,0.61218,1.0549,0.89607,0.74419,0.84565,0.69181,0.73451,0.46211,0.92417,5.82059e-05,5.82059e-05,5.82059e-05
7,52.5272,0.81631,0.63179,1.04729,0.87528,0.76806,0.84644,0.69362,0.70996,0.45688,0.91423,6.35793e-05,6.35793e-05,6.35793e-05
8,61.4902,0.85908,0.65541,1.02651,0.86586,0.79981,0.85907,0.70382,0.72225,0.46625,0.92193,6.76569e-05,6.76569e-05,6.76569e-05
9,68.8035,0.81111,0.62134,1.03381,0.8295,0.8351,0.86534,0.71022,0.71595,0.4704,0.92387,7.04385e-05,7.04385e-05,7.04385e-05
10,76.1014,0.81482,0.63878,1.05097,0.88561,0.81857,0.86929,0.71879,0.69976,0.4436,0.91647,6.59855e-05,6.59855e-05,6.59855e-05
11,89.0565,0.76105,0.54907,0.98619,0.876,0.81466,0.8679,0.72325,0.68731,0.43637,0.91045,6.0095e-05,6.0095e-05,6.0095e-05
12,96.3765,0.74022,0.51757,0.97707,0.88393,0.814,0.87092,0.7278,0.67838,0.43032,0.90603,5.42045e-05,5.42045e-05,5.42045e-05
13,103.618,0.71215,0.51157,0.96188,0.89795,0.80966,0.87428,0.74701,0.65182,0.41986,0.89524,4.8314e-05,4.8314e-05,4.8314e-05
14,110.895,0.73965,0.50187,0.95717,0.90144,0.81459,0.87675,0.7478,0.63986,0.41098,0.89,4.24235e-05,4.24235e-05,4.24235e-05
15,118.134,0.6621,0.43867,0.93585,0.935,0.80135,0.87846,0.75089,0.63732,0.39991,0.88525,3.6533e-05,3.6533e-05,3.6533e-05
16,125.189,0.70072,0.45997,0.94635,0.93551,0.79653,0.87796,0.75372,0.62329,0.38847,0.87461,3.06425e-05,3.06425e-05,3.06425e-05
17,132.44,0.65223,0.43644,0.92489,0.91488,0.81971,0.8855,0.76314,0.61133,0.37434,0.86872,2.4752e-05,2.4752e-05,2.4752e-05
18,139.562,0.66401,0.41835,0.90628,0.91624,0.83445,0.89121,0.76779,0.59394,0.36409,0.86079,1.88615e-05,1.88615e-05,1.88615e-05
19,148.526,0.66469,0.43896,0.92245,0.89784,0.84876,0.89219,0.77132,0.59001,0.35711,0.85811,1.2971e-05,1.2971e-05,1.2971e-05
20,155.712,0.62988,0.4102,0.90502,0.90082,0.85202,0.89416,0.77384,0.58575,0.35518,0.85646,7.0805e-06,7.0805e-06,7.0805e-06
