epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,3.20276,0.97876,1.16669,1.15762,0.76331,0.68471,0.76672,0.60708,0.83616,0.64623,0.95791,1.309e-05,1.309e-05,1.309e-05
2,6.42764,1.02106,1.03116,1.15702,0.79981,0.69134,0.77612,0.62009,0.81982,0.64067,0.95003,2.60152e-05,2.60152e-05,2.60152e-05
3,9.61923,1.09345,1.00648,1.14875,0.83018,0.71605,0.7855,0.62771,0.81358,0.68923,0.9458,3.75266e-05,3.75266e-05,3.75266e-05
4,12.6553,0.94979,0.88026,1.10674,0.81321,0.73668,0.79064,0.62961,0.82298,0.69071,0.94974,4.76244e-05,4.76244e-05,4.76244e-05
5,15.7117,0.94328,0.80788,1.08458,0.84997,0.73405,0.79842,0.63956,0.80778,0.62682,0.94692,5.63084e-05,5.63084e-05,5.63084e-05
6,18.7162,0.94405,0.816,1.06955,0.8617,0.73734,0.80868,0.64639,0.81434,0.581,0.9464,6.35787e-05,6.35787e-05,6.35787e-05
7,21.7447,0.9309,0.76187,1.06643,0.85116,0.74008,0.81211,0.64927,0.80814,0.5635,0.93843,6.94353e-05,6.94353e-05,6.94353e-05
8,24.8032,0.93341,0.80282,1.06194,0.85163,0.7465,0.81744,0.66551,0.78562,0.54297,0.92955,7.38782e-05,7.38782e-05,7.38782e-05
9,27.8303,0.83971,0.7061,1.02919,0.87422,0.7538,0.82242,0.6716,0.77199,0.5293,0.92471,7.1876e-05,7.1876e-05,7.1876e-05
10,30.8711,0.884,0.72252,1.043,0.87466,0.76212,0.82828,0.68493,0.7544,0.51023,0.92153,6.59855e-05,6.59855e-05,6.59855e-05
11,38.4916,0.81581,0.61149,0.97355,0.88231,0.76997,0.84123,0.69229,0.74171,0.49639,0.91183,6.0095e-05,6.0095e-05,6.0095e-05
12,41.4992,0.8106,0.58977,0.97424,0.8674,0.77754,0.84226,0.69822,0.73975,0.49292,0.91096,5.42045e-05,5.42045e-05,5.42045e-05
13,44.6139,0.79759,0.60251,0.98246,0.87255,0.77693,0.85189,0.70551,0.73397,0.49148,0.90721,4.8314e-05,4.8314e-05,4.8314e-05
14,47.749,0.7789,0.56386,0.93923,0.87406,0.7768,0.85488,0.71377,0.72307,0.48869,0.90134,4.24235e-05,4.24235e-05,4.24235e-05
15,50.8185,0.76458,0.54558,0.94692,0.87271,0.78179,0.85932,0.71623,0.70936,0.47602,0.89572,3.6533e-05,3.6533e-05,3.6533e-05
16,54.0144,0.79034,0.53467,0.94456,0.87485,0.78597,0.86164,0.71895,0.70083,0.46948,0.889,3.06425e-05,3.06425e-05,3.06425e-05
17,57.1201,0.74472,0.51098,0.92865,0.83815,0.82418,0.8657,0.72348,0.69346,0.46336,0.88308,2.4752e-05,2.4752e-05,2.4752e-05
18,60.278,0.73399,0.50811,0.91874,0.88354,0.81217,0.86556,0.72581,0.68802,0.46391,0.88036,1.88615e-05,1.88615e-05,1.88615e-05
19,63.4778,0.75157,0.52009,0.94175,0.88671,0.81147,0.86606,0.72235,0.68272,0.46216,0.87769,1.2971e-05,1.2971e-05,1.2971e-05
20,66.5473,0.71053,0.48557,0.91346,0.89089,0.80834,0.86726,0.72449,0.67993,0.46074,0.87673,7.0805e-06,7.0805e-06,7.0805e-06
