epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,6.26223,1.03331,0.93752,1.03906,0.75609,0.63295,0.70441,0.54973,0.93655,0.72725,0.98078,9.52e-06,9.52e-06,9.52e-06
2,8.1482,1.0081,0.95225,1.0411,0.73112,0.64601,0.71269,0.56189,0.91869,0.69462,0.96902,1.82272e-05,1.82272e-05,1.82272e-05
3,9.94341,0.99943,0.85706,1.04573,0.73355,0.66909,0.72253,0.5703,0.90656,0.67438,0.96301,2.48139e-05,2.48139e-05,2.48139e-05
4,11.8088,1.01131,0.86212,1.04596,0.79542,0.65216,0.73388,0.58265,0.89718,0.66501,0.95805,2.928e-05,2.928e-05,2.928e-05
5,13.6018,0.95533,0.8,1.04381,0.80697,0.66288,0.74383,0.58681,0.88461,0.66683,0.94596,3.16254e-05,3.16254e-05,3.16254e-05
6,15.375,0.9789,0.85802,1.03484,0.81353,0.66117,0.74919,0.59307,0.87692,0.65524,0.94141,3.18503e-05,3.18503e-05,3.18503e-05
7,17.2005,0.96191,0.78327,1.01385,0.81533,0.66713,0.75718,0.59981,0.87214,0.64283,0.93737,2.99547e-05,2.99547e-05,2.99547e-05
8,19.0443,0.94307,0.73281,1.00285,0.84297,0.67619,0.77105,0.60767,0.86561,0.62374,0.93384,2.59384e-05,2.59384e-05,2.59384e-05
9,20.8448,0.95844,0.73992,1.01424,0.8426,0.68337,0.78127,0.61282,0.86129,0.61259,0.93249,1.98016e-05,1.98016e-05,1.98016e-05
10,22.6181,0.93554,0.70367,1.00012,0.84323,0.68491,0.78691,0.61726,0.85918,0.60546,0.93143,1.15442e-05,1.15442e-05,1.15442e-05
