epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,1.73752,1.03756,1.23312,1.1575,0.70743,0.6472,0.69445,0.54709,0.95006,0.77319,0.98072,3.57e-06,3.57e-06,3.57e-06
2,3.76176,1.11107,1.18717,1.16792,0.72207,0.65008,0.69994,0.54844,0.94647,0.76417,0.98033,7.91767e-06,7.91767e-06,7.91767e-06
3,5.96867,1.07151,1.10904,1.12649,0.69163,0.6721,0.70815,0.55959,0.93904,0.74527,0.97735,1.17941e-05,1.17941e-05,1.17941e-05
4,8.21104,1.13513,1.07997,1.17346,0.72221,0.67937,0.71905,0.56601,0.93344,0.72879,0.97451,1.51993e-05,1.51993e-05,1.51993e-05
5,10.4222,1.06071,1.01954,1.10617,0.72602,0.6884,0.72324,0.57126,0.92913,0.72558,0.9721,1.81332e-05,1.81332e-05,1.81332e-05
6,12.7219,1.08776,1.02591,1.12079,0.73984,0.67115,0.72918,0.57456,0.92472,0.72839,0.96777,2.05959e-05,2.05959e-05,2.05959e-05
7,15.1003,1.07633,0.96801,1.14754,0.77375,0.67721,0.73536,0.57898,0.91533,0.72983,0.96178,2.25874e-05,2.25874e-05,2.25874e-05
8,17.348,1.02093,0.9141,1.10678,0.78605,0.67112,0.74473,0.58346,0.9049,0.71718,0.95433,2.41076e-05,2.41076e-05,2.41076e-05
9,19.6593,1.08349,0.89294,1.11107,0.81783,0.67093,0.76448,0.59703,0.89443,0.69392,0.94785,2.51566e-05,2.51566e-05,2.51566e-05
10,21.895,0.97605,0.81802,1.08183,0.81624,0.68423,0.77278,0.60259,0.88694,0.68386,0.94219,2.57343e-05,2.57343e-05,2.57343e-05
11,29.0574,0.92735,0.77828,1.01023,0.79997,0.70496,0.777,0.60657,0.87952,0.65365,0.93612,2.58409e-05,2.58409e-05,2.58409e-05
12,31.3054,0.91631,0.72716,1.00689,0.76868,0.72581,0.77658,0.61391,0.87287,0.62372,0.93193,2.54761e-05,2.54761e-05,2.54761e-05
13,33.4565,0.91663,0.6772,0.99509,0.80651,0.72081,0.77929,0.61829,0.86505,0.61246,0.92685,2.46401e-05,2.46401e-05,2.46401e-05
14,35.6201,0.90674,0.66076,1.01187,0.8123,0.71895,0.7936,0.6242,0.85779,0.60195,0.92399,2.33329e-05,2.33329e-05,2.33329e-05
15,37.7373,0.89288,0.66586,0.98182,0.83121,0.71557,0.79753,0.62903,0.85277,0.59304,0.92252,2.15545e-05,2.15545e-05,2.15545e-05
16,39.8606,0.92027,0.65932,0.9935,0.83987,0.70814,0.79814,0.63061,0.84797,0.58521,0.92113,1.93048e-05,1.93048e-05,1.93048e-05
17,42.0689,0.87994,0.66068,0.98462,0.84323,0.70879,0.7984,0.63369,0.84112,0.57868,0.91852,1.65838e-05,1.65838e-05,1.65838e-05
18,44.2383,0.86827,0.65111,0.97959,0.84319,0.70772,0.79847,0.63602,0.83531,0.57429,0.916,1.33917e-05,1.33917e-05,1.33917e-05
19,46.3595,0.8879,0.6497,0.99276,0.84291,0.7062,0.79514,0.63664,0.8327,0.57023,0.91504,9.72825e-06,9.72825e-06,9.72825e-06
20,48.4572,0.88001,0.62769,0.97428,0.83634,0.71503,0.79497,0.63738,0.82916,0.56813,0.91309,5.5936e-06,5.5936e-06,5.5936e-06
