epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,7.49995,1.1746,1.24354,1.13895,0.64399,0.53593,0.59662,0.44371,1.05226,0.97673,1.02873,1.071e-05,1.071e-05,1.071e-05
2,9.28337,1.2,1.36454,1.15222,0.65418,0.54741,0.60667,0.45098,1.04589,0.95506,1.02466,2.03716e-05,2.03716e-05,2.03716e-05
3,10.9809,1.11542,1.22616,1.10737,0.67953,0.55316,0.62549,0.46225,1.03595,0.93132,1.01818,2.7677e-05,2.7677e-05,2.7677e-05
4,12.6598,1.15003,1.21253,1.12357,0.69711,0.56127,0.63362,0.46434,1.0323,0.92172,1.01425,3.26262e-05,3.26262e-05,3.26262e-05
5,14.3413,1.14514,1.18232,1.10922,0.69085,0.56602,0.63716,0.46951,1.02676,0.91858,1.01074,3.52192e-05,3.52192e-05,3.52192e-05
6,16.0548,1.16053,1.15927,1.11071,0.72036,0.56886,0.64447,0.48125,1.01697,0.90433,1.00433,3.54561e-05,3.54561e-05,3.54561e-05
7,17.7457,1.1344,1.18366,1.10028,0.74813,0.56058,0.6541,0.48847,1.01384,0.897,1.0024,3.33367e-05,3.33367e-05,3.33367e-05
8,19.3463,1.09835,1.09761,1.08507,0.76801,0.56207,0.663,0.49635,1.00949,0.87339,1.00003,2.88611e-05,2.88611e-05,2.88611e-05
9,20.9531,1.10635,1.09741,1.09402,0.74547,0.57319,0.66257,0.49882,1.00932,0.86868,1.00029,2.20293e-05,2.20293e-05,2.20293e-05
10,22.5706,1.05861,1.05921,1.08566,0.74238,0.57993,0.66287,0.49889,1.00532,0.86194,0.99746,1.28413e-05,1.28413e-05,1.28413e-05
