epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,2.76663,1.23895,2.03069,1.25211,0.65492,0.53092,0.59015,0.44171,1.04726,0.97617,1.03156,2.142e-05,2.142e-05,2.142e-05
2,4.90023,1.34649,1.94248,1.29227,0.72307,0.50586,0.60559,0.44638,1.05167,0.95902,1.03607,4.18505e-05,4.18505e-05,4.18505e-05
3,7.00445,1.29507,1.76353,1.26291,0.717,0.51652,0.61264,0.44789,1.04104,0.95316,1.03483,6.00426e-05,6.00426e-05,6.00426e-05
4,9.00929,1.28772,1.713,1.21898,0.69457,0.53783,0.60953,0.45459,1.03795,0.93895,1.03074,7.59964e-05,7.59964e-05,7.59964e-05
5,11.0218,1.30323,1.53978,1.23819,0.78661,0.50041,0.61394,0.45711,1.03202,0.93019,1.02758,8.97117e-05,8.97117e-05,8.97117e-05
6,13.0703,1.16653,1.37111,1.18898,0.76786,0.51403,0.62183,0.46107,1.03053,0.92689,1.02844,8.95475e-05,8.95475e-05,8.95475e-05
7,15.0872,1.25977,1.53593,1.23106,0.7994,0.50693,0.63658,0.47015,1.01963,0.91592,1.02382,8.3657e-05,8.3657e-05,8.3657e-05
8,17.3311,1.2183,1.43867,1.20982,0.80794,0.52201,0.6448,0.47289,1.0176,0.89966,1.02384,7.77665e-05,7.77665e-05,7.77665e-05
9,19.5589,1.24526,1.4237,1.18128,0.79428,0.53658,0.64657,0.47485,1.01576,0.88364,1.02383,7.1876e-05,7.1876e-05,7.1876e-05
10,21.7886,1.22568,1.41924,1.22606,0.81083,0.52761,0.6484,0.48013,1.01418,0.87567,1.02266,6.59855e-05,6.59855e-05,6.59855e-05
11,27.824,1.17156,1.32189,1.13882,0.74486,0.58472,0.66226,0.49849,1.00805,0.85209,1.01368,6.0095e-05,6.0095e-05,6.0095e-05
12,29.876,1.18568,1.35157,1.14573,0.73293,0.57681,0.6657,0.49939,1.00483,0.852,1.00817,5.42045e-05,5.42045e-05,5.42045e-05
13,31.8926,1.13722,1.30227,1.10999,0.76776,0.55393,0.66772,0.50334,1.0021,0.86169,1.00377,4.8314e-05,4.8314e-05,4.8314e-05
14,33.9527,1.15263,1.27142,1.1496,0.76363,0.56155,0.66627,0.50544,0.9982,0.84909,1.00272,4.24235e-05,4.24235e-05,4.24235e-05
15,36.0217,1.1357,1.26903,1.12412,0.7268,0.57725,0.66438,0.50461,0.99394,0.83836,1.00069,3.6533e-05,3.6533e-05,3.6533e-05
16,38.082,1.17621,1.2735,1.12622,0.73713,0.58955,0.66723,0.50642,0.99324,0.83087,1.00296,3.06425e-05,3.06425e-05,3.06425e-05
17,40.2246,1.14907,1.22961,1.11224,0.73816,0.58764,0.66628,0.50205,0.99426,0.82402,1.00346,2.4752e-05,2.4752e-05,2.4752e-05
18,42.4268,1.1744,1.19466,1.12389,0.739,0.58121,0.66839,0.5028,0.99054,0.81741,1.00215,1.88615e-05,1.88615e-05,1.88615e-05
19,44.4847,1.1799,1.30849,1.13731,0.73261,0.59248,0.675,0.50599,0.98958,0.81494,1.00227,1.2971e-05,1.2971e-05,1.2971e-05
20,46.5834,1.09792,1.14139,1.08165,0.75717,0.58636,0.67367,0.51003,0.98761,0.81538,1.00224,7.0805e-06,7.0805e-06,7.0805e-06
