epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,54.0701,0.82122,0.65933,0.99504,0.81986,0.70823,0.80495,0.66489,0.75348,0.54544,0.93875,4.76e-06,4.76e-06,4.76e-06
2,112.18,0.82369,0.64902,0.99215,0.82999,0.73572,0.81476,0.67472,0.73254,0.49641,0.92526,9.64971e-06,9.64971e-06,9.64971e-06
3,163.221,0.81456,0.59675,1.00571,0.8076,0.77592,0.83011,0.68441,0.71805,0.47723,0.91898,1.33613e-05,1.33613e-05,1.33613e-05
4,212.583,0.79252,0.53596,0.99045,0.86334,0.77796,0.84343,0.70029,0.69525,0.4456,0.90445,1.58948e-05,1.58948e-05,1.58948e-05
5,266.6,0.76473,0.50646,0.95919,0.889,0.78247,0.85235,0.71671,0.68093,0.42469,0.89845,1.72502e-05,1.72502e-05,1.72502e-05
6,323.604,0.72949,0.4941,0.95735,0.87605,0.80106,0.8617,0.71692,0.67128,0.40988,0.89614,1.74276e-05,1.74276e-05,1.74276e-05
7,377.507,0.75476,0.47695,0.9645,0.89395,0.80644,0.86813,0.72659,0.65791,0.40083,0.88894,1.64268e-05,1.64268e-05,1.64268e-05
8,429.913,0.70877,0.43192,0.92104,0.87697,0.80714,0.86783,0.73558,0.64853,0.39005,0.88477,1.42479e-05,1.42479e-05,1.42479e-05
9,485.326,0.71598,0.45954,0.9346,0.89749,0.81174,0.87335,0.74346,0.63571,0.37691,0.87897,1.08909e-05,1.08909e-05,1.08909e-05
10,548.146,0.69389,0.43427,0.93627,0.90339,0.81048,0.87416,0.74511,0.63223,0.36849,0.87727,6.35579e-06,6.35579e-06,6.35579e-06
