epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,7.25174,0.97363,0.97608,1.05104,0.7692,0.69938,0.76926,0.59628,0.83914,0.63718,0.95255,1.785e-05,1.785e-05,1.785e-05
2,10.411,0.93743,0.86802,1.04423,0.80665,0.6926,0.77369,0.60658,0.82946,0.67478,0.94316,3.32379e-05,3.32379e-05,3.32379e-05
3,13.5699,0.93209,0.83027,1.04,0.81179,0.71582,0.78052,0.61843,0.81157,0.64991,0.92523,4.48559e-05,4.48559e-05,4.48559e-05
4,16.6146,0.87896,0.76789,1.00867,0.84145,0.69387,0.78454,0.63135,0.79387,0.62378,0.92068,5.27039e-05,5.27039e-05,5.27039e-05
5,19.8656,0.85345,0.70398,0.99341,0.85129,0.70535,0.78935,0.64063,0.77763,0.6091,0.91455,5.6782e-05,5.6782e-05,5.6782e-05
6,22.9441,0.88104,0.70087,0.99473,0.82643,0.73499,0.79111,0.64105,0.77468,0.61418,0.91046,5.70903e-05,5.70903e-05,5.70903e-05
7,26.0415,0.84189,0.63956,0.96594,0.87275,0.73274,0.8,0.64777,0.76706,0.61486,0.90909,4.8314e-05,4.8314e-05,4.8314e-05
8,29.1508,0.80766,0.61443,0.95955,0.8818,0.73911,0.80693,0.65974,0.75041,0.58163,0.90284,3.6533e-05,3.6533e-05,3.6533e-05
9,32.2947,0.85545,0.63781,0.97825,0.88235,0.73918,0.81025,0.66734,0.73902,0.56011,0.89965,2.4752e-05,2.4752e-05,2.4752e-05
10,35.4441,0.80737,0.60861,0.97598,0.88155,0.74067,0.81302,0.66876,0.73598,0.54895,0.89825,1.2971e-05,1.2971e-05,1.2971e-05
