epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,54.247,0.83174,0.66214,0.98202,0.81927,0.70591,0.80486,0.66636,0.76074,0.54668,0.94274,5.95e-06,5.95e-06,5.95e-06
2,101.889,0.83767,0.65426,1.00397,0.83174,0.73255,0.81598,0.67595,0.74102,0.52101,0.92759,1.17941e-05,1.17941e-05,1.17941e-05
3,151.463,0.80162,0.58347,0.98265,0.82606,0.77432,0.82704,0.67955,0.72328,0.52086,0.91713,1.62245e-05,1.62245e-05,1.62245e-05
4,200.142,0.77266,0.59221,0.97834,0.84497,0.77382,0.84493,0.70414,0.70668,0.46518,0.91076,1.92411e-05,1.92411e-05,1.92411e-05
5,250.078,0.78052,0.5216,0.98002,0.87194,0.77355,0.85502,0.71817,0.69823,0.45331,0.90184,2.0844e-05,2.0844e-05,2.0844e-05
6,298.04,0.7362,0.48838,0.95977,0.85833,0.80314,0.85889,0.72188,0.68928,0.43602,0.89431,2.10333e-05,2.10333e-05,2.10333e-05
7,342.653,0.75671,0.49622,0.95188,0.91054,0.78443,0.8625,0.72737,0.67604,0.42124,0.89157,1.98087e-05,1.98087e-05,1.98087e-05
8,389.145,0.72309,0.4833,0.92962,0.89939,0.79743,0.86602,0.73078,0.66344,0.40876,0.88553,1.71705e-05,1.71705e-05,1.71705e-05
9,437.045,0.73285,0.45495,0.93418,0.8957,0.80832,0.87172,0.73936,0.65474,0.38833,0.88142,1.31186e-05,1.31186e-05,1.31186e-05
10,485.591,0.70886,0.42909,0.92503,0.89705,0.81351,0.87262,0.74189,0.6513,0.38249,0.87929,7.65289e-06,7.65289e-06,7.65289e-06
