epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,2.19128,1.13016,1.46335,1.1748,0.72781,0.62738,0.69768,0.54937,0.94717,0.76076,0.99119,8.33e-06,8.33e-06,8.33e-06
2,4.08633,1.21768,1.34336,1.23386,0.76906,0.61593,0.70466,0.55461,0.93874,0.73323,0.98813,1.69664e-05,1.69664e-05,1.69664e-05
3,5.96201,1.09394,1.11972,1.12643,0.7869,0.62984,0.71371,0.55987,0.92879,0.72039,0.98504,2.46604e-05,2.46604e-05,2.46604e-05
4,7.76446,1.12943,1.25132,1.15095,0.78407,0.64389,0.72464,0.56736,0.92292,0.71672,0.9824,3.14118e-05,3.14118e-05,3.14118e-05
5,9.60236,1.10581,1.09629,1.16397,0.78575,0.65595,0.73287,0.57362,0.91099,0.71407,0.97596,3.72208e-05,3.72208e-05,3.72208e-05
6,11.5003,1.03501,0.98021,1.09971,0.77227,0.69057,0.74885,0.58857,0.89683,0.69995,0.96586,4.20873e-05,4.20873e-05,4.20873e-05
7,13.4312,1.04589,0.9834,1.13882,0.81502,0.69492,0.76033,0.59838,0.88849,0.68129,0.95799,4.60114e-05,4.60114e-05,4.60114e-05
8,15.2636,0.99824,0.9119,1.08369,0.8006,0.68745,0.76444,0.60173,0.88406,0.66027,0.95376,4.89929e-05,4.89929e-05,4.89929e-05
9,17.0524,0.94991,0.90905,1.08213,0.81284,0.68702,0.76648,0.60346,0.88326,0.64647,0.95348,5.1032e-05,5.1032e-05,5.1032e-05
10,18.87,1.00803,0.85123,1.06604,0.81631,0.6909,0.77144,0.61125,0.87068,0.62621,0.94722,5.21285e-05,5.21285e-05,5.21285e-05
11,25.0204,0.89261,0.73864,0.97688,0.83366,0.69059,0.77935,0.62092,0.85316,0.61336,0.93277,5.22827e-05,5.22827e-05,5.22827e-05
12,26.8039,0.9009,0.83054,1.00077,0.79592,0.72299,0.7849,0.62457,0.84659,0.5938,0.92734,5.14943e-05,5.14943e-05,5.14943e-05
13,28.5708,0.89203,0.72073,1.00739,0.84728,0.7049,0.79054,0.62617,0.83741,0.5824,0.92381,4.8314e-05,4.8314e-05,4.8314e-05
14,30.3131,0.95173,0.75577,1.09158,0.85676,0.71019,0.79299,0.63293,0.83172,0.57129,0.92149,4.24235e-05,4.24235e-05,4.24235e-05
15,32.084,0.92781,0.88467,1.00436,0.86749,0.7039,0.79727,0.63953,0.82417,0.56437,0.91664,3.6533e-05,3.6533e-05,3.6533e-05
16,33.8602,0.91303,0.70053,0.9906,0.87704,0.70173,0.79808,0.64118,0.81645,0.55583,0.91385,3.06425e-05,3.06425e-05,3.06425e-05
17,35.6123,0.91645,0.71525,0.98232,0.88493,0.69972,0.8049,0.64471,0.81164,0.54717,0.91165,2.4752e-05,2.4752e-05,2.4752e-05
18,37.4097,0.88431,0.65849,0.98023,0.88881,0.70033,0.80212,0.6463,0.80885,0.54516,0.91028,1.88615e-05,1.88615e-05,1.88615e-05
19,39.2235,0.8755,0.74646,0.99649,0.88807,0.70836,0.80796,0.64757,0.80885,0.54485,0.90994,1.2971e-05,1.2971e-05,1.2971e-05
20,40.9853,0.89048,0.73889,0.99562,0.89447,0.70935,0.81012,0.65057,0.80706,0.54487,0.90973,7.0805e-06,7.0805e-06,7.0805e-06
