model,epochs,tag,batch,avg_mem,avg_power,avg_step_time,energy_per_img,gpu_util_early_late,gpu_util_max,gpu_util_mean,gpu_util_p95,gpu_util_slope,gpu_util_std,is65W,map50,mem_clock_early_late,mem_clock_max,mem_clock_mean,mem_clock_p95,mem_clock_slope,mem_clock_std,mem_util_early_late,mem_util_max,mem_util_mean,mem_util_p95,mem_util_slope,mem_util_std,power_early_late,power_limit_w,power_peak_to_mean,power_range,power_slope,pwr_max,pwr_mean,pwr_min,pwr_p95,pwr_std,sm_clock_early_late,sm_clock_max,sm_clock_mean,sm_clock_p95,sm_clock_slope,sm_clock_std,step_time_cv,step_time_mean,step_time_p95,step_time_slope,step_time_std,temp_early_late,temp_max,temp_mean,temp_p95,temp_slope,temp_std,thr_mean,thr_p95,thr_std,throughput,throughput_var_ratio,vram_total_mb,n_logs,delta_map,true_score,rel,pred_score,rank_pred
yolo11m.pt,5,115W,16,4861.18046875,34.85582359243793,0.2145516300000394,0.4672715353214822,42.79285764082543,90.5,27.246859635382677,90.0,0.0905630457154853,35.3926662508308,0.0,0.7944,0.0,8200.0,8200.0,8200.0,-4.764128574470282e-15,0.0,31.415644171779142,70.5,20.183324631249185,69.5,0.066739451894697,27.674873843070856,30.4715102481874,115.3,2.225485796335011,62.657,0.0678113699158213,77.559,34.85582359243789,14.902,74.262,22.36439936524595,579.8204824316788,2655.0,2340.730371361441,2640.0,1.274903010281005,314.97045722871826,0.1611408734588315,0.2145516300000394,0.258972219999805,-0.0014743011069332,0.03481513324269,8.071894171779142,82.5,71.9050820171431,81.5,0.0171772221803052,5.208771725647897,76.0697032293948,88.71503772908943,9.176471569953076,74.6016322235414,0.0149132263981558,8188.0,2,0.01153000000000004,-231.13643384816896,1,-0.6374058127403259,3
yolo11m.pt,5,115W,32,7981.842968749999,33.097109080318376,1.0475370424999255,1.0744588405431543,60.18991661941067,100.0,46.78454762029426,100.0,0.0915998892422922,42.861123598691705,0.0,0.77828,0.0,8200.0,8195.53903345725,8200.0,0.0116053907078357,51.54298888457104,16.65367651691765,84.0,18.941303209592125,75.375,0.0322217942653757,25.794533391823173,21.066877239409408,115.0,2.719926381604365,75.0735,0.0354295478850202,90.03399999999999,33.09710908031834,14.9605,65.718425,17.629380392101027,584.5031819041019,2655.0,2404.747630766009,2647.5,0.9191006295316704,301.2876589543836,0.5111417482553405,1.0475370424999255,1.898527199999876,0.0788143973308265,0.6054942498203695,4.337649381471444,81.5,71.57029949212,79.125,0.0076104297042873,3.853629753422743,50.042025921000096,79.31688692310466,21.759542108448887,39.21520779375631,0.2810720170468884,8188.0,2,0.027650000000000063,-397.2594838234686,0,-1.894930124282837,4
yolo11m.pt,5,65W,1,1484.544366455078,24.98029064414069,0.0747239393749935,1.8665328134650296,22.99655120481928,43.0,27.662886419052,40.5,0.016315968783447,15.830130916226214,1.0,0.70313,609.7289156626507,8000.0,7764.359307183709,8000.0,0.4283057847487821,424.3907606180321,4.896189759036144,14.5,6.778234111692514,11.5,0.0033254707219693,4.125126622878618,8.827444683734944,48.057,1.7994135100001278,30.9875,0.005889422567258,44.9585,24.980290644140677,13.971,32.2615,6.25169524183624,61.00685240963856,2467.5,2102.799287443043,2347.5,0.0242863689700653,114.68222408134883,0.1739016092348339,0.0747239393749935,0.0956726749996959,-3.333047632969641e-06,0.0130290968687679,4.58144578313253,78.5,73.680263163825,75.5,0.0033850944130936,2.0449756464604087,13.609582600919689,15.257438079030887,1.4734403519448367,13.383555784027545,0.0118896336179186,8188.0,2,0.1028,-77.71651878078784,3,1.8640629053115845,1
yolo11m.pt,5,65W,8,3187.18359375,26.641321368939288,0.1396455850000165,0.4650140973239234,42.11507228013592,87.0,31.5645962866163,84.0,0.0853000563355532,35.14730636966034,1.0,0.80593,663.8109773656624,8000.0,7504.246650768169,8000.0,1.293749101595596,499.7707939272348,22.253023671024597,49.5,16.710428651619107,48.5,0.0443341607908616,19.268351175042007,15.973789595691988,55.787,2.2859412735404048,46.727,0.0321730413745667,60.874,26.64132136893929,14.147,45.27435000000001,12.675200382910695,4.308083280539107,2490.0,1977.1021100071152,2490.0,0.0112278102462047,295.4833456783921,0.2037173731461764,0.1396455850000165,0.167146940000066,-0.0003790187974651,0.0285005588229167,4.244039048551521,79.5,73.9308746080496,77.5,0.0082873844033373,2.5718793242468747,58.78951567825947,68.54845895441547,7.866399375535521,57.289194846785904,0.0181076774550324,8188.0,2,0.0,-150.16481764414604,2,0.5390021800994873,2
yolo11m.pt,5,65W,16,4529.07109375,27.39181507033348,0.2531016787499765,0.433333175068285,45.70761814446025,91.0,31.927343132606293,89.5,0.0978813737935539,38.33148465153068,1.0,0.7944,604.7099731310254,8000.0,7491.382171645329,8000.0,1.291297842621273,499.7565248322328,28.614256361624783,65.0,20.22776197249881,59.5,0.0617649672068121,25.279562295009963,18.013975185712027,51.758,3.021855366106541,68.614,0.0384425058060533,82.775,27.391815070333493,14.161,49.8525,14.5438485534262,62.6697486960644,2490.0,2021.9172000948315,2490.0,0.1274750379622575,305.06949266801,0.1255522040156828,0.2531016787499765,0.2814378750008472,-0.0011255795168856,0.0319928070336756,4.153168958432126,79.5,73.50522364469734,77.5,0.0084522590539232,2.606531457129252,64.10321964787656,74.69118745954742,6.706299586931172,63.23583605637632,0.0115190673048131,8188.0,2,0.01153000000000004,-215.70150139168715,1,-0.7422364354133606,3
yolo11m.pt,5,65W,32,7820.77109375,26.4007272605627,0.4881635875000938,0.4025956585952127,50.02694610778444,100.0,31.270878633793863,96.5,0.1045599699009355,39.70018786611448,1.0,0.77828,619.0412471147097,8000.0,7498.502994011977,8000.0,1.3722315004549586,499.9955179059653,35.41857625531061,78.5,22.0929774529154,71.0,0.0735941707055598,29.143359150590328,16.65903367008999,52.846,2.3061723987612863,46.7775,0.0371802331714549,60.9115,26.40072726056267,14.134,50.718875,14.227993247196109,43.27158532097826,2490.0,1987.2723756397816,2490.0,0.0292641395062644,290.78516800886644,0.0677708271744575,0.4881635875000938,0.5238781450001171,-0.0021361123684435,0.0333065514444889,3.706804268557853,78.0,73.02687502090791,77.0,0.0083682987155193,2.5875229564443445,65.85179842301606,69.28890151870706,3.618108477169152,65.56456115035454,0.0034807766581779,8188.0,2,0.027650000000000063,-379.2921695205624,0,-1.8731093406677246,4
yolo11m.pt,10,115W,1,1813.600791168213,26.85490761707233,0.069735605351572,1.8707561980196756,16.88552170603088,45.25,30.262626428000768,41.75,0.0079246066845808,14.173150904501332,0.0,0.68352,0.0,8200.0,8200.0,8200.0,2.855285228235909e-16,0.0,3.838108809136594,15.0,7.50586351079205,11.5,0.0018079715549858,3.8272815550196073,6.191826181136964,115.4205,1.3694566155384376,21.866,0.002871369071477,36.71975,26.85490761707228,14.85375,34.12685,5.779026293485061,145.99025409078706,2655.0,2288.9231640379485,2561.25,0.0705491982762886,182.05224530428328,0.1579577940353384,0.069735605351572,0.088035894999541,-1.6258390650049764e-06,0.0110212416348497,3.029355252152314,73.5,69.14116426091968,71.5,0.0014120578016886,1.7738318563217517,14.574147189492797,16.26632621453406,1.5895226694373712,14.349903527629088,0.0120207144124166,8188.0,4,0.15147,-94.44668778524363,3,1.9686139822006226,1
yolo11m.pt,10,115W,8,3609.8886291503904,39.372796468467655,0.1107155126562374,0.5448255895328084,46.09390202658316,82.5,34.83954626020177,82.0,0.0608751100622886,34.65321767535086,0.0,0.81302,0.0,8200.0,8197.188378631678,8200.0,0.0044304803693741,28.906421358893816,28.97005298191688,55.0,22.08878271073446,53.5,0.0384711723440951,22.624435318584457,33.34660384499767,119.003,1.797065338705805,56.10775,0.0439172483243699,70.72775,39.37279646846768,14.62,68.9424875,21.161722494513292,607.6339618336127,2655.0,2415.559921923007,2655.0,0.7951377484959969,305.99132492613813,0.1944030736425097,0.1107155126562374,0.1384862462505679,-0.0001386910162388,0.021578721667862,10.418358382798544,79.75,70.15232875175207,78.25,0.0138074732433901,5.798800824721297,73.85912051606846,81.93003171086572,8.983207730491733,72.26829290395231,0.014875540089945,8188.0,4,0.021970000000000045,-170.62797952687413,2,0.37001702189445496,2
yolo11m.pt,10,115W,16,4860.747546386719,39.10468887648258,0.2016856581248987,0.4928921546313007,43.65326641512307,91.25,32.64460433906402,88.0,0.0585997932434088,37.41714360974587,0.0,0.83499,0.0,8200.0,8189.446009802562,8200.0,0.0005493180225076,78.70812270563749,32.50980517304238,72.0,24.393645913392216,69.75,0.0439425982437786,29.416977164937705,33.209396944172845,118.485,2.2368616826973717,72.4725,0.0455102555897293,87.4155,39.10468887648258,14.943,75.93725,23.2032969949876,596.8687049165205,2651.25,2389.464091905332,2651.25,0.7965773347750392,308.85808358613133,0.1310237826671039,0.2016856581248987,0.2312415812499238,-0.0004669694122087,0.0264994317294298,9.335417628257218,83.0,72.51594224625244,81.75,0.012793889741944,5.743598170646079,80.40432165389086,90.04319888563128,8.277688635720848,79.34181951896423,0.0107567054535772,8188.0,4,0.0,-230.96623812659146,1,-0.5717470645904541,3
yolo11m.pt,10,115W,32,7974.9636328125,36.49506677719937,0.917315086499966,1.009115068811072,51.25537746214476,99.8,48.577120188607225,97.4,0.0502776248476034,41.5027063570657,0.0,0.83063,0.0,8200.0,8200.0,8200.0,-6.757452511006142e-16,0.0,20.846986393224974,86.6,22.575975924403487,76.4,0.0261365583406677,27.868619233743978,21.60638830562405,118.0308,2.6118818452648926,79.85499999999999,0.0253043283408029,94.9114,36.49506677719937,15.0564,73.7465,20.167290818962357,536.0752314894468,2655.0,2448.21798369876,2655.0,0.546570473351261,288.2510922536511,0.3952768679791793,0.917315086499966,1.4932857839995992,0.0126427030262748,0.4450985617011395,5.592976555554449,81.2,70.75667751141117,79.0,0.0069209568964297,4.615604810821883,57.21260024784251,81.34495069932719,18.090020595275696,49.24466716534386,0.2424834309561824,8188.0,5,0.0043600000000000305,-394.92373752418166,0,-1.912331461906433,4
yolo11m.pt,10,65W,1,1615.578134918213,25.41260193113626,0.0745727265625123,1.894947422107485,17.36504125975552,44.75,29.606875002342186,40.25,0.0071791304954104,14.16926754615598,1.0,0.68352,460.5232176869722,8000.0,7844.270270295475,8000.0,0.1931816129778951,362.5045457432516,3.622372107563427,14.25,7.137957641252957,10.75,0.0015073552809472,3.6111742111547303,5.346144368717532,50.2785,1.6446486639719184,27.94425,0.0023005593118659,41.8015,25.412601931136265,13.85725,31.8711125,5.362810404957093,-17.53123274139199,2493.75,2083.318702063614,2291.25,-0.0068149958004524,99.90692437073024,0.1550089242512441,0.0745727265625123,0.092110804999811,1.3637771535395617e-07,0.0115320045968839,3.763603479802821,78.75,73.9080887879361,75.75,0.0016215160844533,1.878290213908654,13.610583127050338,15.377816093176303,1.456581834108399,13.411929371672262,0.0114671744495889,8188.0,4,0.15147,-84.39425551374985,3,1.9861541986465454,1
yolo11m.pt,10,65W,8,3396.377850341797,29.525037296569018,0.1341952767187847,0.4952040524382866,48.73398580412669,89.75,38.25307185796005,85.25,0.0550898759464728,36.48273318748609,1.0,0.81302,679.3585775936933,8000.0,7582.125623738758,8000.0,0.7873665985267209,493.1128253696453,25.901619620847768,51.5,20.412309161720657,48.25,0.0289741461820813,19.926090620303437,19.69170665484972,52.8465,2.6553578032178446,64.191,0.0221586480083611,78.3985,29.52503729656901,14.2075,46.28326249999999,13.011203508314216,2.619186694989538,2490.0,1964.3671682479671,2490.0,-0.008183981664486,297.08356632381737,0.1663279121377031,0.1341952767187847,0.1655641049996347,-0.0001216706024777,0.0223455984869907,5.035869731692337,81.75,74.62815984372062,78.75,0.0059278323394673,2.7729524733446915,60.723546240241,69.40781846614797,7.079724384248139,59.62015283767707,0.0136724475306586,8188.0,4,0.021970000000000045,-160.79255485475744,2,0.5429733991622925,2
yolo11m.pt,10,65W,16,4674.926953125,29.691087970331164,0.2477740171874983,0.4597268102245487,50.32089471355895,94.25,37.60748952215513,91.0,0.0628770222795139,38.80686937507897,1.0,0.83499,689.3461531372111,8000.0,7548.639258830341,8000.0,0.827451933021246,496.2637159402744,32.22337618889626,67.75,24.250037637521714,60.57499999999999,0.0400723788236792,25.897241849070667,20.405464908229188,52.501000000000005,2.6133969055707515,63.481,0.0250884890827626,77.50075,29.691087970331157,14.01975,51.10085,14.597981801875903,55.21004064366287,2493.75,1988.4918541649436,2490.0,0.0507303855613013,320.26556591837635,0.1191883504558726,0.2477740171874983,0.2785128774992699,-0.000455009051512,0.0296011808662761,4.746993267529309,80.5,74.56249682907327,78.75,0.005882841277597,2.753175591225758,65.32614567060372,73.5573755121986,6.374475058206478,64.58049431335463,0.009631878231125,8188.0,4,0.0,-223.27952575334297,1,-0.7910510897636414,3
yolo11m.pt,10,65W,32,7896.164575195313,29.261675538090486,0.7383710231250007,0.68037877553322,50.50366831542526,100.0,42.73597678186226,97.5,0.0553937532340284,41.82308803152744,1.0,0.83063,655.0663633177091,8000.0,7596.848257602871,8000.0,0.7222392425946617,482.63154194394497,27.899010315492298,76.25,23.06372126919692,70.5,0.0346112801760273,27.727900026376425,17.982451802332402,52.397,2.69999873300195,65.00725,0.0205369567282265,79.14625000000001,29.261675538090493,14.139,51.328575,13.815048079576638,72.1910533154707,2497.5,2032.305831126716,2490.0,0.057966149591391,323.16157799712573,0.2045804720630205,0.7383710231250007,1.0572266362501068,0.0030799545755207,0.2457290445167223,4.147378990624123,79.0,74.29352638672222,78.25,0.0048273977499659,2.516429092245565,57.640821669076985,68.08407846693385,8.255011010015409,54.39846023610176,0.1014512869822362,8188.0,4,0.0043600000000000305,-387.26762935036226,0,-1.9388759136199951,4
yolo11m.pt,20,115W,1,1728.2201347351074,27.926750325566683,0.0680277711718868,1.899789622059778,5.394587285011676,46.0,32.88235351270295,41.0,0.0016697646038861,12.240880102622,0.0,0.75385,4.393816110658918,8200.0,8198.901545972334,8200.0,0.0011936745985217,25.64889501222164,1.360629918665977,15.0,8.130542002628577,11.5,0.0004137962261259,3.321708376090765,4.828854425934651,121.217,1.3387917482185672,22.849,0.001373003229616,37.3885,27.926750325566665,14.5395,34.1775,5.076531370138872,158.3612264999358,2655.0,2321.5401041689825,2565.0,0.0447683654719045,164.396255280209,0.1215978832169815,0.0680277711718868,0.0814845074991353,-2.078398783507261e-06,0.008269475111822,2.3358989731950146,73.0,69.0840562041364,71.0,0.000648179370591,1.5087806322893489,14.850713744436876,16.29779873856875,1.3530247334741603,14.699977410608827,0.0083006693061825,8188.0,2,0.11531999999999998,-90.39057061124274,3,1.9987013339996338,1
yolo11m.pt,20,115W,8,3526.762860107422,46.04109386750487,0.1110918923437594,0.6393287250657489,29.84668410791915,84.5,41.656401777121246,81.5,0.0212412261902966,33.707279026859425,0.0,0.85691,0.0,8200.0,8193.632075471698,8200.0,0.0072525420548575,61.48336567058591,18.665060726930488,58.5,26.21244215682983,53.5,0.013197332266534,22.44248083924849,23.97248898344015,117.681,1.6705434422257364,62.2235,0.0165300756799195,76.9485,46.04109386750487,14.725,70.449125,20.318841270466347,409.2199054362927,2655.0,2499.576101188478,2647.5,0.2924886109347691,262.9447799245029,0.1630933312527499,0.1110918923437594,0.1402528274991254,-3.425372014424258e-05,0.0181400612188537,9.192247792766544,83.5,74.97042864097227,82.0,0.0066423107030099,5.403326167699136,73.2270946768241,80.65868438521441,8.04482641292483,72.01411380272086,0.0121063528441526,8188.0,2,0.012260000000000049,-168.54746302480632,2,0.5982562899589539,2
yolo11m.pt,20,115W,16,4777.783581542968,47.14660167261118,0.1998009250000166,0.5887526004429215,45.66841752419633,92.0,45.638215198827,91.0,0.0285107095269295,37.82888696532841,0.0,0.86917,0.0,8200.0,8200.0,8200.0,-3.3585315637306186e-15,0.0,35.31883180702816,73.5,34.36987036846688,72.0,0.0219561710400546,29.986483185571718,27.820215999843786,121.825,1.9826179921801428,78.52600000000001,0.0190003544654847,93.471,47.14660167261121,14.945,79.4568,23.41980128493189,441.03914045261945,2655.0,2490.340881528553,2640.0,0.3217019015229324,268.36526245581723,0.1177637853449821,0.1998009250000166,0.2322663650002595,-0.000164793163454,0.0235711138520025,8.23017918627432,85.5,76.48196221521346,84.0,0.0058951999272976,5.520735684495575,80.97357895540131,89.43441761779651,7.771921222486346,80.08580497005917,0.0092748300694962,8188.0,2,0.0,-229.007418087914,1,-0.555372953414917,3
yolo11m.pt,20,115W,32,7950.05869140625,44.65735292395711,0.5608329093750285,0.771208430687214,26.778147238007477,100.0,52.45323204809873,99.5,0.0172821470090052,41.774853002631545,0.0,0.8636,0.0,8200.0,8200.0,8200.0,-4.301270588075108e-15,0.0,30.48179491117596,91.5,33.280346124780976,84.0,0.0221171354761234,33.66111989148722,27.58902522397993,123.144,2.177365541173698,81.873,0.0183418763313833,96.9645,44.657352923957184,15.0915,85.31694999999999,24.080305036474424,397.0496083550913,2655.0,2500.8714467816544,2647.5,0.2586607043569547,259.7701811778336,0.5018771900728416,0.5608329093750285,1.378068300000268,-0.007545446223043,0.3500988683280543,7.65096759330364,86.5,75.85672111543859,84.5,0.0051836958716215,5.2022938533575545,73.56125833557999,89.28596754834439,15.325376816765155,62.54580076130314,0.0764983092158533,8188.0,2,0.005569999999999964,-392.1369572191087,0,-1.713613510131836,4
