model,epochs,tag,batch,avg_mem,avg_power,avg_step_time,energy_per_img,gpu_util_early_late,gpu_util_max,gpu_util_mean,gpu_util_p95,gpu_util_slope,gpu_util_std,is65W,map50,mem_clock_early_late,mem_clock_max,mem_clock_mean,mem_clock_p95,mem_clock_slope,mem_clock_std,mem_util_early_late,mem_util_max,mem_util_mean,mem_util_p95,mem_util_slope,mem_util_std,power_early_late,power_limit_w,power_peak_to_mean,power_range,power_slope,pwr_max,pwr_mean,pwr_min,pwr_p95,pwr_std,sm_clock_early_late,sm_clock_max,sm_clock_mean,sm_clock_p95,sm_clock_slope,sm_clock_std,step_time_cv,step_time_mean,step_time_p95,step_time_slope,step_time_std,temp_early_late,temp_max,temp_mean,temp_p95,temp_slope,temp_std,thr_mean,thr_p95,thr_std,throughput,throughput_var_ratio,vram_total_mb,n_logs,delta_map,true_score,rel,pred_score,rank_pred
yolo11x.pt,5,65W,1,2420.91640625,32.67375507559398,0.1089737410935754,3.560581326162674,22.000000000000004,71.0,35.12008639308856,54.29999999999973,0.012314015456459,20.714834533612745,1.0,0.79658,449.82698961937695,8000.0,7781.425485961123,8000.0,0.2366523590280703,413.2791984258895,3.840830449826989,29.0,10.550755939524835,26.0,0.0026889360846152,7.106982122738054,13.015610726643594,47.303,1.9151456529935595,49.079,0.0070768440815723,62.575,32.67375507559395,13.496,40.338099999999976,10.142137732922766,176.70415224913495,2505.0,2240.144708423326,2490.0,0.0880005566970837,176.3836709047865,0.1944575572498389,0.1089737410935754,0.1287799149973578,-1.5817386142206952e-05,0.021190767497433,8.032871972318333,80.0,73.88552915766739,78.0,0.0045121935047951,3.67788706048886,9.33877940055203,10.441780986874436,0.95984913487028,9.176522618795872,0.0105639350461006,8188.0,1,0.05293000000000003,-243.12577106884126,12,2.3302526473999023,1
yolo11x.pt,5,65W,2,2805.5048950195314,30.83816853932586,0.1216894006250413,1.8763391229622848,41.0625,82.0,40.28339575530587,77.0,0.0281864034650773,32.59164873085876,1.0,0.80944,675.0,8000.0,7658.551810237203,8000.0,0.4513275543681559,474.1954485974173,13.0625,35.0,13.184769038701624,25.0,0.0089377224671296,10.93658112571936,18.8374625,48.728,2.0128951536418644,48.153,0.0128385299367707,62.074,30.83816853932584,13.921,42.531,11.771573861270411,56.625,2490.0,2016.5262172284645,2490.0,0.0347625744206565,244.1281634184801,0.2983567723270943,0.1216894006250413,0.1694094099941139,-3.26985575926859e-05,0.036306856796906,6.627499999999998,80.0,75.05118601747816,79.0,0.0049634691715543,3.1151238692391297,16.926264049756398,18.99764197936318,2.08976173617178,16.435285158175382,0.0152430306422413,8188.0,1,0.04006999999999994,-276.8609591149131,11,1.9477888345718384,2
yolo11x.pt,5,65W,3,3312.3775254360467,30.30796031183557,0.1461038632558315,1.4760366963211975,48.01420454545455,89.0,43.38979447200567,87.0,0.0418229705456678,36.96428460919148,1.0,0.79087,696.022727272727,8000.0,7644.932671863926,8000.0,0.5532573589268938,478.5337194246436,16.017045454545457,38.0,15.847625797306874,36.0,0.0136814034369474,13.81097047347326,17.339735795454544,51.319,2.2644875898560053,54.473000000000006,0.0150922068401741,68.632,30.307960311835576,14.159,46.054,12.82636463556795,-20.24147727272725,2490.0,1982.1048901488307,2490.0,-0.0025061831743743,257.02469288816974,0.3322886095484445,0.1461038632558315,0.2044603699978324,-0.0001647661516751,0.0485486495709363,5.491477272727266,80.0,74.8830616583983,79.0,0.0050619650206978,3.0033887279057323,21.279397691427267,24.391148007839167,2.841545038495223,20.53333794977704,0.0178316046059066,8188.0,1,0.058640000000000025,-324.9852058361056,10,1.4437673091888428,3
yolo11x.pt,5,65W,4,3713.663208007813,28.98485320417289,0.1707424918748984,1.2372365156771532,49.28358208955224,90.0,42.55439642324888,89.0,0.0475233827398616,39.854537380604285,1.0,0.82656,564.1791044776119,8000.0,7500.745156482862,8000.0,0.4465420240111897,499.99944474150766,18.77313432835821,44.0,17.081967213114755,39.0,0.0183402128246882,16.239979912114112,16.44562388059701,48.914,2.34063631518523,53.761,0.0152972209271914,67.843,28.98485320417288,14.082,43.57495,12.327387169420769,-17.194029850746347,2490.0,1944.2771982116244,2490.0,-0.0222208242286363,285.5285694912625,0.318511890913991,0.1707424918748984,0.2275103100051637,-0.0002272585750839,0.0543835139464406,5.194029850746276,79.0,74.44485842026826,78.0,0.005023673487193,2.9029790345500515,24.235693983906817,27.1286834242501,3.113318818192347,23.42709161660101,0.0165019882329858,8188.0,1,0.022950000000000026,-363.10933147165525,9,0.8891749978065491,4
yolo11x.pt,5,65W,6,4174.855326704545,28.692870921985865,0.2273591645455533,1.0872645268726842,44.91477272727273,91.0,36.10070921985815,91.0,0.0373104027858195,38.94307264839827,1.0,0.83544,536.931818181818,8000.0,7431.914893617021,8000.0,0.3981714468540798,495.3427281073362,20.34659090909091,49.0,16.890070921985817,46.0,0.0173642557913203,18.818919878277843,18.20330397727273,50.093,2.769398719844117,65.39500000000001,0.0154945674063301,79.462,28.69287092198581,14.067,50.627,14.502691523405412,-56.25,2490.0,1943.1702127659576,2490.0,0.0065279723590966,278.7539767218624,0.2926843836807808,0.2273591645455533,0.2906362699992314,-0.000648811996937,0.0665444769491925,4.610795454545453,79.0,73.33617021276596,78.0,0.004043721740686,2.850240168945944,27.53658826803013,31.14606649948465,4.967575875205887,26.38996326360027,0.032543837044137,8188.0,1,0.014070000000000027,-407.39153589669155,8,0.6603142023086548,5
yolo11x.pt,5,65W,5,4198.185396634615,29.436438931297715,0.2025970446156302,1.1927471062978794,44.0,90.0,40.82137404580153,87.0,0.0450219154734881,38.65680076571576,1.0,0.83041,636.0856269113146,8000.0,7539.694656488549,8000.0,0.5541584953401069,498.4218436688504,18.29663608562691,49.0,17.727480916030533,40.0,0.0188227303333258,17.027541916863743,17.200262996941902,49.031,2.6847337133559988,65.039,0.0169109514460697,79.029,29.43643893129771,13.99,49.0705,13.67226934548288,34.26605504587155,2490.0,1941.9274809160304,2460.0,0.047432311297153,258.6287358072518,0.3145707285470683,0.2025970446156302,0.2640156400026171,-0.0004395782228386,0.0637310999262217,4.703363914373085,79.0,74.19007633587786,79.0,0.0048897008197212,2.9270612874404214,25.67130349374549,29.3566323226808,3.959457955581661,24.67953078726329,0.0237889694802938,8188.0,1,0.019100000000000006,-410.9000189773631,7,0.642498254776001,6
yolo11x.pt,5,65W,7,4568.453412828947,29.349311299000824,0.2591078736845367,1.0863768063985215,48.99692307692308,97.0,40.14604150653344,90.0,0.0474533019483553,39.72176726759134,1.0,0.84589,526.1538461538457,8000.0,7458.877786318217,8000.0,0.468338782290832,498.3060942251356,21.39692307692308,54.0,18.941583397386623,48.0,0.0208814259802333,19.35524049497037,17.83009538461538,45.409,2.320190729733356,54.135000000000005,0.0177827236813173,68.096,29.349311299000767,13.961,50.042,14.188166407769032,-9.784615384615336,2505.0,1995.6341275941584,2490.0,-0.0248942746029376,297.5458830709364,0.2985561846847096,0.2591078736845367,0.3256980200007092,-0.0009288904297236,0.0773582581890229,4.787692307692296,80.0,73.66717909300539,78.0,0.0050307496673815,2.9260536244965083,28.49173113382741,32.10074282298532,6.521872515922183,27.01577493751689,0.0523970619833878,8188.0,1,0.0036199999999999566,-446.50610058018475,6,0.466816782951355,7
yolo11x.pt,5,65W,8,4914.95078125,29.590885048231566,0.2959518387494427,1.0946846050309404,51.954983922829584,97.0,41.70257234726688,93.0,0.054255280389536,40.69994461636664,1.0,0.84951,514.4694533762058,8000.0,7456.5916398713825,8000.0,0.4948394385150038,498.1121502944335,25.360128617363344,60.0,20.79823151125402,51.0,0.0272182604018212,20.83657039156725,18.454241157556268,48.434,2.7218178796856733,66.564,0.0195671338965919,80.541,29.59088504823152,13.977,50.498599999999975,14.655429064121812,47.073954983922704,2505.0,1983.774115755627,2490.0,0.0287278304859851,293.4270637510819,0.2727091924448867,0.2959518387494427,0.3517968299987842,-0.0010202501371543,0.0807087869479398,4.935691318327969,81.0,73.61495176848875,78.0,0.0053134402302294,2.9858403645475056,27.988446167508148,32.77508109261991,4.063312403765916,27.031425227173266,0.021076711501911,8188.0,1,0.0,-481.1943999983423,5,0.06177466735243797,8
yolo11x.pt,5,65W,9,5281.738489583333,28.54787656250001,0.3217537746668676,1.0205985603009091,42.41875,98.0,38.18828125,94.0,0.0456702825822647,40.97765801532462,1.0,0.83543,396.875,8000.0,7392.96875,8000.0,0.2798797408323688,488.40998303007433,21.090625,57.0,18.6984375,52.0,0.0230485122213819,20.838433483796084,17.082153125,47.989,2.3924371345263697,54.49900000000001,0.0168962225547623,68.299,28.5478765625,13.8,47.72465,13.207294517983732,4.171875,2490.0,1936.74609375,2490.0,-0.0069297594404643,323.96279502879065,0.2616387958786494,0.3217537746668676,0.3863291000030585,-0.0013943724751068,0.0841832701732495,5.4750000000000085,80.0,73.4625,78.0,0.0056953560304907,3.0380657909268525,30.116916041233047,42.83266421266472,10.593870808085793,27.97169981709858,0.1237337993082716,8188.0,1,0.014079999999999981,-517.1018123805742,4,-0.06717182695865631,9
yolo11x.pt,5,65W,12,6396.489275568182,28.36067885881497,0.4132011763635091,0.9765554889108377,47.16715542521994,99.0,36.84345281638625,98.0,0.0367572459570913,40.925329428235365,1.0,0.83785,560.1173020527858,8000.0,7455.742501828822,8000.0,0.4560851822753876,498.0374221437865,26.480938416422287,63.0,20.332845647403072,58.0,0.020990600724629,23.339602733653447,18.94340762463343,47.319,2.945063494981873,69.60900000000001,0.0162371027327492,83.524,28.360678858814925,13.915,51.021800000000006,15.098490859490004,14.604105571847413,2505.0,1991.3240673006585,2490.0,0.0158477727659416,275.6298279871301,0.2495765420651865,0.4132011763635091,0.4785198299985495,-0.00237583303032,0.1031253207740719,4.387096774193552,79.0,72.86247256766643,77.0,0.0037860392508441,2.8906104891175,30.18738280367095,35.38317354264746,5.467351057490542,29.041543650986927,0.0328022019011462,8188.0,1,0.011660000000000004,-627.8973031379892,3,-0.9088350534439087,10
yolo11x.pt,5,65W,16,7777.1265625,30.400217628705136,0.7128314174999104,1.354389389035978,54.434375,100.0,47.234009360374415,100.0,0.0555046886774921,45.268205732364535,1.0,0.84496,596.875,8000.0,7567.082683307332,8000.0,0.5577332510083703,495.4794784855253,23.075,64.0,21.40405616224649,61.0,0.0197169384363178,23.42500062698784,19.076178125,51.847,2.748236904761874,69.882,0.017007345988521,83.547,30.400217628705143,13.665,55.41055,15.615980292967842,164.53125,2505.0,2100.8541341653668,2505.0,0.1652654346192393,283.44849568483795,0.435457747168629,0.7128314174999104,1.3377830349971191,0.005971755300183,0.3104079631755314,5.331249999999997,81.0,71.801872074883,77.0,0.0054377062686757,3.33768669913398,25.62292066055274,34.743167232740745,7.503685313526304,22.44569979268908,0.0857614196160397,8188.0,1,0.004549999999999943,-770.3257349001276,0,-0.91944819688797,11
yolo11x.pt,5,65W,15,7573.426649305556,29.340616776315816,0.4997385444439715,0.9775091413922958,46.91776315789474,100.0,41.797697368421055,98.0,0.05248887057566,41.670565718855634,1.0,0.84214,476.9736842105267,8000.0,7507.401315789473,8000.0,0.4843562045806568,499.9452175234648,29.74671052631579,67.0,24.542763157894736,63.0,0.0316617439853323,25.47360244080776,17.65970394736842,48.481,2.762620861652455,67.232,0.0184769749789504,81.057,29.34061677631579,13.825,51.56025,15.281381543116364,-7.648026315789366,2505.0,1960.9909539473683,2490.0,-0.0486524059738494,282.968479304694,0.2027923864104204,0.4997385444439715,0.5964194799977122,-0.0028999916205871,0.1013431720090629,4.953947368421055,80.0,73.04194078947368,78.0,0.005357296833947,3.018700081277476,31.552579827143447,46.24307771995887,8.354340975439944,30.01569554073437,0.0701059122612336,8188.0,1,0.007369999999999988,-745.2021079613781,1,-1.546785593032837,12
yolo11x.pt,5,65W,13,6857.55109375,30.280677952105734,0.4446062800000072,1.0356138138587667,49.15231788079471,100.0,40.40545004128819,99.0,0.0555185396176431,42.79557850115278,1.0,0.84606,546.3576158940396,8000.0,7524.3600330305535,8000.0,0.5805752859648953,499.4062362353421,27.24503311258278,61.0,22.64327002477292,59.0,0.0305650120600979,24.372011750609406,17.96929470198676,47.066,2.751292429177816,69.65400000000001,0.0200854919220621,83.311,30.28067795210569,13.657,52.779,15.913370087171906,-16.34105960264901,2505.0,1975.1568951279933,2490.0,-0.0083552083156688,277.2796365652884,0.2079711156268639,0.4446062800000072,0.5105444349999743,-0.0023773833949189,0.0924652640663113,5.307947019867541,79.0,72.89265070189926,77.0,0.0058671057406768,3.098179400826948,30.094965412176336,39.00930115206177,4.564324457573041,29.239353074364555,0.023001985257271,8188.0,1,0.003449999999999953,-674.2679781208026,2,-1.5572757720947266,13
