file,timestamp,country,energy_kwh,co2_g,model,batch,epochs,tag
yolo11m_b26_e20_run1_20250730-030527.json,2025-07-30T03:05:27+08:00,CN,0.0003405970858408689,0.1675737662337075,yolo11m.pt,26,20,65W
yolo11m_b26_e5_run1_20250727-211501.json,2025-07-27T21:15:01+08:00,CN,7.88615577206572e-05,0.03879988639856334,yolo11m.pt,26,5,115W
yolo11m_b26_e5_run1_20250730-013948.json,2025-07-30T01:39:48+08:00,CN,6.880393734661629e-05,0.033851537174535214,yolo11m.pt,26,5,65W
yolo11m_b27_e10_run1_20250727-214408.json,2025-07-27T21:44:08+08:00,CN,0.00017907917497754616,0.08810695408895271,yolo11m.pt,27,10,115W
yolo11m_b27_e10_run1_20250730-021415.json,2025-07-30T02:14:15+08:00,CN,0.00015232460314967136,0.07494370474963831,yolo11m.pt,27,10,65W
yolo11m_b27_e1_run1_20250727-205658.json,2025-07-27T20:56:58+08:00,CN,1.1364841634434732e-05,0.005591502084141888,yolo11m.pt,27,1,115W
yolo11m_b27_e1_run1_20250730-011732.json,2025-07-30T01:17:32+08:00,CN,1.0847536200386453e-05,0.005336987810590135,yolo11m.pt,27,1,65W
yolo11m_b27_e20_run1_20250727-222812.json,2025-07-27T22:28:12+08:00,CN,0.0004023171186482921,0.19794002237495972,yolo11m.pt,27,20,115W
yolo11m_b27_e20_run1_20250730-030718.json,2025-07-30T03:07:18+08:00,CN,0.0003523603705347449,0.1733613023030945,yolo11m.pt,27,20,65W
yolo11m_b27_e5_run1_20250727-211542.json,2025-07-27T21:15:42+08:00,CN,7.998401894721528e-05,0.03935213732202992,yolo11m.pt,27,5,115W
yolo11m_b27_e5_run1_20250730-014038.json,2025-07-30T01:40:38+08:00,CN,6.893205523689923e-05,0.03391457117655442,yolo11m.pt,27,5,65W
yolo11m_b28_e10_run1_20250727-214510.json,2025-07-27T21:45:10+08:00,CN,0.00017546557002581187,0.08632906045269945,yolo11m.pt,28,10,115W
yolo11m_b28_e10_run1_20250730-021529.json,2025-07-30T02:15:29+08:00,CN,0.00015115094465380905,0.07436626476967405,yolo11m.pt,28,10,65W
yolo11m_b28_e1_run1_20250727-205728.json,2025-07-27T20:57:28+08:00,CN,1.1255032789761506e-05,0.005537476132562661,yolo11m.pt,28,1,115W
yolo11m_b28_e1_run1_20250730-011809.json,2025-07-30T01:18:09+08:00,CN,1.0800674888250035e-05,0.0053139320450190175,yolo11m.pt,28,1,65W
yolo11m_b28_e20_run1_20250727-222945.json,2025-07-27T22:29:45+08:00,CN,0.00040574784806168775,0.19962794124635036,yolo11m.pt,28,20,115W
yolo11m_b28_e20_run1_20250730-030911.json,2025-07-30T03:09:11+08:00,CN,0.00034311484873215275,0.16881250557621916,yolo11m.pt,28,20,65W
yolo11m_b28_e5_run1_20250727-211622.json,2025-07-27T21:16:22+08:00,CN,7.82953525966226e-05,0.03852131347753832,yolo11m.pt,28,5,115W
yolo11m_b28_e5_run1_20250730-014128.json,2025-07-30T01:41:28+08:00,CN,7.088512518220118e-05,0.03487548158964298,yolo11m.pt,28,5,65W
yolo11m_b29_e10_run1_20250727-214615.json,2025-07-27T21:46:15+08:00,CN,0.00016878173103076984,0.08304061166713876,yolo11m.pt,29,10,115W
yolo11m_b29_e10_run1_20250730-021642.json,2025-07-30T02:16:42+08:00,CN,0.00015451632737774234,0.07602203306984923,yolo11m.pt,29,10,65W
yolo11m_b29_e1_run1_20250727-205757.json,2025-07-27T20:57:57+08:00,CN,1.1700794656772891e-05,0.005756790971132263,yolo11m.pt,29,1,115W
yolo11m_b29_e1_run1_20250730-011846.json,2025-07-30T01:18:46+08:00,CN,1.1320050658181819e-05,0.005569464923825455,yolo11m.pt,29,1,65W
yolo11m_b29_e20_run1_20250727-223119.json,2025-07-27T22:31:19+08:00,CN,0.0004095639287912729,0.20150545296530625,yolo11m.pt,29,20,115W
yolo11m_b29_e20_run1_20250730-031104.json,2025-07-30T03:11:04+08:00,CN,0.0003504193599181939,0.1724063250797514,yolo11m.pt,29,20,65W
yolo11m_b29_e5_run1_20250727-211703.json,2025-07-27T21:17:03+08:00,CN,8.114108914575033e-05,0.03992141585970916,yolo11m.pt,29,5,115W
yolo11m_b29_e5_run1_20250730-014218.json,2025-07-30T01:42:18+08:00,CN,7.008220233931048e-05,0.03448044355094076,yolo11m.pt,29,5,65W
yolo11m_b2_e10_run1_20250727-211958.json,2025-07-27T21:19:58+08:00,CN,0.00044345771816198346,0.21818119733569585,yolo11m.pt,2,10,115W
yolo11m_b2_e10_run1_20250730-014546.json,2025-07-30T01:45:46+08:00,CN,0.0004379383892180008,0.21546568749525638,yolo11m.pt,2,10,65W
yolo11m_b2_e1_run1_20250727-204537.json,2025-07-27T20:45:37+08:00,CN,3.0124624372903784e-05,0.014821315191468662,yolo11m.pt,2,1,115W
yolo11m_b2_e1_run1_20250730-010311.json,2025-07-30T01:03:11+08:00,CN,3.603252297505966e-05,0.01772800130372935,yolo11m.pt,2,1,65W
yolo11m_b2_e20_run1_20250727-215059.json,2025-07-27T21:50:59+08:00,CN,0.000983637543877394,0.4839496715876778,yolo11m.pt,2,20,115W
yolo11m_b2_e20_run1_20250730-022220.json,2025-07-30T02:22:20+08:00,CN,0.0009543003229300052,0.46951575888156255,yolo11m.pt,2,20,65W
yolo11m_b2_e5_run1_20250727-205951.json,2025-07-27T20:59:51+08:00,CN,0.00019849544988741972,0.0976597613446105,yolo11m.pt,2,5,115W
yolo11m_b2_e5_run1_20250730-012108.json,2025-07-30T01:21:08+08:00,CN,0.0002010362061326778,0.09890981341727748,yolo11m.pt,2,5,65W
yolo11m_b30_e10_run1_20250727-214716.json,2025-07-27T21:47:16+08:00,CN,0.00018059770511380405,0.0888540709159916,yolo11m.pt,30,10,115W
yolo11m_b30_e10_run1_20250730-021757.json,2025-07-30T02:17:57+08:00,CN,0.00015584437811986965,0.07667543403497587,yolo11m.pt,30,10,65W
yolo11m_b30_e1_run1_20250727-205826.json,2025-07-27T20:58:26+08:00,CN,1.1712760244532689e-05,0.005762678040310083,yolo11m.pt,30,1,115W
yolo11m_b30_e1_run1_20250730-011923.json,2025-07-30T01:19:23+08:00,CN,1.1216550239144232e-05,0.005518542717658962,yolo11m.pt,30,1,65W
yolo11m_b30_e20_run1_20250727-223252.json,2025-07-27T22:32:52+08:00,CN,0.00041354446554141,0.20346387704637373,yolo11m.pt,30,20,115W
yolo11m_b30_e20_run1_20250730-031255.json,2025-07-30T03:12:55+08:00,CN,0.0003523758597652167,0.1733689230044866,yolo11m.pt,30,20,65W
yolo11m_b30_e5_run1_20250727-211745.json,2025-07-27T21:17:45+08:00,CN,7.851597116659299e-05,0.03862985781396375,yolo11m.pt,30,5,115W
yolo11m_b30_e5_run1_20250730-014307.json,2025-07-30T01:43:07+08:00,CN,7.02216840954856e-05,0.034549068574978914,yolo11m.pt,30,5,65W
yolo11m_b31_e10_run1_20250727-214819.json,2025-07-27T21:48:19+08:00,CN,0.00018470325096568642,0.09087399947511772,yolo11m.pt,31,10,115W
yolo11m_b31_e10_run1_20250730-021917.json,2025-07-30T02:19:17+08:00,CN,0.00016626265867157372,0.08180122806641427,yolo11m.pt,31,10,65W
yolo11m_b31_e1_run1_20250727-205856.json,2025-07-27T20:58:56+08:00,CN,1.1630066755395576e-05,0.005721992843654623,yolo11m.pt,31,1,115W
yolo11m_b31_e1_run1_20250730-012000.json,2025-07-30T01:20:00+08:00,CN,1.1475418431593827e-05,0.005645905868344163,yolo11m.pt,31,1,65W
yolo11m_b31_e20_run1_20250727-223425.json,2025-07-27T22:34:25+08:00,CN,0.000411983072045281,0.20269567144627826,yolo11m.pt,31,20,115W
yolo11m_b31_e20_run1_20250730-031449.json,2025-07-30T03:14:49+08:00,CN,0.00036028987129164237,0.17726261667548804,yolo11m.pt,31,20,65W
yolo11m_b31_e5_run1_20250727-211825.json,2025-07-27T21:18:25+08:00,CN,8.137938685460734e-05,0.040038658332466816,yolo11m.pt,31,5,115W
yolo11m_b31_e5_run1_20250730-014358.json,2025-07-30T01:43:58+08:00,CN,7.515953386033677e-05,0.03697849065928569,yolo11m.pt,31,5,65W
yolo11m_b32_e10_run1_20250726-153942.json,2025-07-26T15:39:42+08:00,CN,0.0002070333554026729,0.10186041085811506,yolo11m.pt,32,10,115W
yolo11m_b32_e10_run1_20250726-161104.json,2025-07-26T16:11:04+08:00,CN,0.00017536033685536877,0.08627728573284144,yolo11m.pt,32,10,115W
yolo11m_b32_e10_run1_20250726-165744.json,2025-07-26T16:57:44+08:00,CN,0.0001566779652462298,0.07708555890114506,yolo11m.pt,32,10,65W
yolo11m_b32_e10_run1_20250727-123419.json,2025-07-27T12:34:19+08:00,CN,0.00021771182695081348,0.10711421885980023,yolo11m.pt,32,10,115W
yolo11m_b32_e10_run1_20250727-142735.json,2025-07-27T14:27:35+08:00,CN,0.00015759903197868114,0.07753872373351112,yolo11m.pt,32,10,65W
yolo11m_b32_e10_run2_20250726-161245.json,2025-07-26T16:12:45+08:00,CN,0.000586356650680905,0.28848747213500525,yolo11m.pt,32,10,115W
yolo11m_b32_e10_run2_20250726-165926.json,2025-07-26T16:59:26+08:00,CN,0.0004937088282677126,0.2429047435077146,yolo11m.pt,32,10,65W
yolo11m_b32_e10_run2_20250727-123601.json,2025-07-27T12:36:01+08:00,CN,0.0006075201746632567,0.2988999259343223,yolo11m.pt,32,10,115W
yolo11m_b32_e10_run2_20250727-142838.json,2025-07-27T14:28:38+08:00,CN,0.00015966398859906716,0.07855468239074104,yolo11m.pt,32,10,65W
yolo11m_b32_e1_run1_20250726-153052.json,2025-07-26T15:30:52+08:00,CN,1.135101742787604e-05,0.005584700574515012,yolo11m.pt,32,1,115W
yolo11m_b32_e1_run1_20250726-164632.json,2025-07-26T16:46:32+08:00,CN,1.1308971167619801e-05,0.005564013814468942,yolo11m.pt,32,1,65W
yolo11m_b32_e1_run1_20250727-121720.json,2025-07-27T12:17:20+08:00,CN,1.0213455221472446e-05,0.005025019968964444,yolo11m.pt,32,1,115W
yolo11m_b32_e1_run1_20250727-140920.json,2025-07-27T14:09:20+08:00,CN,1.1192814191737973e-05,0.005506864582335083,yolo11m.pt,32,1,65W
yolo11m_b32_e1_run2_20250726-153114.json,2025-07-26T15:31:14+08:00,CN,1.0680743651779082e-05,0.0052549258766753084,yolo11m.pt,32,1,115W
yolo11m_b32_e1_run2_20250726-164657.json,2025-07-26T16:46:57+08:00,CN,1.0267266434019195e-05,0.005051495085537444,yolo11m.pt,32,1,65W
yolo11m_b32_e1_run2_20250727-121742.json,2025-07-27T12:17:42+08:00,CN,1.0403499922372788e-05,0.0051185219618074115,yolo11m.pt,32,1,115W
yolo11m_b32_e1_run2_20250727-140945.json,2025-07-27T14:09:45+08:00,CN,1.0156115441513178e-05,0.004996808797224484,yolo11m.pt,32,1,65W
yolo11m_b32_e20_run1_20250727-125201.json,2025-07-27T12:52:01+08:00,CN,0.00041106147174340763,0.20224224409775654,yolo11m.pt,32,20,115W
yolo11m_b32_e20_run1_20250727-144641.json,2025-07-27T14:46:41+08:00,CN,0.00035902164296214604,0.17663864833737586,yolo11m.pt,32,20,65W
yolo11m_b32_e20_run2_20250727-125356.json,2025-07-27T12:53:56+08:00,CN,0.0006857682963450746,0.3373980018017767,yolo11m.pt,32,20,115W
yolo11m_b32_e20_run2_20250727-144820.json,2025-07-27T14:48:20+08:00,CN,0.000362957894718319,0.17857528420141294,yolo11m.pt,32,20,65W
yolo11m_b32_e5_run1_20250727-122344.json,2025-07-27T12:23:44+08:00,CN,0.00010386238928487158,0.051100295528156814,yolo11m.pt,32,5,115W
yolo11m_b32_e5_run1_20250727-141616.json,2025-07-27T14:16:16+08:00,CN,7.06554185996768e-05,0.03476246595104099,yolo11m.pt,32,5,65W
yolo11m_b32_e5_run2_20250727-122442.json,2025-07-27T12:24:42+08:00,CN,0.0002781674206860278,0.13685837097752568,yolo11m.pt,32,5,115W
yolo11m_b32_e5_run2_20250727-141654.json,2025-07-27T14:16:54+08:00,CN,7.248970445639882e-05,0.03566493459254822,yolo11m.pt,32,5,65W
yolo11m_b3_e10_run1_20250727-212117.json,2025-07-27T21:21:17+08:00,CN,0.00032318917373101713,0.15900907347566043,yolo11m.pt,3,10,115W
yolo11m_b3_e10_run1_20250730-014718.json,2025-07-30T01:47:18+08:00,CN,0.00029483318494757135,0.1450579269942051,yolo11m.pt,3,10,65W
yolo11m_b3_e1_run1_20250727-204608.json,2025-07-27T20:46:08+08:00,CN,2.151287932210318e-05,0.010584336626474764,yolo11m.pt,3,1,115W
yolo11m_b3_e1_run1_20250730-010350.json,2025-07-30T01:03:50+08:00,CN,2.2904293062881654e-05,0.011268912186937773,yolo11m.pt,3,1,65W
yolo11m_b3_e20_run1_20250727-215307.json,2025-07-27T21:53:07+08:00,CN,0.0007403539485013835,0.3642541426626807,yolo11m.pt,3,20,115W
yolo11m_b3_e20_run1_20250730-022447.json,2025-07-30T02:24:47+08:00,CN,0.0006702213427806385,0.32974890064807416,yolo11m.pt,3,20,65W
yolo11m_b3_e5_run1_20250727-210039.json,2025-07-27T21:00:39+08:00,CN,0.0001422069252306871,0.06996580721349806,yolo11m.pt,3,5,115W
yolo11m_b3_e5_run1_20250730-012206.json,2025-07-30T01:22:06+08:00,CN,0.00014216340276416387,0.06994439415996863,yolo11m.pt,3,5,65W
yolo11m_b4_e10_run1_20250727-212226.json,2025-07-27T21:22:26+08:00,CN,0.00026678792695637184,0.13125966006253495,yolo11m.pt,4,10,115W
yolo11m_b4_e10_run1_20250730-014840.json,2025-07-30T01:48:40+08:00,CN,0.00023666645195008772,0.11643989435944316,yolo11m.pt,4,10,65W
yolo11m_b4_e1_run1_20250727-204638.json,2025-07-27T20:46:38+08:00,CN,1.7213738422047652e-05,0.008469159303647444,yolo11m.pt,4,1,115W
yolo11m_b4_e1_run1_20250730-010427.json,2025-07-30T01:04:27+08:00,CN,1.7747336467322467e-05,0.008731689541922653,yolo11m.pt,4,1,65W
yolo11m_b4_e20_run1_20250727-215504.json,2025-07-27T21:55:04+08:00,CN,0.0006351980008856366,0.3125174164357332,yolo11m.pt,4,20,115W
yolo11m_b4_e20_run1_20250730-022700.json,2025-07-30T02:27:00+08:00,CN,0.0005456565871575031,0.26846304088149153,yolo11m.pt,4,20,65W
yolo11m_b4_e5_run1_20250727-210122.json,2025-07-27T21:01:22+08:00,CN,0.00011583922765531585,0.056992900006415395,yolo11m.pt,4,5,115W
yolo11m_b4_e5_run1_20250730-012301.json,2025-07-30T01:23:01+08:00,CN,0.00010792632963057315,0.05309975417824199,yolo11m.pt,4,5,65W
yolo11m_b5_e10_run1_20250727-212336.json,2025-07-27T21:23:36+08:00,CN,0.00023927102736276737,0.11772134546248154,yolo11m.pt,5,10,115W
yolo11m_b5_e10_run1_20250730-014959.json,2025-07-30T01:49:59+08:00,CN,0.00020526605148982614,0.10099089733299446,yolo11m.pt,5,10,65W
yolo11m_b5_e1_run1_20250727-204708.json,2025-07-27T20:47:08+08:00,CN,1.7326739443472564e-05,0.008524755806188502,yolo11m.pt,5,1,115W
yolo11m_b5_e1_run1_20250730-010506.json,2025-07-30T01:05:06+08:00,CN,1.779542917595616e-05,0.00875535115457043,yolo11m.pt,5,1,65W
yolo11m_b5_e20_run1_20250727-215651.json,2025-07-27T21:56:51+08:00,CN,0.0005724264929229766,0.28163383451810453,yolo11m.pt,5,20,115W
yolo11m_b5_e20_run1_20250730-022903.json,2025-07-30T02:29:03+08:00,CN,0.000472386026097543,0.23241392483999115,yolo11m.pt,5,20,65W
yolo11m_b5_e5_run1_20250727-210204.json,2025-07-27T21:02:04+08:00,CN,0.00010337750974895062,0.050861734796483704,yolo11m.pt,5,5,115W
yolo11m_b5_e5_run1_20250730-012353.json,2025-07-30T01:23:53+08:00,CN,9.344215185387684e-05,0.0459735387121074,yolo11m.pt,5,5,65W
yolo11m_b6_e10_run1_20250727-212440.json,2025-07-27T21:24:40+08:00,CN,0.00021619436242512082,0.10636762631315945,yolo11m.pt,6,10,115W
yolo11m_b6_e10_run1_20250730-015115.json,2025-07-30T01:51:15+08:00,CN,0.00019286288494871102,0.09488853939476583,yolo11m.pt,6,10,65W
yolo11m_b6_e1_run1_20250727-204738.json,2025-07-27T20:47:38+08:00,CN,1.5152961969380247e-05,0.0074552572889350814,yolo11m.pt,6,1,115W
yolo11m_b6_e1_run1_20250730-010545.json,2025-07-30T01:05:45+08:00,CN,1.6312025935810586e-05,0.008025516760418808,yolo11m.pt,6,1,65W
yolo11m_b6_e20_run1_20250727-215832.json,2025-07-27T21:58:32+08:00,CN,0.0005139113374355381,0.25284437801828474,yolo11m.pt,6,20,115W
yolo11m_b6_e20_run1_20250730-023103.json,2025-07-30T02:31:03+08:00,CN,0.00043702496650212334,0.21501628351904467,yolo11m.pt,6,20,65W
yolo11m_b6_e5_run1_20250727-210247.json,2025-07-27T21:02:47+08:00,CN,0.0001011440227532628,0.0497628591946053,yolo11m.pt,6,5,115W
yolo11m_b6_e5_run1_20250730-012444.json,2025-07-30T01:24:44+08:00,CN,8.760741075071247e-05,0.043102846089350534,yolo11m.pt,6,5,65W
yolo11m_b7_e10_run1_20250727-212542.json,2025-07-27T21:25:42+08:00,CN,0.00020552156712233562,0.10111661102418913,yolo11m.pt,7,10,115W
yolo11m_b7_e10_run1_20250730-015231.json,2025-07-30T01:52:31+08:00,CN,0.00018391197784116224,0.09048469309785183,yolo11m.pt,7,10,65W
yolo11m_b7_e1_run1_20250727-204808.json,2025-07-27T20:48:08+08:00,CN,1.4514426904213249e-05,0.007141098036872918,yolo11m.pt,7,1,115W
yolo11m_b7_e1_run1_20250730-010622.json,2025-07-30T01:06:22+08:00,CN,1.5937378686273423e-05,0.007841190313646525,yolo11m.pt,7,1,65W
yolo11m_b7_e20_run1_20250727-220013.json,2025-07-27T22:00:13+08:00,CN,0.0004970368990234376,0.2445421543195313,yolo11m.pt,7,20,115W
yolo11m_b7_e20_run1_20250730-023335.json,2025-07-30T02:33:35+08:00,CN,0.0003630493043115386,0.178620257721277,yolo11m.pt,7,20,65W
yolo11m_b7_e5_run1_20250727-210329.json,2025-07-27T21:03:29+08:00,CN,9.441984341345077e-05,0.04645456295941778,yolo11m.pt,7,5,115W
yolo11m_b7_e5_run1_20250730-012534.json,2025-07-30T01:25:34+08:00,CN,8.7388586016141e-05,0.04299518431994138,yolo11m.pt,7,5,65W
yolo11m_b8_e10_run1_20250726-160712.json,2025-07-26T16:07:12+08:00,CN,0.00018711130614391586,0.0920587626228066,yolo11m.pt,8,10,115W
yolo11m_b8_e10_run1_20250726-165319.json,2025-07-26T16:53:19+08:00,CN,0.0001779668542019844,0.08755969226737632,yolo11m.pt,8,10,65W
yolo11m_b8_e10_run1_20250727-123026.json,2025-07-27T12:30:26+08:00,CN,0.0001951474642515854,0.09601255241178001,yolo11m.pt,8,10,115W
yolo11m_b8_e10_run1_20250727-142312.json,2025-07-27T14:23:12+08:00,CN,0.00017216995638237343,0.08470761854012773,yolo11m.pt,8,10,65W
yolo11m_b8_e10_run2_20250726-160805.json,2025-07-26T16:08:05+08:00,CN,0.00019761032860290628,0.09722428167262989,yolo11m.pt,8,10,115W
yolo11m_b8_e10_run2_20250726-165422.json,2025-07-26T16:54:22+08:00,CN,0.00017518082013097142,0.08618896350443794,yolo11m.pt,8,10,65W
yolo11m_b8_e10_run2_20250727-123120.json,2025-07-27T12:31:20+08:00,CN,0.0001949939616704755,0.09593702914187395,yolo11m.pt,8,10,115W
yolo11m_b8_e10_run2_20250727-142413.json,2025-07-27T14:24:13+08:00,CN,0.00017897257719690058,0.08805450798087508,yolo11m.pt,8,10,65W
yolo11m_b8_e1_run1_20250726-152907.json,2025-07-26T15:29:07+08:00,CN,1.4464917181949829e-05,0.007116739253519315,yolo11m.pt,8,1,115W
yolo11m_b8_e1_run1_20250726-164430.json,2025-07-26T16:44:30+08:00,CN,1.471787810188597e-05,0.007241196026127897,yolo11m.pt,8,1,65W
yolo11m_b8_e1_run1_20250727-121534.json,2025-07-27T12:15:34+08:00,CN,1.3984718976608372e-05,0.006880481736491319,yolo11m.pt,8,1,115W
yolo11m_b8_e1_run1_20250727-140721.json,2025-07-27T14:07:21+08:00,CN,1.4503285174104584e-05,0.007135616305659455,yolo11m.pt,8,1,65W
yolo11m_b8_e1_run2_20250726-152930.json,2025-07-26T15:29:30+08:00,CN,1.3046037383679482e-05,0.0064186503927703056,yolo11m.pt,8,1,115W
yolo11m_b8_e1_run2_20250726-164456.json,2025-07-26T16:44:56+08:00,CN,1.3119350798480814e-05,0.00645472059285256,yolo11m.pt,8,1,65W
yolo11m_b8_e1_run2_20250727-121558.json,2025-07-27T12:15:58+08:00,CN,1.2569459254613234e-05,0.006184173953269711,yolo11m.pt,8,1,115W
yolo11m_b8_e1_run2_20250727-140747.json,2025-07-27T14:07:47+08:00,CN,1.352853735353608e-05,0.006656040377939752,yolo11m.pt,8,1,65W
yolo11m_b8_e20_run1_20250727-124602.json,2025-07-27T12:46:02+08:00,CN,0.0004538058088148306,0.22327245793689665,yolo11m.pt,8,20,115W
yolo11m_b8_e20_run1_20250727-143948.json,2025-07-27T14:39:48+08:00,CN,0.00038801798816744825,0.19090485017838454,yolo11m.pt,8,20,65W
yolo11m_b8_e20_run2_20250727-124731.json,2025-07-27T12:47:31+08:00,CN,0.0004554617112786788,0.22408716194910996,yolo11m.pt,8,20,115W
yolo11m_b8_e20_run2_20250727-144128.json,2025-07-27T14:41:28+08:00,CN,0.0003988229828858498,0.19622090757983812,yolo11m.pt,8,20,65W
yolo11m_b8_e5_run1_20250727-122106.json,2025-07-27T12:21:06+08:00,CN,8.999959628779333e-05,0.044279801373594316,yolo11m.pt,8,5,115W
yolo11m_b8_e5_run1_20250727-141326.json,2025-07-27T14:13:26+08:00,CN,8.199583511526752e-05,0.04034195087671162,yolo11m.pt,8,5,65W
yolo11m_b8_e5_run2_20250727-122141.json,2025-07-27T12:21:41+08:00,CN,9.267811091883622e-05,0.04559763057206742,yolo11m.pt,8,5,115W
yolo11m_b8_e5_run2_20250727-141405.json,2025-07-27T14:14:05+08:00,CN,8.334251059990524e-05,0.04100451521515338,yolo11m.pt,8,5,65W
yolo11m_b9_e10_run1_20250727-212644.json,2025-07-27T21:26:44+08:00,CN,0.0002012036431519312,0.09899219243075015,yolo11m.pt,9,10,115W
yolo11m_b9_e10_run1_20250730-015348.json,2025-07-30T01:53:48+08:00,CN,0.00017951428444315894,0.0883210279460342,yolo11m.pt,9,10,65W
yolo11m_b9_e1_run1_20250727-204837.json,2025-07-27T20:48:37+08:00,CN,1.3884480287841066e-05,0.006831164301617804,yolo11m.pt,9,1,115W
yolo11m_b9_e1_run1_20250730-010700.json,2025-07-30T01:07:00+08:00,CN,1.4476127081959917e-05,0.007122254524324279,yolo11m.pt,9,1,65W
yolo11m_b9_e20_run1_20250727-220149.json,2025-07-27T22:01:49+08:00,CN,0.00046474049632575166,0.2286523241922698,yolo11m.pt,9,20,115W
yolo11m_b9_e20_run1_20250730-023531.json,2025-07-30T02:35:31+08:00,CN,0.00038569064077985875,0.1897597952636905,yolo11m.pt,9,20,65W
yolo11m_b9_e5_run1_20250727-210410.json,2025-07-27T21:04:10+08:00,CN,9.094921403233425e-05,0.044747013303908456,yolo11m.pt,9,5,115W
yolo11m_b9_e5_run1_20250730-012625.json,2025-07-30T01:26:25+08:00,CN,8.195316928848146e-05,0.04032095928993288,yolo11m.pt,9,5,65W
yolo11n_b10_e10_run1_20250727-230900.json,2025-07-27T23:09:00+08:00,CN,6.792813634070879e-05,0.03342064307962872,yolo11n.pt,10,10,115W
yolo11n_b10_e10_run1_20250730-035629.json,2025-07-30T03:56:29+08:00,CN,6.231456902730569e-05,0.0306587679614344,yolo11n.pt,10,10,65W
yolo11n_b10_e1_run1_20250727-223719.json,2025-07-27T22:37:19+08:00,CN,6.965508674794199e-06,0.0034270302679987458,yolo11n.pt,10,1,115W
yolo11n_b10_e1_run1_20250730-031818.json,2025-07-30T03:18:18+08:00,CN,7.551129235605659e-06,0.003715155583917984,yolo11n.pt,10,1,65W
yolo11n_b10_e20_run1_20250727-233401.json,2025-07-27T23:34:01+08:00,CN,0.0001593668617489318,0.07840849598047445,yolo11n.pt,10,20,115W
yolo11n_b10_e20_run1_20250730-053406.json,2025-07-30T05:34:06+08:00,CN,0.000137349608915056,0.06757600758620756,yolo11n.pt,10,20,65W
yolo11n_b10_e5_run1_20250727-225123.json,2025-07-27T22:51:23+08:00,CN,3.445711910680538e-05,0.016952902600548245,yolo11n.pt,10,5,115W
yolo11n_b10_e5_run1_20250730-033519.json,2025-07-30T03:35:19+08:00,CN,3.125713645380676e-05,0.015378511135272926,yolo11n.pt,10,5,65W
yolo11n_b11_e10_run1_20250727-230944.json,2025-07-27T23:09:44+08:00,CN,6.416707267202562e-05,0.0315701997546366,yolo11n.pt,11,10,115W
yolo11n_b11_e10_run1_20250730-035721.json,2025-07-30T03:57:21+08:00,CN,5.784356013847676e-05,0.028459031588130568,yolo11n.pt,11,10,65W
yolo11n_b11_e1_run1_20250727-223747.json,2025-07-27T22:37:47+08:00,CN,6.675958178157834e-06,0.0032845714236536543,yolo11n.pt,11,1,115W
yolo11n_b11_e1_run1_20250730-031852.json,2025-07-30T03:18:52+08:00,CN,7.148639214640986e-06,0.003517130493603365,yolo11n.pt,11,1,65W
yolo11n_b11_e20_run1_20250727-233503.json,2025-07-27T23:35:03+08:00,CN,0.00015265088636909043,0.07510423609359249,yolo11n.pt,11,20,115W
yolo11n_b11_e20_run1_20250730-053518.json,2025-07-30T05:35:18+08:00,CN,0.00013116523388458123,0.06453329507121397,yolo11n.pt,11,20,65W
yolo11n_b11_e5_run1_20250727-225154.json,2025-07-27T22:51:54+08:00,CN,3.051552666879704e-05,0.015013639121048144,yolo11n.pt,11,5,115W
yolo11n_b11_e5_run1_20250730-033557.json,2025-07-30T03:35:57+08:00,CN,2.9600051304627174e-05,0.01456322524187657,yolo11n.pt,11,5,65W
yolo11n_b12_e10_run1_20250727-231027.json,2025-07-27T23:10:27+08:00,CN,5.878811938242079e-05,0.02892375473615103,yolo11n.pt,12,10,115W
yolo11n_b12_e10_run1_20250730-035814.json,2025-07-30T03:58:14+08:00,CN,5.649720070987637e-05,0.027796622749259176,yolo11n.pt,12,10,65W
yolo11n_b12_e1_run1_20250727-223814.json,2025-07-27T22:38:14+08:00,CN,6.516779427684308e-06,0.0032062554784206792,yolo11n.pt,12,1,115W
yolo11n_b12_e1_run1_20250730-031926.json,2025-07-30T03:19:26+08:00,CN,6.800928920991441e-06,0.003346057029127789,yolo11n.pt,12,1,65W
yolo11n_b12_e20_run1_20250727-233604.json,2025-07-27T23:36:04+08:00,CN,0.0001456789209702436,0.07167402911735986,yolo11n.pt,12,20,115W
yolo11n_b12_e20_run1_20250730-053629.json,2025-07-30T05:36:29+08:00,CN,0.00012524296438716053,0.061619538478482984,yolo11n.pt,12,20,65W
yolo11n_b12_e5_run1_20250727-225226.json,2025-07-27T22:52:26+08:00,CN,2.9407364671158577e-05,0.01446842341821002,yolo11n.pt,12,5,115W
yolo11n_b12_e5_run1_20250730-033635.json,2025-07-30T03:36:35+08:00,CN,2.8455145624053954e-05,0.013999931647034546,yolo11n.pt,12,5,65W
yolo11n_b13_e10_run1_20250727-231110.json,2025-07-27T23:11:10+08:00,CN,5.897571422234763e-05,0.029016051397395035,yolo11n.pt,13,10,115W
yolo11n_b13_e10_run1_20250730-035905.json,2025-07-30T03:59:05+08:00,CN,5.239163827622677e-05,0.02577668603190357,yolo11n.pt,13,10,65W
yolo11n_b13_e1_run1_20250727-223843.json,2025-07-27T22:38:43+08:00,CN,6.53663924079624e-06,0.0032160265064717503,yolo11n.pt,13,1,115W
