epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,3.43847,1.01984,1.21409,1.15814,0.76991,0.67936,0.75868,0.59547,0.84196,0.66273,0.95712,8.33e-06,8.33e-06,8.33e-06
2,7.35977,1.01576,1.01026,1.13577,0.79868,0.69541,0.77184,0.60927,0.82642,0.62892,0.94971,1.69664e-05,1.69664e-05,1.69664e-05
3,11.27,0.99952,0.92308,1.14069,0.77722,0.73952,0.78163,0.61551,0.82874,0.64847,0.94732,2.46604e-05,2.46604e-05,2.46604e-05
4,16.8501,0.99013,0.83607,1.09219,0.80561,0.72701,0.79338,0.61825,0.8299,0.64324,0.94886,3.14118e-05,3.14118e-05,3.14118e-05
5,21.8682,0.95566,0.82217,1.09188,0.84586,0.7397,0.8085,0.63369,0.81845,0.61648,0.94184,3.72208e-05,3.72208e-05,3.72208e-05
6,25.4462,0.94239,0.7384,1.06391,0.85092,0.72868,0.8082,0.64431,0.81567,0.5984,0.93862,4.20873e-05,4.20873e-05,4.20873e-05
7,29.0757,0.90671,0.75358,1.04258,0.88898,0.73068,0.81505,0.65862,0.79136,0.55545,0.92665,4.60114e-05,4.60114e-05,4.60114e-05
8,32.5999,0.8628,0.72012,1.03636,0.89337,0.72998,0.82104,0.6716,0.77464,0.52407,0.92017,4.89929e-05,4.89929e-05,4.89929e-05
9,36.1432,0.85669,0.6821,1.01183,0.90156,0.74194,0.82824,0.67452,0.76722,0.50783,0.91732,5.1032e-05,5.1032e-05,5.1032e-05
10,39.7386,0.87213,0.69797,1.02114,0.89074,0.74848,0.83178,0.67586,0.76518,0.50759,0.91553,5.21285e-05,5.21285e-05,5.21285e-05
11,49.3216,0.80485,0.60733,0.96595,0.89016,0.76746,0.84835,0.69253,0.74953,0.48655,0.90719,5.22827e-05,5.22827e-05,5.22827e-05
12,52.9302,0.7838,0.56046,0.9709,0.90643,0.75925,0.8517,0.70292,0.72911,0.47419,0.89839,5.14943e-05,5.14943e-05,5.14943e-05
13,56.4431,0.76889,0.54262,0.94599,0.85653,0.79998,0.85391,0.70915,0.71531,0.46845,0.89294,4.8314e-05,4.8314e-05,4.8314e-05
14,59.9102,0.76659,0.545,0.94565,0.90892,0.77461,0.85339,0.7133,0.70465,0.4597,0.88718,4.24235e-05,4.24235e-05,4.24235e-05
15,63.3965,0.75971,0.51813,0.94833,0.90571,0.78241,0.85613,0.717,0.6944,0.45062,0.88119,3.6533e-05,3.6533e-05,3.6533e-05
16,67.0087,0.75564,0.5127,0.93241,0.90319,0.78376,0.86085,0.72063,0.68472,0.44342,0.87588,3.06425e-05,3.06425e-05,3.06425e-05
17,70.642,0.73453,0.49877,0.92777,0.89676,0.78734,0.863,0.7266,0.67359,0.43582,0.87178,2.4752e-05,2.4752e-05,2.4752e-05
18,74.1674,0.70098,0.49601,0.91816,0.911,0.78971,0.86437,0.7291,0.66507,0.42738,0.86908,1.88615e-05,1.88615e-05,1.88615e-05
19,77.7163,0.72162,0.48627,0.92736,0.91259,0.78849,0.863,0.73009,0.65822,0.42437,0.86658,1.2971e-05,1.2971e-05,1.2971e-05
20,81.2412,0.70115,0.49347,0.91404,0.91279,0.79029,0.86267,0.73363,0.6549,0.42121,0.86552,7.0805e-06,7.0805e-06,7.0805e-06
