epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,8.15178,1.00156,1.14265,1.05901,0.7235,0.68464,0.75011,0.59194,0.82742,0.65796,0.94373,2.975e-05,2.975e-05,2.975e-05
2,11.8129,0.99498,1.03151,1.05586,0.79541,0.65337,0.74217,0.58336,0.84015,0.71363,0.94751,5.46817e-05,5.46817e-05,5.46817e-05
3,15.3807,0.94692,0.88244,1.04852,0.78003,0.70993,0.76951,0.60056,0.83601,0.69896,0.94246,7.34873e-05,7.34873e-05,7.34873e-05
4,19.0914,0.94254,0.91398,1.04827,0.80032,0.71261,0.76585,0.60459,0.82997,0.66601,0.94038,8.3657e-05,8.3657e-05,8.3657e-05
5,22.7016,0.94952,0.84784,1.03078,0.80184,0.72119,0.77635,0.6174,0.82969,0.66281,0.94334,7.1876e-05,7.1876e-05,7.1876e-05
6,26.4276,0.89964,0.77415,1.00411,0.79743,0.73563,0.78187,0.62587,0.81376,0.66015,0.93549,6.0095e-05,6.0095e-05,6.0095e-05
7,30.2911,0.91002,0.71903,1.00141,0.7898,0.75508,0.79505,0.63579,0.80728,0.66831,0.93064,4.8314e-05,4.8314e-05,4.8314e-05
8,34.3832,0.86096,0.67996,0.97377,0.80504,0.75826,0.79977,0.64531,0.79444,0.65294,0.9211,3.6533e-05,3.6533e-05,3.6533e-05
9,40.6767,0.87876,0.67411,0.99994,0.82305,0.74888,0.80659,0.65565,0.78003,0.63735,0.91446,2.4752e-05,2.4752e-05,2.4752e-05
10,44.458,0.83853,0.68277,0.99378,0.83034,0.7453,0.81861,0.6599,0.7725,0.63579,0.91141,1.2971e-05,1.2971e-05,1.2971e-05
