epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,10.405,0.82651,0.67239,0.99392,0.84936,0.70703,0.81335,0.66923,0.75945,0.51987,0.94006,8.33e-06,8.33e-06,8.33e-06
2,22.6637,0.82686,0.61604,1.00614,0.87005,0.71644,0.8167,0.66862,0.74592,0.5216,0.93275,1.60829e-05,1.60829e-05,1.60829e-05
3,34.5917,0.79185,0.56114,0.99079,0.86512,0.74092,0.82769,0.67664,0.73594,0.49345,0.92947,2.19507e-05,2.19507e-05,2.19507e-05
4,46.8498,0.79983,0.55492,0.98214,0.87172,0.75971,0.83073,0.69063,0.71568,0.45654,0.91765,2.59337e-05,2.59337e-05,2.59337e-05
5,61.9744,0.77107,0.51075,0.98237,0.8906,0.77008,0.84162,0.70318,0.70061,0.44571,0.91222,2.80316e-05,2.80316e-05,2.80316e-05
6,80.3546,0.76726,0.50703,0.97676,0.88397,0.77571,0.84456,0.70625,0.68908,0.42953,0.90389,2.82447e-05,2.82447e-05,2.82447e-05
7,97.1969,0.75519,0.48008,0.95623,0.90414,0.79128,0.85922,0.71753,0.67316,0.41012,0.89581,2.65727e-05,2.65727e-05,2.65727e-05
8,111.461,0.72887,0.4638,0.92848,0.90466,0.7984,0.86809,0.72669,0.66999,0.40098,0.89251,2.30158e-05,2.30158e-05,2.30158e-05
9,119.006,0.7527,0.48407,0.94902,0.91118,0.79875,0.87398,0.73525,0.66339,0.39435,0.88841,1.75739e-05,1.75739e-05,1.75739e-05
10,131.417,0.70461,0.44957,0.93595,0.89371,0.82508,0.87545,0.74152,0.65432,0.38595,0.88331,1.02471e-05,1.02471e-05,1.02471e-05
