epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,57.7605,0.85162,0.86648,1.09749,0.81802,0.71008,0.80555,0.66696,0.73647,0.51825,0.94643,4.76e-06,4.76e-06,4.76e-06
2,119.91,0.93253,0.77338,1.1348,0.84737,0.72736,0.81761,0.67212,0.72942,0.49899,0.93903,1.01799e-05,1.01799e-05,1.01799e-05
3,184.706,0.95909,0.75893,1.13928,0.83811,0.74708,0.82445,0.67348,0.71641,0.53853,0.92975,1.50107e-05,1.50107e-05,1.50107e-05
4,249.555,0.88423,0.70392,1.0768,0.86481,0.74608,0.83281,0.68275,0.71701,0.52167,0.92875,1.92524e-05,1.92524e-05,1.92524e-05
5,312.752,0.86314,0.65024,1.06958,0.84915,0.78165,0.84396,0.69362,0.69307,0.45917,0.91427,2.29051e-05,2.29051e-05,2.29051e-05
6,372.857,0.83026,0.64985,1.07326,0.86803,0.78095,0.85063,0.70417,0.70424,0.43515,0.91502,2.59688e-05,2.59688e-05,2.59688e-05
7,437.715,0.83402,0.63498,1.03707,0.88813,0.77824,0.86037,0.70388,0.72984,0.43784,0.92508,2.84434e-05,2.84434e-05,2.84434e-05
8,503.306,0.8152,0.60386,1.0197,0.89821,0.80679,0.86986,0.71734,0.68852,0.43662,0.92235,3.03289e-05,3.03289e-05,3.03289e-05
9,573.314,0.85801,0.60028,1.0368,0.91062,0.79836,0.87231,0.72446,0.67863,0.4327,0.92121,3.16254e-05,3.16254e-05,3.16254e-05
10,641.557,0.77847,0.59136,1.03124,0.91162,0.80845,0.87052,0.72115,0.69802,0.41489,0.92573,3.23329e-05,3.23329e-05,3.23329e-05
11,714.188,0.74732,0.53194,0.94963,0.90074,0.81325,0.86825,0.72415,0.69537,0.40122,0.92393,3.24513e-05,3.24513e-05,3.24513e-05
12,780.185,0.73531,0.46607,0.97742,0.89489,0.81197,0.87447,0.74133,0.65268,0.38605,0.91065,3.19807e-05,3.19807e-05,3.19807e-05
13,847.013,0.72252,0.48324,0.92875,0.88095,0.8177,0.87958,0.74859,0.63481,0.39084,0.90282,3.0921e-05,3.0921e-05,3.0921e-05
14,910.212,0.71617,0.47357,0.95365,0.9092,0.7969,0.87637,0.74961,0.63286,0.36551,0.90435,2.92722e-05,2.92722e-05,2.92722e-05
15,975.268,0.66959,0.41093,0.92097,0.87148,0.83359,0.88118,0.74753,0.63839,0.36613,0.90626,2.70344e-05,2.70344e-05,2.70344e-05
16,1042.2,0.68313,0.43203,0.93225,0.89857,0.83308,0.88453,0.75406,0.62326,0.36138,0.89702,2.42076e-05,2.42076e-05,2.42076e-05
17,1107.14,0.64088,0.40352,0.90929,0.90424,0.83734,0.88694,0.76024,0.60128,0.3556,0.8862,2.07917e-05,2.07917e-05,2.07917e-05
18,1167.71,0.6584,0.40738,0.91684,0.90272,0.8355,0.88865,0.76485,0.58068,0.34387,0.87604,1.67867e-05,1.67867e-05,1.67867e-05
19,1237.02,0.65691,0.40992,0.93847,0.905,0.83026,0.89023,0.76627,0.5741,0.34038,0.86997,1.21927e-05,1.21927e-05,1.21927e-05
20,1303.82,0.64267,0.38717,0.9055,0.90547,0.83195,0.89194,0.76866,0.56889,0.33724,0.86596,7.0097e-06,7.0097e-06,7.0097e-06
