epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,7.39369,1.2116,1.28907,1.14214,0.61574,0.55199,0.58502,0.43787,1.04016,0.95218,1.02622,7.14e-06,7.14e-06,7.14e-06
2,9.03057,1.15712,1.27747,1.12896,0.77722,0.48168,0.58747,0.444,1.03652,0.92559,1.02612,1.39385e-05,1.39385e-05,1.39385e-05
3,10.6632,1.15183,1.16407,1.11526,0.79385,0.48785,0.60993,0.45988,1.02115,0.89639,1.01656,1.90876e-05,1.90876e-05,1.90876e-05
4,12.1921,1.14338,1.14392,1.10475,0.79382,0.49623,0.61468,0.4618,1.01647,0.88346,1.0136,2.25874e-05,2.25874e-05,2.25874e-05
5,13.7368,1.17319,1.14938,1.13247,0.77649,0.50286,0.62577,0.4718,1.01333,0.87298,1.01065,2.44378e-05,2.44378e-05,2.44378e-05
6,15.3682,1.10658,1.09879,1.10344,0.63225,0.59318,0.63063,0.47228,1.01031,0.86339,1.00717,2.4639e-05,2.4639e-05,2.4639e-05
7,16.9092,1.13312,1.09813,1.11529,0.75451,0.52905,0.64093,0.4816,1.00766,0.85585,1.00623,2.31907e-05,2.31907e-05,2.31907e-05
8,18.482,1.09532,1.09367,1.08119,0.66711,0.5946,0.64702,0.48726,1.00241,0.8422,1.00368,2.00932e-05,2.00932e-05,2.00932e-05
9,20.0877,1.07677,1.0166,1.08634,0.6662,0.6021,0.65027,0.49457,0.99928,0.83375,1.00237,1.53462e-05,1.53462e-05,1.53462e-05
10,21.6921,1.07813,1.01198,1.08289,0.65635,0.60861,0.66112,0.50632,0.99465,0.82377,1.00046,8.94999e-06,8.94999e-06,8.94999e-06
