epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,7.28547,0.89813,0.92733,1.12746,0.80093,0.73272,0.80979,0.66747,0.75292,0.54324,0.93496,1.785e-05,1.785e-05,1.785e-05
2,15.4011,1.00205,0.86896,1.15888,0.84116,0.7644,0.82976,0.67067,0.7525,0.59662,0.93375,3.50639e-05,3.50639e-05,3.50639e-05
3,23.2905,0.9185,0.7972,1.09716,0.86057,0.78445,0.84785,0.67748,0.75153,0.5375,0.93062,5.03929e-05,5.03929e-05,5.03929e-05
4,31.0622,0.88331,0.75831,1.09116,0.87598,0.7786,0.84798,0.6811,0.76243,0.53264,0.93277,6.3837e-05,6.3837e-05,6.3837e-05
5,39.3077,0.92581,0.72226,1.07403,0.86997,0.77033,0.84418,0.6818,0.75755,0.51597,0.93308,7.5396e-05,7.5396e-05,7.5396e-05
6,47.5359,0.84242,0.6607,1.04733,0.87886,0.74872,0.84271,0.66617,0.77644,0.51903,0.9525,8.50701e-05,8.50701e-05,8.50701e-05
7,54.8313,0.87466,0.69054,1.07169,0.85175,0.7671,0.82627,0.66378,0.77222,0.52773,0.94806,8.3657e-05,8.3657e-05,8.3657e-05
8,62.1338,0.79306,0.65486,1.03715,0.81791,0.79959,0.83751,0.67825,0.7408,0.51038,0.9327,7.77665e-05,7.77665e-05,7.77665e-05
9,69.4508,0.87134,0.63756,1.06273,0.85911,0.76234,0.84423,0.68668,0.72377,0.49556,0.92505,7.1876e-05,7.1876e-05,7.1876e-05
10,77.053,0.8168,0.6064,1.02916,0.86831,0.78699,0.85482,0.70825,0.72047,0.49068,0.91981,6.59855e-05,6.59855e-05,6.59855e-05
11,91.8685,0.77315,0.59714,1.00201,0.84705,0.83613,0.86566,0.71547,0.71359,0.47686,0.9139,6.0095e-05,6.0095e-05,6.0095e-05
12,99.7097,0.75158,0.54972,0.97025,0.89523,0.80856,0.8685,0.72489,0.70114,0.45746,0.91012,5.42045e-05,5.42045e-05,5.42045e-05
13,107.283,0.75485,0.5441,0.96902,0.89071,0.81058,0.87248,0.72857,0.68029,0.42843,0.90582,4.8314e-05,4.8314e-05,4.8314e-05
14,114.692,0.74832,0.51787,0.95916,0.90871,0.82302,0.88282,0.7417,0.65871,0.41535,0.8974,4.24235e-05,4.24235e-05,4.24235e-05
15,122.149,0.71671,0.47377,0.94142,0.89918,0.83995,0.88765,0.74538,0.64962,0.40803,0.89212,3.6533e-05,3.6533e-05,3.6533e-05
16,129.699,0.69484,0.45683,0.94835,0.91265,0.83961,0.88898,0.74816,0.63966,0.39897,0.88529,3.06425e-05,3.06425e-05,3.06425e-05
17,137.224,0.65714,0.44172,0.92479,0.91304,0.84452,0.8904,0.74981,0.63349,0.3902,0.87997,2.4752e-05,2.4752e-05,2.4752e-05
18,144.692,0.6702,0.42783,0.92852,0.91256,0.84109,0.88992,0.75299,0.62651,0.38,0.87419,1.88615e-05,1.88615e-05,1.88615e-05
19,152.165,0.675,0.4275,0.92443,0.91996,0.8402,0.89228,0.75724,0.61672,0.373,0.86996,1.2971e-05,1.2971e-05,1.2971e-05
20,159.689,0.64557,0.42446,0.9221,0.91705,0.83967,0.89282,0.75554,0.60887,0.36861,0.86627,7.0805e-06,7.0805e-06,7.0805e-06
