epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,13.9613,0.79862,0.6534,0.98971,0.83803,0.71301,0.81034,0.66529,0.74827,0.52897,0.92697,1.071e-05,1.071e-05,1.071e-05
2,21.4306,0.83607,0.6398,1.01061,0.82732,0.73926,0.81067,0.66584,0.74285,0.53392,0.92054,2.03716e-05,2.03716e-05,2.03716e-05
3,29.0277,0.8054,0.59675,0.97758,0.85383,0.75419,0.82493,0.68658,0.73073,0.5042,0.91553,2.7677e-05,2.7677e-05,2.7677e-05
4,36.5756,0.78877,0.58188,0.99245,0.86807,0.76766,0.8407,0.69904,0.71459,0.47367,0.90731,3.26262e-05,3.26262e-05,3.26262e-05
5,44.0686,0.76182,0.5181,0.96585,0.88734,0.76476,0.84484,0.69644,0.71766,0.47829,0.91495,3.52192e-05,3.52192e-05,3.52192e-05
6,51.3538,0.78071,0.53334,0.97449,0.90279,0.77444,0.85479,0.71772,0.6925,0.44402,0.89997,3.54561e-05,3.54561e-05,3.54561e-05
7,58.7853,0.76276,0.50148,0.96445,0.87986,0.80177,0.85667,0.72084,0.68512,0.434,0.89487,3.33367e-05,3.33367e-05,3.33367e-05
8,66.4268,0.71772,0.48061,0.9365,0.90375,0.80117,0.86472,0.7279,0.67268,0.43211,0.88594,2.88611e-05,2.88611e-05,2.88611e-05
9,74.0452,0.70395,0.4757,0.95625,0.88481,0.81472,0.86907,0.73348,0.6651,0.42529,0.88337,2.20293e-05,2.20293e-05,2.20293e-05
10,81.548,0.69127,0.4513,0.95653,0.89393,0.81388,0.87182,0.73555,0.65856,0.41143,0.88033,1.28413e-05,1.28413e-05,1.28413e-05
