epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,3.71224,0.95673,1.14867,1.13058,0.7569,0.7096,0.7692,0.6014,0.83277,0.63677,0.95337,1.071e-05,1.071e-05,1.071e-05
2,7.47081,1.06075,1.01764,1.18587,0.7974,0.70888,0.77396,0.61024,0.81764,0.63135,0.94419,2.14908e-05,2.14908e-05,2.14908e-05
3,11.2559,0.99634,0.979,1.1113,0.80462,0.71664,0.77401,0.61049,0.81885,0.66713,0.94262,3.10935e-05,3.10935e-05,3.10935e-05
4,15.0495,1.01675,0.96152,1.09629,0.80408,0.71723,0.78067,0.61258,0.82914,0.65401,0.94262,3.95181e-05,3.95181e-05,3.95181e-05
5,18.7141,0.93206,0.85799,1.07927,0.84726,0.72921,0.79618,0.62665,0.81443,0.6082,0.93993,4.67646e-05,4.67646e-05,4.67646e-05
6,22.5042,0.94457,0.79043,1.07428,0.85271,0.73378,0.80535,0.64602,0.79809,0.56511,0.93249,5.2833e-05,5.2833e-05,5.2833e-05
7,26.323,0.94068,0.94007,1.0926,0.87442,0.7335,0.82424,0.65765,0.80067,0.54632,0.92959,5.77233e-05,5.77233e-05,5.77233e-05
8,30.1333,0.87934,0.71813,1.03246,0.8744,0.74747,0.82798,0.66414,0.78953,0.52988,0.92798,6.14355e-05,6.14355e-05,6.14355e-05
9,33.9485,0.85024,0.70152,1.03124,0.86399,0.77536,0.83368,0.67396,0.76349,0.52585,0.92055,6.39696e-05,6.39696e-05,6.39696e-05
10,37.7098,0.85784,0.72072,1.01889,0.89534,0.76013,0.83739,0.68314,0.74526,0.5168,0.91186,6.53256e-05,6.53256e-05,6.53256e-05
11,46.8932,0.78957,0.6748,0.95304,0.86537,0.78125,0.83821,0.68802,0.72934,0.49898,0.90271,6.0095e-05,6.0095e-05,6.0095e-05
12,50.7407,0.79849,0.63143,0.99133,0.85404,0.77618,0.84175,0.69376,0.71037,0.47167,0.88998,5.42045e-05,5.42045e-05,5.42045e-05
13,54.4926,0.74476,0.63535,0.94213,0.86528,0.77457,0.84668,0.69845,0.69719,0.46774,0.88186,4.8314e-05,4.8314e-05,4.8314e-05
14,58.2215,0.77682,0.80994,0.98798,0.88072,0.77851,0.85378,0.70877,0.68317,0.45552,0.87476,4.24235e-05,4.24235e-05,4.24235e-05
15,61.9127,0.80913,0.80641,0.99968,0.89182,0.77549,0.85653,0.71178,0.67531,0.44845,0.87199,3.6533e-05,3.6533e-05,3.6533e-05
16,65.6523,0.76787,0.53509,0.93446,0.89903,0.77339,0.85692,0.71432,0.66839,0.44278,0.87111,3.06425e-05,3.06425e-05,3.06425e-05
17,69.5035,0.7973,0.62237,0.93613,0.89371,0.77589,0.85952,0.71868,0.66347,0.44503,0.86901,2.4752e-05,2.4752e-05,2.4752e-05
18,73.256,0.78362,0.52146,0.9632,0.90536,0.77355,0.85955,0.722,0.66048,0.44431,0.86824,1.88615e-05,1.88615e-05,1.88615e-05
19,77.1032,0.75714,0.5589,0.94735,0.8916,0.78222,0.86243,0.72125,0.65639,0.44284,0.86634,1.2971e-05,1.2971e-05,1.2971e-05
20,80.8052,0.75138,0.55085,0.91198,0.88777,0.78913,0.86369,0.72241,0.65326,0.43689,0.86471,7.0805e-06,7.0805e-06,7.0805e-06
