epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,6.13929,1.23459,1.30926,1.15167,0.59837,0.5665,0.59379,0.44776,1.05086,0.96562,1.02995,1.071e-05,1.071e-05,1.071e-05
2,7.68052,1.28417,1.43939,1.14929,0.62588,0.56746,0.59986,0.45335,1.03619,0.94177,1.0235,2.03716e-05,2.03716e-05,2.03716e-05
3,9.1772,1.22541,1.26815,1.17071,0.6386,0.57325,0.6129,0.461,1.03192,0.92362,1.01996,2.7677e-05,2.7677e-05,2.7677e-05
4,10.6847,1.16305,1.2638,1.12091,0.65181,0.59207,0.63677,0.47628,1.03004,0.91242,1.01232,3.26262e-05,3.26262e-05,3.26262e-05
5,12.1298,1.07866,1.15305,1.09804,0.65548,0.5935,0.64332,0.48481,1.02308,0.9016,1.00822,3.52192e-05,3.52192e-05,3.52192e-05
6,13.719,1.12018,1.3361,1.14508,0.65776,0.60347,0.65059,0.49026,1.01076,0.8886,1.00163,3.54561e-05,3.54561e-05,3.54561e-05
7,15.2882,1.15534,1.20378,1.12242,0.67402,0.61749,0.65502,0.49518,0.99787,0.87726,0.99625,3.33367e-05,3.33367e-05,3.33367e-05
8,16.8186,1.12329,1.23279,1.14603,0.67239,0.6047,0.65839,0.49942,0.99299,0.86677,0.99392,2.88611e-05,2.88611e-05,2.88611e-05
9,18.3035,1.12999,1.23599,1.09701,0.67896,0.61999,0.66101,0.5006,0.99079,0.85476,0.99174,2.20293e-05,2.20293e-05,2.20293e-05
10,19.7593,1.03451,1.05085,1.05751,0.67668,0.61712,0.66044,0.50449,0.99026,0.8511,0.99123,1.28413e-05,1.28413e-05,1.28413e-05
