epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,7.35705,1.17369,1.33399,1.12029,0.64592,0.53616,0.59285,0.44093,1.01668,0.90464,1.03444,7.14e-06,7.14e-06,7.14e-06
2,8.93457,1.29907,1.47259,1.16559,0.7258,0.5142,0.59428,0.45102,1.01145,0.87453,1.03472,1.39385e-05,1.39385e-05,1.39385e-05
3,10.5331,1.38367,1.28283,1.34517,0.78261,0.49969,0.6107,0.4644,0.99883,0.82447,1.02864,1.90876e-05,1.90876e-05,1.90876e-05
4,12.0464,1.11637,1.22822,1.0713,0.78528,0.50217,0.61436,0.47035,0.98811,0.8045,1.02318,2.25874e-05,2.25874e-05,2.25874e-05
5,13.6082,1.04016,1.12948,1.07063,0.69264,0.55703,0.63629,0.48769,0.98296,0.79762,1.01988,2.44378e-05,2.44378e-05,2.44378e-05
6,15.1066,1.10825,1.41142,1.17164,0.76989,0.51074,0.63042,0.4813,0.9819,0.78713,1.01596,2.4639e-05,2.4639e-05,2.4639e-05
7,16.7757,1.25014,1.21329,1.1353,0.73477,0.53842,0.63109,0.4831,0.97622,0.77491,1.01239,2.31907e-05,2.31907e-05,2.31907e-05
8,18.2916,1.12107,1.49843,1.13708,0.67011,0.58298,0.63983,0.49012,0.97425,0.76594,1.0101,2.00932e-05,2.00932e-05,2.00932e-05
9,19.8969,1.36066,1.45514,1.2849,0.63688,0.61148,0.6557,0.49611,0.97118,0.75654,1.00867,1.53462e-05,1.53462e-05,1.53462e-05
10,21.4382,1.04164,1.04833,1.06904,0.65954,0.60885,0.65348,0.49646,0.97213,0.74816,1.00752,8.94999e-06,8.94999e-06,8.94999e-06
