epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,2.96306,0.93866,1.14633,1.13378,0.74873,0.68345,0.75753,0.60022,0.83998,0.66047,0.95417,5.95e-06,5.95e-06,5.95e-06
2,6.13912,1.04557,0.99961,1.15162,0.81699,0.68605,0.77889,0.60876,0.82364,0.61972,0.94493,1.2442e-05,1.2442e-05,1.2442e-05
3,9.31053,1.01778,0.97569,1.13124,0.82806,0.70749,0.77795,0.62083,0.8082,0.63576,0.93473,1.82272e-05,1.82272e-05,1.82272e-05
4,12.4648,0.96984,0.8247,1.07794,0.8191,0.7269,0.78495,0.6237,0.81069,0.69233,0.93381,2.33056e-05,2.33056e-05,2.33056e-05
5,15.6037,0.95712,0.79652,1.07932,0.83391,0.73666,0.79386,0.63177,0.80257,0.67385,0.93044,2.7677e-05,2.7677e-05,2.7677e-05
6,18.7281,0.9248,0.7546,1.06806,0.8407,0.74306,0.79914,0.63943,0.78848,0.60963,0.92338,3.13416e-05,3.13416e-05,3.13416e-05
7,21.7743,0.91924,0.73348,1.0947,0.85185,0.74766,0.81229,0.6512,0.78085,0.56028,0.91738,3.42994e-05,3.42994e-05,3.42994e-05
8,24.8429,0.89212,0.74794,1.06043,0.85103,0.75459,0.82886,0.66706,0.77195,0.53045,0.91055,3.65503e-05,3.65503e-05,3.65503e-05
9,28.0014,0.88701,0.69317,1.02784,0.84485,0.77565,0.83218,0.66532,0.76908,0.51974,0.90856,3.80943e-05,3.80943e-05,3.80943e-05
10,31.0208,0.82062,0.67386,1.01932,0.87927,0.76413,0.83911,0.67464,0.76473,0.51367,0.90597,3.89314e-05,3.89314e-05,3.89314e-05
11,38.2966,0.7791,0.60831,0.95118,0.86762,0.77818,0.84597,0.68219,0.74774,0.49571,0.89872,3.90618e-05,3.90618e-05,3.90618e-05
12,41.4364,0.79184,0.57209,0.95509,0.86797,0.77964,0.84478,0.69289,0.7341,0.4734,0.89288,3.84852e-05,3.84852e-05,3.84852e-05
13,44.4853,0.77428,0.56486,0.96634,0.83007,0.79887,0.85192,0.70237,0.71795,0.46742,0.88704,3.72018e-05,3.72018e-05,3.72018e-05
14,47.5516,0.79876,0.54439,0.95256,0.86035,0.79809,0.85515,0.70431,0.71204,0.46069,0.88364,3.52115e-05,3.52115e-05,3.52115e-05
15,50.6563,0.73779,0.492,0.92799,0.87053,0.7983,0.85916,0.70841,0.70368,0.4517,0.88012,3.25144e-05,3.25144e-05,3.25144e-05
16,53.6513,0.76035,0.51292,0.9331,0.8894,0.79815,0.85963,0.70999,0.6972,0.44613,0.87844,2.91104e-05,2.91104e-05,2.91104e-05
17,56.5937,0.72513,0.48465,0.91944,0.89049,0.78665,0.86432,0.71428,0.69205,0.43892,0.87564,2.4752e-05,2.4752e-05,2.4752e-05
18,59.5603,0.71549,0.47809,0.9075,0.89317,0.78761,0.86675,0.72228,0.68631,0.43212,0.87399,1.88615e-05,1.88615e-05,1.88615e-05
19,62.5983,0.71278,0.48995,0.93573,0.9036,0.78343,0.85896,0.71747,0.6805,0.42677,0.87248,1.2971e-05,1.2971e-05,1.2971e-05
20,65.5702,0.6908,0.46436,0.89698,0.88339,0.79587,0.86852,0.72421,0.67495,0.42454,0.87078,7.0805e-06,7.0805e-06,7.0805e-06
